time;gFx;gFy;gFz;TgF
16,499000;-0,0502;0,4414;0,8861;0,991
16,506000;-0,0502;0,4416;0,8817;0,987
16,509000;-0,0556;0,4460;0,8866;0,994
16,514000;-0,0554;0,4458;0,9012;1,007
16,520000;-0,0595;0,4463;0,9193;1,024
16,531000;-0,0612;0,4446;0,9354;1,037
16,533000;-0,0620;0,4429;0,9410;1,042
16,534000;-0,0637;0,4441;0,9464;1,047
16,539000;-0,0688;0,4458;0,9457;1,048
16,559000;-0,0673;0,4463;0,9340;1,037
16,562000;-0,0600;0,4455;0,9278;1,031
16,562000;-0,0495;0,4534;0,9183;1,025
16,563000;-0,0390;0,4595;0,9112;1,021
16,563000;-0,0256;0,4646;0,9071;1,019
16,568000;-0,0151;0,4690;0,9093;1,023
16,573000;-0,0053;0,4746;0,9086;1,025
16,578000;0,0023;0,4763;0,9083;1,026
16,582000;0,0064;0,4773;0,9061;1,024
16,587000;0,0115;0,4785;0,9054;1,024
16,592000;0,0169;0,4810;0,9044;1,024
16,597000;0,0186;0,4807;0,9064;1,026
16,603000;0,0162;0,4775;0,9020;1,021
16,608000;0,0142;0,4751;0,8956;1,014
16,612000;0,0089;0,4705;0,8912;1,008
16,617000;0,0052;0,4697;0,8817;0,999
16,622000;0,0067;0,4678;0,8797;0,996
16,630000;-0,0026;0,4646;0,8753;0,991
16,632000;-0,0051;0,4665;0,8790;0,995
16,636000;-0,0038;0,4626;0,8832;0,997
16,644000;-0,0002;0,4609;0,8858;0,999
16,657000;-0,0012;0,4582;0,8866;0,998
16,658000;0,0023;0,4570;0,8905;1,001
16,659000;0,0028;0,4604;0,9025;1,013
16,661000;0,0028;0,4587;0,9088;1,018
16,666000;0,0023;0,4575;0,9132;1,021
16,671000;-0,0031;0,4556;0,9159;1,023
16,677000;-0,0051;0,4529;0,9191;1,025
16,681000;-0,0080;0,4512;0,9198;1,025
16,685000;-0,0151;0,4526;0,9193;1,025
16,690000;-0,0209;0,4524;0,9151;1,021
16,695000;-0,0217;0,4578;0,9112;1,020
16,701000;-0,0239;0,4597;0,9086;1,019
16,707000;-0,0244;0,4622;0,9042;1,016
16,710000;-0,0251;0,4641;0,8942;1,008
16,715000;-0,0280;0,4663;0,8878;1,003
16,720000;-0,0339;0,4719;0,8768;0,996
16,730000;-0,0390;0,4783;0,8692;0,993
16,731000;-0,0456;0,4814;0,8627;0,989
16,736000;-0,0490;0,4827;0,8490;0,978
16,740000;-0,0522;0,4839;0,8443;0,975
16,758000;-0,0539;0,4858;0,8373;0,970
16,758000;-0,0522;0,4873;0,8338;0,967
16,759000;-0,0529;0,4878;0,8268;0,961
16,759000;-0,0546;0,4919;0,8224;0,960
16,763000;-0,0576;0,4934;0,8243;0,962
16,769000;-0,0561;0,4973;0,8319;0,971
16,773000;-0,0585;0,4998;0,8414;0,980
16,778000;-0,0634;0,5022;0,8529;0,992
16,784000;-0,0615;0,5059;0,8746;1,012
16,790000;-0,0578;0,5076;0,8895;1,026
16,794000;-0,0502;0,5063;0,9000;1,034
16,798000;-0,0410;0,5063;0,9073;1,040
16,804000;-0,0341;0,5103;0,9127;1,046
16,809000;-0,0239;0,5166;0,9178;1,054
16,813000;-0,0190;0,5210;0,9176;1,055
16,818000;-0,0195;0,5237;0,9115;1,051
16,831000;-0,0180;0,5261;0,9051;1,047
16,833000;-0,0158;0,5261;0,8971;1,040
16,834000;-0,0226;0,5251;0,8905;1,034
16,838000;-0,0273;0,5249;0,8802;1,025
16,843000;-0,0356;0,5220;0,8793;1,023
16,860000;-0,0473;0,5176;0,8763;1,019
16,861000;-0,0549;0,5190;0,8775;1,021
16,861000;-0,0598;0,5161;0,8883;1,029
16,861000;-0,0627;0,5168;0,8993;1,039
16,867000;-0,0620;0,5142;0,9137;1,050
16,872000;-0,0659;0,5083;0,9278;1,060
16,878000;-0,0678;0,5046;0,9442;1,073
16,881000;-0,0715;0,5027;0,9545;1,081
16,887000;-0,0700;0,5049;0,9608;1,088
16,891000;-0,0720;0,5068;0,9628;1,090
16,896000;-0,0705;0,5112;0,9642;1,094
16,901000;-0,0629;0,5115;0,9703;1,099
16,906000;-0,0505;0,5073;0,9742;1,100
16,911000;-0,0434;0,5161;0,9733;1,102
16,915000;-0,0331;0,5181;0,9716;1,102
16,921000;-0,0270;0,5168;0,9718;1,101
16,929000;-0,0197;0,5132;0,9694;1,097
16,934000;-0,0139;0,5066;0,9696;1,094
16,935000;-0,0192;0,5022;0,9691;1,092
16,956000;-0,0222;0,4983;0,9757;1,096
16,956000;-0,0275;0,4976;0,9791;1,099
16,957000;-0,0346;0,4946;0,9813;1,099
16,957000;-0,0434;0,4893;0,9879;1,103
16,960000;-0,0480;0,4817;0,9857;1,098
16,964000;-0,0546;0,4770;0,9860;1,097
16,970000;-0,0600;0,4753;0,9894;1,099
16,975000;-0,0637;0,4714;0,9840;1,093
16,980000;-0,0663;0,4712;0,9781;1,088
16,984000;-0,0673;0,4736;0,9728;1,084
16,989000;-0,0666;0,4739;0,9689;1,081
16,995000;-0,0754;0,4802;0,9647;1,080
16,999000;-0,0768;0,4807;0,9603;1,077
17,004000;-0,0778;0,4805;0,9579;1,074
17,011000;-0,0737;0,4795;0,9557;1,072
17,014000;-0,0671;0,4780;0,9547;1,070
17,019000;-0,0556;0,4797;0,9528;1,068
17,025000;-0,0471;0,4812;0,9589;1,074
17,029000;-0,0380;0,4805;0,9635;1,077
17,043000;-0,0341;0,4736;0,9681;1,078
17,044000;-0,0302;0,4683;0,9730;1,080
17,045000;-0,0256;0,4639;0,9747;1,080
17,049000;-0,0234;0,4556;0,9764;1,078
17,052000;-0,0246;0,4529;0,9728;1,073
17,070000;-0,0312;0,4448;0,9762;1,073
17,073000;-0,0314;0,4372;0,9723;1,067
17,073000;-0,0331;0,4267;0,9706;1,061
17,073000;-0,0368;0,4192;0,9794;1,066
17,078000;-0,0368;0,4133;0,9938;1,077
17,087000;-0,0385;0,4045;1,0038;1,083
17,088000;-0,0395;0,3974;1,0060;1,082
17,092000;-0,0402;0,3874;1,0106;1,083
17,097000;-0,0370;0,3811;1,0145;1,084
17,102000;-0,0363;0,3801;1,0192;1,088
17,113000;-0,0353;0,3782;1,0197;1,088
17,114000;-0,0327;0,3769;1,0165;1,085
17,118000;-0,0297;0,3806;1,0131;1,083
17,121000;-0,0251;0,3816;1,0043;1,075
17,139000;-0,0185;0,3782;1,0011;1,070
17,140000;-0,0114;0,3769;0,9877;1,057
17,140000;-0,0060;0,3757;0,9791;1,049
17,141000;-0,0021;0,3728;0,9698;1,039
17,146000;-0,0004;0,3696;0,9603;1,029
17,151000;0,0006;0,3669;0,9552;1,023
17,156000;0,0003;0,3611;0,9503;1,017
17,161000;-0,0038;0,3528;0,9469;1,010
17,166000;-0,0031;0,3489;0,9481;1,010
17,170000;-0,0034;0,3388;0,9491;1,008
17,176000;-0,0016;0,3298;0,9498;1,005
17,180000;0,0023;0,3244;0,9503;1,004
17,185000;0,0037;0,3161;0,9503;1,002
17,191000;0,0084;0,3139;0,9484;0,999
17,195000;0,0176;0,3139;0,9493;1,000
17,199000;0,0252;0,3161;0,9442;0,996
17,205000;0,0323;0,3164;0,9344;0,987
17,210000;0,0362;0,3157;0,9266;0,980
17,215000;0,0382;0,3132;0,9156;0,968
17,220000;0,0423;0,3095;0,9049;0,957
17,232000;0,0396;0,3144;0,8922;0,947
17,233000;0,0389;0,3127;0,8817;0,936
17,236000;0,0372;0,3108;0,8714;0,926
17,239000;0,0333;0,3071;0,8622;0,916
17,244000;0,0301;0,3025;0,8512;0,904
17,263000;0,0235;0,3030;0,8475;0,900
17,264000;0,0206;0,3015;0,8443;0,897
17,264000;0,0159;0,3056;0,8409;0,895
17,265000;0,0145;0,3030;0,8463;0,899
17,269000;0,0135;0,3042;0,8536;0,906
17,273000;0,0184;0,3015;0,8651;0,916
17,278000;0,0228;0,2995;0,8771;0,927
17,285000;0,0279;0,3020;0,8876;0,938
17,288000;0,0321;0,3032;0,8961;0,947
17,293000;0,0306;0,3061;0,8983;0,950
17,298000;0,0306;0,3127;0,8954;0,949
17,303000;0,0274;0,3161;0,8888;0,944
17,313000;0,0242;0,3196;0,8812;0,938
17,314000;0,0206;0,3262;0,8690;0,928
17,319000;0,0169;0,3310;0,8561;0,918
17,322000;0,0142;0,3345;0,8451;0,909
17,327000;0,0086;0,3320;0,8375;0,901
17,339000;0,0035;0,3347;0,8312;0,896
17,340000;-0,0070;0,3369;0,8275;0,893
17,343000;-0,0187;0,3420;0,8268;0,895
17,346000;-0,0292;0,3496;0,8351;0,906
17,352000;-0,0380;0,3530;0,8434;0,915
17,357000;-0,0434;0,3569;0,8563;0,929
17,362000;-0,0495;0,3594;0,8695;0,942
17,366000;-0,0507;0,3598;0,8827;0,955
17,371000;-0,0512;0,3652;0,8917;0,965
17,377000;-0,0522;0,3677;0,9003;0,974
17,381000;-0,0541;0,3728;0,9029;0,978
17,386000;-0,0529;0,3818;0,9068;0,985
17,391000;-0,0493;0,3913;0,9017;0,984
17,396000;-0,0466;0,3979;0,8988;0,984
17,401000;-0,0410;0,4018;0,8915;0,979
17,407000;-0,0334;0,4057;0,8753;0,965
17,411000;-0,0317;0,4116;0,8624;0,956
17,415000;-0,0268;0,4170;0,8509;0,948
17,421000;-0,0248;0,4233;0,8346;0,936
17,434000;-0,0222;0,4304;0,8258;0,931
17,435000;-0,0173;0,4394;0,8175;0,928
17,442000;-0,0085;0,4453;0,8133;0,927
17,442000;-0,0060;0,4504;0,8087;0,926
17,445000;-0,0043;0,4521;0,8036;0,922
17,466000;-0,0043;0,4524;0,8006;0,920
17,467000;-0,0063;0,4541;0,8038;0,923
17,467000;-0,0109;0,4529;0,8067;0,925
17,468000;-0,0178;0,4534;0,8102;0,929
17,470000;-0,0268;0,4502;0,8128;0,930
17,474000;-0,0422;0,4487;0,8141;0,931
17,479000;-0,0537;0,4546;0,8251;0,944
17,484000;-0,0651;0,4612;0,8395;0,960
17,489000;-0,0693;0,4661;0,8541;0,975
17,494000;-0,0676;0,4702;0,8707;0,992
17,498000;-0,0641;0,4687;0,8834;1,002
17,503000;-0,0588;0,4690;0,8973;1,014
17,512000;-0,0554;0,4705;0,9027;1,019
17,514000;-0,0507;0,4746;0,9061;1,024
17,518000;-0,0505;0,4792;0,9034;1,024
17,523000;-0,0483;0,4853;0,9012;1,025
17,537000;-0,0424;0,4878;0,8983;1,023
17,538000;-0,0388;0,4912;0,8873;1,015
17,538000;-0,0353;0,4893;0,8785;1,006
17,543000;-0,0331;0,4890;0,8634;0,993
17,548000;-0,0361;0,4832;0,8536;0,982
17,552000;-0,0385;0,4805;0,8500;0,977
17,559000;-0,0429;0,4780;0,8456;0,972
17,563000;-0,0466;0,4805;0,8441;0,972
17,567000;-0,0480;0,4829;0,8485;0,977
17,572000;-0,0456;0,4883;0,8519;0,983
17,577000;-0,0427;0,4875;0,8590;0,989
17,582000;-0,0397;0,4893;0,8685;0,998
17,587000;-0,0373;0,4912;0,8805;1,009
17,592000;-0,0309;0,4966;0,8902;1,020
17,598000;-0,0285;0,5017;0,8995;1,030
17,601000;-0,0258;0,5049;0,9039;1,036
17,607000;-0,0234;0,5044;0,9059;1,037
17,612000;-0,0256;0,4995;0,8968;1,027
17,617000;-0,0280;0,5005;0,8858;1,018
17,623000;-0,0336;0,4988;0,8758;1,008
17,638000;-0,0400;0,5010;0,8636;0,999
17,642000;-0,0507;0,5012;0,8566;0,994
17,642000;-0,0598;0,4993;0,8526;0,990
17,643000;-0,0659;0,5000;0,8475;0,986
17,645000;-0,0705;0,4993;0,8470;0,986
17,651000;-0,0720;0,4961;0,8504;0,987
17,655000;-0,0732;0,4934;0,8556;0,990
17,667000;-0,0768;0,4939;0,8595;0,994
17,668000;-0,0793;0,4968;0,8624;0,998
17,670000;-0,0817;0,4961;0,8712;1,006
17,675000;-0,0793;0,4971;0,8819;1,015
17,680000;-0,0759;0,4966;0,8924;1,024
17,686000;-0,0717;0,4949;0,8963;1,026
17,690000;-0,0690;0,4939;0,8993;1,028
17,695000;-0,0615;0,4958;0,9003;1,030
17,700000;-0,0558;0,4976;0,8976;1,028
17,705000;-0,0507;0,5000;0,8942;1,026
17,710000;-0,0422;0,4983;0,8837;1,015
17,719000;-0,0385;0,5002;0,8736;1,007
17,720000;-0,0385;0,5012;0,8592;0,995
17,725000;-0,0390;0,5081;0,8465;0,988
17,729000;-0,0375;0,5107;0,8360;0,980
17,737000;-0,0341;0,5144;0,8248;0,973
17,750000;-0,0334;0,5176;0,8155;0,966
17,751000;-0,0285;0,5193;0,8136;0,966
17,752000;-0,0236;0,5195;0,8087;0,961
17,754000;-0,0190;0,5203;0,8097;0,963
17,759000;-0,0148;0,5190;0,8138;0,965
17,763000;-0,0131;0,5171;0,8241;0,973
17,769000;-0,0114;0,5166;0,8338;0,981
17,773000;-0,0082;0,5134;0,8424;0,987
17,778000;-0,0085;0,5117;0,8500;0,992
17,783000;-0,0117;0,5105;0,8585;0,999
17,788000;-0,0131;0,5068;0,8656;1,003
17,794000;-0,0151;0,5088;0,8695;1,008
17,797000;-0,0165;0,5056;0,8690;1,006
17,803000;-0,0156;0,5022;0,8685;1,003
17,808000;-0,0151;0,4993;0,8619;0,996
17,812000;-0,0151;0,4971;0,8526;0,987
17,818000;-0,0182;0,4968;0,8448;0,980
17,822000;-0,0180;0,4983;0,8370;0,974
17,827000;-0,0217;0,4980;0,8273;0,966
17,839000;-0,0226;0,4998;0,8216;0,962
17,841000;-0,0241;0,5010;0,8138;0,956
17,842000;-0,0187;0,5051;0,8197;0,963
17,847000;-0,0126;0,5017;0,8287;0,969
17,851000;-0,0073;0,5020;0,8353;0,975
17,872000;-0,0046;0,5000;0,8458;0,983
17,873000;-0,0034;0,5000;0,8504;0,987
17,873000;-0,0051;0,5005;0,8609;0,996
17,873000;-0,0090;0,5005;0,8636;0,998
17,876000;-0,0141;0,5005;0,8727;1,006
17,881000;-0,0170;0,4968;0,8775;1,009
17,889000;-0,0195;0,5002;0,8880;1,019
17,892000;-0,0268;0,4998;0,8927;1,023
17,895000;-0,0292;0,4983;0,8978;1,027
17,900000;-0,0312;0,4932;0,9078;1,034
17,907000;-0,0307;0,4932;0,9137;1,039
17,912000;-0,0329;0,4944;0,9171;1,042
17,921000;-0,0370;0,4951;0,9230;1,048
17,922000;-0,0353;0,5002;0,9232;1,051
17,925000;-0,0353;0,5012;0,9278;1,055
17,929000;-0,0331;0,5061;0,9327;1,062
17,949000;-0,0351;0,5061;0,9391;1,067
17,950000;-0,0324;0,5085;0,9479;1,076
17,951000;-0,0327;0,5105;0,9620;1,090
17,951000;-0,0361;0,5120;0,9711;1,098
17,955000;-0,0383;0,5137;0,9806;1,108
17,959000;-0,0405;0,5107;0,9891;1,114
17,964000;-0,0385;0,5088;0,9989;1,122
17,969000;-0,0353;0,5066;1,0009;1,122
17,974000;-0,0327;0,5054;0,9969;1,118
17,978000;-0,0319;0,5039;0,9965;1,117
17,983000;-0,0285;0,5000;0,9918;1,111
17,988000;-0,0253;0,4963;0,9857;1,104
17,995000;-0,0222;0,4944;0,9803;1,098
17,998000;-0,0212;0,4924;0,9784;1,096
18,003000;-0,0180;0,4900;0,9796;1,095
18,008000;-0,0182;0,4871;0,9835;1,098
18,013000;-0,0168;0,4841;0,9984;1,110
18,018000;-0,0143;0,4770;1,0167;1,123
18,023000;-0,0065;0,4695;1,0306;1,133
18,036000;0,0013;0,4612;1,0468;1,144
18,037000;0,0118;0,4497;1,0541;1,146
18,037000;0,0142;0,4429;1,0616;1,150
18,042000;0,0128;0,4370;1,0638;1,150
18,048000;0,0093;0,4372;1,0629;1,149
18,055000;0,0071;0,4370;1,0509;1,138
18,057000;0,0042;0,4350;1,0387;1,126
18,069000;-0,0024;0,4331;1,0258;1,113
18,070000;-0,0063;0,4314;1,0131;1,101
18,073000;-0,0117;0,4292;1,0009;1,089
18,077000;-0,0178;0,4289;0,9877;1,077
18,087000;-0,0273;0,4243;0,9779;1,066
18,088000;-0,0327;0,4231;0,9659;1,055
18,092000;-0,0390;0,4192;0,9540;1,043
18,096000;-0,0446;0,4160;0,9488;1,037
18,101000;-0,0407;0,4123;0,9423;1,029
18,106000;-0,0390;0,4065;0,9344;1,020
18,112000;-0,0341;0,4011;0,9274;1,011
18,121000;-0,0314;0,3999;0,9186;1,002
18,122000;-0,0314;0,3938;0,9086;0,991
18,130000;-0,0368;0,3923;0,9064;0,988
18,131000;-0,0405;0,3911;0,9025;0,984
18,136000;-0,0417;0,3887;0,9076;0,988
18,140000;-0,0432;0,3877;0,9115;0,991
18,155000;-0,0461;0,3869;0,9130;0,993
18,156000;-0,0446;0,3884;0,9132;0,993
18,156000;-0,0451;0,3916;0,9169;0,998
18,160000;-0,0439;0,3940;0,9166;0,999
18,165000;-0,0456;0,3923;0,9156;0,997
18,172000;-0,0458;0,3935;0,9169;0,999
18,175000;-0,0493;0,3923;0,9090;0,991
18,180000;-0,0524;0,3918;0,9025;0,985
18,184000;-0,0593;0,3874;0,8888;0,971
18,189000;-0,0646;0,3877;0,8771;0,961
18,195000;-0,0710;0,3843;0,8646;0,949
18,201000;-0,0742;0,3801;0,8570;0,940
18,205000;-0,0776;0,3762;0,8492;0,932
18,209000;-0,0742;0,3723;0,8461;0,927
18,214000;-0,0749;0,3686;0,8478;0,927
18,220000;-0,0754;0,3613;0,8529;0,929
18,224000;-0,0773;0,3594;0,8563;0,932
18,237000;-0,0776;0,3584;0,8583;0,933
18,238000;-0,0805;0,3535;0,8661;0,939
18,239000;-0,0766;0,3503;0,8756;0,946
18,244000;-0,0800;0,3496;0,8858;0,956
18,249000;-0,0764;0,3469;0,8973;0,965
18,266000;-0,0734;0,3418;0,8988;0,964
18,267000;-0,0742;0,3362;0,8981;0,962
18,267000;-0,0781;0,3340;0,8885;0,952
18,268000;-0,0827;0,3401;0,8805;0,947
18,273000;-0,0707;0,3264;0,8756;0,937
18,278000;-0,0646;0,3269;0,8727;0,934
18,282000;-0,0620;0,3340;0,8663;0,931
18,287000;-0,0637;0,3379;0,8534;0,920
18,292000;-0,0610;0,3352;0,8404;0,907
18,297000;-0,0524;0,3359;0,8334;0,900
18,302000;-0,0453;0,3391;0,8358;0,903
18,307000;-0,0390;0,3420;0,8436;0,911
18,313000;-0,0285;0,3530;0,8541;0,925
18,317000;-0,0102;0,3640;0,8617;0,935
18,324000;0,0076;0,3660;0,8846;0,957
18,331000;0,0101;0,3349;0,9073;0,967
18,331000;0,0032;0,3178;0,9293;0,982
18,336000;-0,0209;0,3340;0,9391;0,997
18,349000;-0,0456;0,3484;0,9452;1,008
18,351000;-0,0620;0,3503;0,9462;1,011
18,351000;-0,0654;0,3410;0,9388;1,001
18,356000;-0,0590;0,3310;0,9401;0,998
18,362000;-0,0422;0,3254;0,9464;1,002
18,368000;-0,0290;0,3247;0,9515;1,006
18,371000;-0,0258;0,3257;0,9535;1,008
18,375000;-0,0312;0,3347;0,9508;1,008
18,381000;-0,0351;0,3454;0,9403;1,002
18,385000;-0,0397;0,3525;0,9271;0,993
18,390000;-0,0363;0,3591;0,9178;0,986
18,395000;-0,0334;0,3601;0,9020;0,972
18,400000;-0,0305;0,3579;0,8942;0,964
18,405000;-0,0309;0,3584;0,8854;0,956
18,410000;-0,0363;0,3608;0,8802;0,952
18,414000;-0,0378;0,3645;0,8766;0,950
18,420000;-0,0392;0,3696;0,8761;0,952
18,425000;-0,0380;0,3713;0,8749;0,951
18,431000;-0,0370;0,3723;0,8710;0,948
18,435000;-0,0346;0,3669;0,8688;0,944
18,440000;-0,0336;0,3638;0,8673;0,941
18,445000;-0,0388;0,3616;0,8685;0,942
18,449000;-0,0466;0,3589;0,8700;0,942
18,461000;-0,0595;0,3542;0,8675;0,939
18,462000;-0,0739;0,3506;0,8578;0,930
18,463000;-0,0854;0,3530;0,8578;0,931
18,469000;-0,0898;0,3545;0,8570;0,932
18,474000;-0,0893;0,3528;0,8614;0,935
18,478000;-0,0861;0,3533;0,8634;0,937
18,483000;-0,0795;0,3564;0,8651;0,939
18,495000;-0,0710;0,3613;0,8673;0,942
18,496000;-0,0641;0,3708;0,8732;0,951
18,499000;-0,0561;0,3786;0,8719;0,952
18,503000;-0,0483;0,3867;0,8712;0,954
18,508000;-0,0395;0,3904;0,8678;0,952
18,513000;-0,0366;0,3962;0,8605;0,948
18,518000;-0,0312;0,4011;0,8563;0,946
18,523000;-0,0268;0,4070;0,8526;0,945
18,527000;-0,0263;0,4106;0,8419;0,937
18,538000;-0,0287;0,4111;0,8392;0,935
18,539000;-0,0309;0,4141;0,8331;0,931
18,542000;-0,0366;0,4160;0,8341;0,933
18,547000;-0,0400;0,4172;0,8363;0,935
18,551000;-0,0380;0,4197;0,8419;0,941
18,564000;-0,0392;0,4162;0,8512;0,948
18,565000;-0,0363;0,4143;0,8622;0,957
18,566000;-0,0322;0,4138;0,8732;0,967
18,571000;-0,0292;0,4094;0,8878;0,978
18,576000;-0,0239;0,4109;0,8961;0,986
18,581000;-0,0222;0,4084;0,9047;0,993
18,586000;-0,0217;0,4070;0,9164;1,003
18,591000;-0,0241;0,4053;0,9178;1,004
18,597000;-0,0287;0,4067;0,9261;1,012
18,601000;-0,0336;0,4092;0,9300;1,017
18,606000;-0,0351;0,4119;0,9340;1,021
18,610000;-0,0349;0,4099;0,9357;1,022
18,620000;-0,0375;0,4119;0,9325;1,020
18,621000;-0,0385;0,4143;0,9300;1,019
18,625000;-0,0388;0,4165;0,9242;1,014
18,652000;-0,0370;0,4209;0,9220;1,014
18,653000;-0,0373;0,4233;0,9198;1,013
18,653000;-0,0346;0,4246;0,9144;1,009
18,653000;-0,0349;0,4255;0,9064;1,002
18,654000;-0,0346;0,4287;0,8956;0,994
18,656000;-0,0395;0,4309;0,8898;0,989
18,660000;-0,0385;0,4355;0,8851;0,987
18,664000;-0,0383;0,4392;0,8807;0,985
18,670000;-0,0361;0,4416;0,8795;0,985
18,674000;-0,0344;0,4436;0,8773;0,984
18,680000;-0,0307;0,4448;0,8771;0,984
18,684000;-0,0261;0,4438;0,8793;0,985
18,689000;-0,0263;0,4434;0,8773;0,983
18,694000;-0,0265;0,4438;0,8744;0,981
18,699000;-0,0309;0,4465;0,8758;0,984
18,704000;-0,0329;0,4507;0,8837;0,992
18,709000;-0,0341;0,4512;0,8905;0,999
18,714000;-0,0383;0,4485;0,8968;1,003
18,719000;-0,0417;0,4482;0,8995;1,006
18,724000;-0,0449;0,4460;0,9051;1,010
18,729000;-0,0468;0,4507;0,9059;1,013
18,733000;-0,0515;0,4509;0,9056;1,013
18,738000;-0,0556;0,4546;0,9010;1,011
18,743000;-0,0573;0,4580;0,8981;1,010
18,748000;-0,0583;0,4614;0,8978;1,011
18,752000;-0,0551;0,4639;0,8912;1,006
18,762000;-0,0497;0,4690;0,8866;1,004
18,763000;-0,0453;0,4700;0,8805;0,999
18,769000;-0,0400;0,4736;0,8744;0,995
18,775000;-0,0392;0,4785;0,8685;0,992
18,777000;-0,0339;0,4841;0,8658;0,993
18,788000;-0,0297;0,4907;0,8629;0,993
18,789000;-0,0280;0,4929;0,8600;0,992
18,792000;-0,0268;0,4956;0,8534;0,987
18,797000;-0,0290;0,4971;0,8504;0,985
18,802000;-0,0324;0,4971;0,8463;0,982
18,806000;-0,0368;0,4993;0,8524;0,989
18,812000;-0,0429;0,4998;0,8558;0,992
18,817000;-0,0483;0,4995;0,8558;0,992
18,821000;-0,0554;0,5000;0,8653;1,001
18,826000;-0,0585;0,5015;0,8766;1,012
18,832000;-0,0600;0,5054;0,8841;1,020
18,836000;-0,0622;0,5061;0,8949;1,030
18,841000;-0,0678;0,5093;0,9042;1,040
18,846000;-0,0698;0,5107;0,9051;1,042
18,851000;-0,0703;0,5124;0,9100;1,047
18,856000;-0,0712;0,5134;0,9147;1,051
18,860000;-0,0717;0,5146;0,9159;1,053
18,866000;-0,0727;0,5178;0,9178;1,056
18,871000;-0,0737;0,5200;0,9164;1,056
18,875000;-0,0722;0,5220;0,9147;1,056
18,885000;-0,0705;0,5266;0,9110;1,055
18,886000;-0,0656;0,5278;0,9117;1,056
18,890000;-0,0627;0,5293;0,9112;1,056
18,894000;-0,0615;0,5303;0,9130;1,058
18,911000;-0,0595;0,5298;0,9144;1,058
18,912000;-0,0593;0,5303;0,9186;1,062
18,913000;-0,0602;0,5315;0,9188;1,063
18,915000;-0,0641;0,5334;0,9156;1,062
18,919000;-0,0717;0,5349;0,9173;1,064
18,925000;-0,0788;0,5320;0,9186;1,064
18,930000;-0,0810;0,5286;0,9188;1,063
18,935000;-0,0871;0,5291;0,9171;1,062
18,939000;-0,0908;0,5286;0,9178;1,063
18,944000;-0,0927;0,5322;0,9127;1,061
18,949000;-0,0934;0,5334;0,9044;1,054
18,956000;-0,0886;0,5354;0,8963;1,048
18,959000;-0,0866;0,5376;0,8880;1,042
18,963000;-0,0851;0,5388;0,8812;1,036
18,968000;-0,0822;0,5435;0,8771;1,035
18,973000;-0,0773;0,5447;0,8822;1,040
18,978000;-0,0742;0,5442;0,8837;1,040
18,984000;-0,0707;0,5420;0,8819;1,038
18,988000;-0,0690;0,5427;0,8868;1,042
18,993000;-0,0722;0,5386;0,8902;1,043
18,998000;-0,0734;0,5366;0,8954;1,046
19,002000;-0,0773;0,5349;0,8998;1,050
19,008000;-0,0800;0,5325;0,9076;1,055
19,012000;-0,0849;0,5278;0,9169;1,061
19,017000;-0,0876;0,5222;0,9310;1,071
19,022000;-0,0976;0,5181;0,9520;1,088
19,027000;-0,1052;0,5151;0,9667;1,100
19,039000;-0,1098;0,5083;0,9803;1,110
19,040000;-0,1074;0,5049;0,9950;1,121
19,043000;-0,1110;0,5015;1,0030;1,127
19,046000;-0,1118;0,4985;1,0082;1,130
19,052000;-0,1144;0,4973;1,0135;1,135
19,057000;-0,1159;0,4985;1,0162;1,138
19,062000;-0,1152;0,4985;1,0199;1,141
19,074000;-0,1140;0,4946;1,0204;1,140
19,075000;-0,1054;0,4917;1,0236;1,140
19,076000;-0,0966;0,4897;1,0248;1,140
19,081000;-0,0859;0,4824;1,0277;1,139
19,086000;-0,0793;0,4807;1,0270;1,137
19,092000;-0,0720;0,4778;1,0311;1,139
19,097000;-0,0571;0,4766;1,0314;1,138
19,101000;-0,0485;0,4780;1,0311;1,138
19,106000;-0,0385;0,4741;1,0338;1,138
19,111000;-0,0285;0,4739;1,0409;1,144
19,116000;-0,0217;0,4697;1,0431;1,144
19,119000;-0,0146;0,4643;1,0431;1,142
19,125000;-0,0080;0,4590;1,0453;1,142
19,134000;-0,0090;0,4495;1,0431;1,136
19,136000;-0,0060;0,4404;1,0460;1,135
19,140000;-0,0073;0,4343;1,0524;1,138
19,144000;-0,0051;0,4265;1,0548;1,138
19,164000;-0,0075;0,4162;1,0553;1,134
19,165000;-0,0092;0,4097;1,0541;1,131
19,165000;-0,0148;0,4043;1,0516;1,127
19,166000;-0,0178;0,3950;1,0472;1,119
19,169000;-0,0224;0,3877;1,0426;1,113
19,174000;-0,0268;0,3843;1,0309;1,100
19,180000;-0,0246;0,3816;1,0231;1,092
19,186000;-0,0219;0,3826;1,0189;1,089
19,190000;-0,0117;0,3801;1,0126;1,082
19,194000;-0,0056;0,3760;1,0131;1,081
19,199000;0,0023;0,3718;1,0062;1,073
19,203000;0,0111;0,3713;1,0033;1,070
19,209000;0,0216;0,3684;0,9979;1,064
19,213000;0,0299;0,3674;0,9882;1,055
19,218000;0,0342;0,3664;0,9806;1,047
19,223000;0,0350;0,3603;0,9745;1,040
19,227000;0,0374;0,3555;0,9657;1,030
19,238000;0,0372;0,3491;0,9611;1,023
19,239000;0,0296;0,3452;0,9535;1,014
19,243000;0,0216;0,3376;0,9442;1,003
19,247000;0,0157;0,3335;0,9403;0,998
