time,gFx,gFy,gFz,TgF
11.808000,0.0264,0.2754,0.9593,0.998
11.814000,0.0267,0.2715,0.9669,1.005
11.818000,0.0267,0.2693,0.9772,1.014
11.823000,0.0240,0.2658,0.9842,1.020
11.828000,0.0203,0.2583,0.9901,1.023
11.833000,0.0135,0.2522,0.9933,1.025
11.837000,0.0079,0.2514,0.9911,1.023
11.844000,-0.0036,0.2500,0.9938,1.025
11.848000,-0.0073,0.2483,1.0028,1.033
11.852000,-0.0097,0.2483,1.0045,1.035
11.857000,-0.0109,0.2448,1.0118,1.041
11.862000,-0.0119,0.2485,1.0243,1.054
11.867000,-0.0131,0.2473,1.0326,1.062
11.872000,-0.0139,0.2478,1.0399,1.069
11.877000,-0.0156,0.2514,1.0458,1.076
11.882000,-0.0151,0.2522,1.0480,1.078
11.891000,-0.0163,0.2502,1.0468,1.076
11.893000,-0.0180,0.2524,1.0443,1.075
11.896000,-0.0197,0.2551,1.0414,1.072
11.901000,-0.0226,0.2527,1.0336,1.064
11.906000,-0.0231,0.2556,1.0270,1.059
11.912000,-0.0239,0.2558,1.0211,1.053
11.916000,-0.0204,0.2534,1.0223,1.053
11.921000,-0.0219,0.2522,1.0262,1.057
11.928000,-0.0200,0.2541,1.0355,1.066
11.931000,-0.0173,0.2558,1.0438,1.075
11.936000,-0.0168,0.2575,1.0497,1.081
11.940000,-0.0114,0.2578,1.0609,1.092
11.946000,-0.0095,0.2597,1.0653,1.097
11.950000,-0.0056,0.2622,1.0668,1.099
11.956000,-0.0019,0.2685,1.0651,1.098
11.961000,0.0049,0.2732,1.0582,1.093
11.965000,0.0106,0.2724,1.0468,1.082
11.970000,0.0142,0.2737,1.0267,1.063
11.975000,0.0213,0.2707,1.0101,1.046
11.983000,0.0230,0.2680,0.9935,1.029
11.985000,0.0223,0.2676,0.9811,1.017
11.990000,0.0198,0.2668,0.9808,1.017
11.994000,0.0164,0.2614,0.9862,1.020
12.000000,0.0091,0.2600,0.9930,1.027
12.004000,0.0057,0.2556,1.0013,1.033
12.009000,0.0071,0.2522,1.0072,1.038
12.020000,0.0098,0.2480,1.0096,1.040
12.021000,0.0111,0.2458,1.0060,1.036
12.025000,0.0089,0.2492,0.9984,1.029
12.030000,0.0030,0.2507,0.9857,1.017
12.034000,-0.0019,0.2544,0.9686,1.001
12.039000,-0.0002,0.2627,0.9496,0.985
12.046000,0.0013,0.2683,0.9342,0.972
12.050000,0.0013,0.2710,0.9217,0.961
12.054000,0.0010,0.2763,0.9120,0.953
12.059000,-0.0002,0.2820,0.9088,0.952
12.063000,0.0023,0.2817,0.9103,0.953
12.068000,0.0030,0.2829,0.9154,0.958
12.073000,0.0040,0.2839,0.9195,0.962
12.084000,0.0052,0.2844,0.9254,0.968
12.085000,0.0040,0.2868,0.9303,0.974
12.088000,0.0052,0.2859,0.9298,0.973
12.093000,0.0062,0.2883,0.9266,0.970
12.098000,0.0106,0.2876,0.9254,0.969
12.108000,0.0184,0.2890,0.9235,0.968
12.112000,0.0225,0.2907,0.9195,0.965
12.113000,0.0291,0.2949,0.9112,0.958
12.117000,0.0369,0.2954,0.9042,0.952
12.123000,0.0438,0.2990,0.9025,0.952
12.127000,0.0499,0.2986,0.9003,0.950
12.132000,0.0523,0.3020,0.8968,0.948
12.137000,0.0538,0.3039,0.8971,0.949
12.142000,0.0535,0.3091,0.8951,0.948
12.146000,0.0562,0.3161,0.8949,0.951
12.151000,0.0562,0.3154,0.8929,0.949
12.157000,0.0535,0.3157,0.8944,0.950
12.163000,0.0494,0.3130,0.8949,0.949
12.167000,0.0479,0.3083,0.8983,0.951
12.171000,0.0404,0.3037,0.9000,0.951
12.176000,0.0321,0.3022,0.9032,0.953
12.183000,0.0274,0.3008,0.9034,0.953
12.187000,0.0230,0.3022,0.9068,0.956
12.191000,0.0235,0.3054,0.9110,0.961
12.195000,0.0291,0.3091,0.9239,0.975
12.209000,0.0338,0.3110,0.9349,0.986
12.213000,0.0450,0.3115,0.9447,0.996
12.213000,0.0538,0.3159,0.9462,0.999
12.215000,0.0643,0.3208,0.9457,1.001
12.220000,0.0728,0.3240,0.9410,0.998
12.225000,0.0804,0.3237,0.9291,0.987
12.230000,0.0823,0.3235,0.9130,0.972
12.235000,0.0806,0.3218,0.8944,0.954
12.240000,0.0772,0.3222,0.8785,0.939
12.245000,0.0738,0.3193,0.8683,0.928
12.249000,0.0704,0.3103,0.8600,0.917
12.254000,0.0628,0.3081,0.8587,0.914
12.260000,0.0530,0.3056,0.8592,0.914
12.272000,0.0509,0.3069,0.8697,0.924
12.273000,0.0491,0.3054,0.8824,0.935
12.274000,0.0460,0.3025,0.8951,0.946
12.278000,0.0445,0.2966,0.9108,0.959
12.283000,0.0391,0.2925,0.9256,0.972
12.288000,0.0333,0.2903,0.9474,0.991
12.294000,0.0240,0.2883,0.9645,1.007
12.298000,0.0152,0.2866,0.9794,1.021
12.302000,0.0089,0.2815,0.9889,1.028
12.308000,0.0015,0.2746,0.9886,1.026
12.313000,-0.0034,0.2680,0.9789,1.015
12.319000,-0.0070,0.2693,0.9593,0.996
12.322000,-0.0126,0.2715,0.9357,0.974
12.327000,-0.0121,0.2790,0.9100,0.952
12.332000,-0.0107,0.2878,0.8920,0.937
12.337000,-0.0046,0.2951,0.8802,0.928
12.342000,0.0049,0.3003,0.8668,0.917
12.347000,0.0091,0.3083,0.8495,0.904
12.352000,0.0167,0.3213,0.8407,0.900
12.357000,0.0242,0.3244,0.8358,0.897
12.364000,0.0301,0.3283,0.8375,0.900
12.367000,0.0289,0.3310,0.8373,0.901
12.372000,0.0267,0.3315,0.8385,0.902
12.377000,0.0223,0.3359,0.8336,0.899
12.382000,0.0172,0.3357,0.8336,0.899
12.391000,0.0150,0.3337,0.8302,0.895
12.396000,0.0135,0.3325,0.8356,0.899
12.396000,0.0120,0.3298,0.8465,0.909
12.419000,0.0106,0.3279,0.8619,0.922
12.423000,0.0081,0.3262,0.8712,0.930
12.423000,0.0015,0.3193,0.8780,0.934
12.424000,-0.0029,0.3232,0.8793,0.937
12.424000,-0.0095,0.3220,0.8749,0.932
12.426000,-0.0112,0.3330,0.8722,0.934
12.431000,-0.0129,0.3418,0.8680,0.933
12.436000,-0.0095,0.3520,0.8566,0.926
12.441000,-0.0029,0.3569,0.8431,0.916
12.445000,0.0040,0.3616,0.8316,0.907
12.451000,0.0140,0.3694,0.8180,0.898
12.455000,0.0213,0.3764,0.8099,0.893
12.460000,0.0306,0.3867,0.8077,0.896
12.465000,0.0406,0.3943,0.8050,0.897
12.470000,0.0501,0.4016,0.8114,0.907
12.474000,0.0530,0.4057,0.8182,0.915
12.486000,0.0550,0.4053,0.8265,0.922
12.487000,0.0579,0.4038,0.8358,0.930
12.490000,0.0548,0.4006,0.8451,0.937
12.494000,0.0523,0.4018,0.8612,0.952
12.499000,0.0460,0.3999,0.8778,0.966
12.511000,0.0401,0.4014,0.8998,0.986
12.512000,0.0377,0.4018,0.9164,1.001
12.513000,0.0308,0.4011,0.9357,1.018
12.519000,0.0284,0.4009,0.9484,1.030
12.524000,0.0247,0.4065,0.9542,1.037
12.528000,0.0220,0.4055,0.9513,1.034
12.534000,0.0152,0.4119,0.9481,1.034
12.538000,0.0113,0.4133,0.9425,1.029
12.543000,0.0054,0.4143,0.9381,1.026
12.548000,-0.0009,0.4204,0.9313,1.022
12.553000,-0.0043,0.4263,0.9274,1.021
12.558000,-0.0063,0.4326,0.9200,1.017
12.569000,-0.0080,0.4392,0.9186,1.018
12.570000,-0.0073,0.4448,0.9183,1.020
12.573000,-0.0087,0.4463,0.9181,1.021
12.578000,-0.0060,0.4455,0.9198,1.022
12.582000,-0.0034,0.4426,0.9195,1.021
12.596000,-0.0041,0.4399,0.9230,1.022
12.597000,-0.0038,0.4363,0.9259,1.024
12.597000,-0.0051,0.4331,0.9340,1.029
12.602000,-0.0126,0.4319,0.9471,1.041
12.606000,-0.0153,0.4329,0.9608,1.054
12.611000,-0.0222,0.4297,0.9752,1.066
12.617000,-0.0251,0.4250,0.9813,1.070
12.621000,-0.0280,0.4189,0.9860,1.072
12.626000,-0.0370,0.4136,0.9833,1.067
12.632000,-0.0444,0.4128,0.9774,1.062
12.636000,-0.0551,0.4177,0.9652,1.053
12.641000,-0.0678,0.4211,0.9454,1.037
12.648000,-0.0732,0.4260,0.9193,1.016
12.651000,-0.0742,0.4314,0.8959,0.997
12.656000,-0.0700,0.4390,0.8724,0.979
12.661000,-0.0607,0.4438,0.8531,0.964
12.665000,-0.0512,0.4531,0.8443,0.960
12.671000,-0.0412,0.4624,0.8329,0.954
12.676000,-0.0317,0.4705,0.8321,0.956
12.687000,-0.0160,0.4788,0.8417,0.968
12.689000,-0.0068,0.4797,0.8556,0.981
12.690000,-0.0026,0.4790,0.8793,1.001
12.695000,-0.0031,0.4717,0.9025,1.018
12.699000,-0.0082,0.4595,0.9264,1.034
12.705000,-0.0175,0.4438,0.9403,1.040
12.710000,-0.0319,0.4289,0.9452,1.038
12.715000,-0.0480,0.4216,0.9415,1.033
12.721000,-0.0556,0.4131,0.9322,1.021
12.728000,-0.0632,0.4016,0.9178,1.004
12.733000,-0.0634,0.3906,0.9027,0.986
12.735000,-0.0646,0.3848,0.9025,0.983
12.740000,-0.0629,0.3794,0.9164,0.994
12.744000,-0.0605,0.3799,0.9278,1.004
12.750000,-0.0558,0.3804,0.9401,1.016
12.754000,-0.0505,0.3835,0.9508,1.026
12.759000,-0.0441,0.3862,0.9620,1.038
12.765000,-0.0349,0.3911,0.9716,1.048
12.770000,-0.0278,0.3962,0.9740,1.052
12.773000,-0.0280,0.3996,0.9703,1.050
12.778000,-0.0229,0.4036,0.9564,1.038
12.789000,-0.0170,0.4114,0.9418,1.028
12.790000,-0.0143,0.4187,0.9303,1.020
12.794000,-0.0082,0.4265,0.9151,1.010
12.798000,-0.0053,0.4343,0.9037,1.003
12.803000,-0.0024,0.4377,0.8985,1.000
12.814000,0.0047,0.4382,0.8993,1.000
12.815000,0.0162,0.4404,0.9051,1.007
12.818000,0.0259,0.4397,0.9156,1.016
12.823000,0.0325,0.4372,0.9254,1.024
12.827000,0.0413,0.4297,0.9430,1.037
12.833000,0.0528,0.4202,0.9706,1.059
12.837000,0.0618,0.4045,0.9928,1.074
12.841000,0.0653,0.3816,1.0038,1.076
12.847000,0.0657,0.3567,1.0128,1.076
12.851000,0.0577,0.3386,1.0316,1.087
12.857000,0.0452,0.3305,1.0441,1.096
12.862000,0.0352,0.3254,1.0570,1.107
12.866000,0.0259,0.3198,1.0624,1.110
12.874000,0.0172,0.3120,1.0641,1.109
12.876000,0.0162,0.3049,1.0621,1.105
12.884000,0.0118,0.2973,1.0616,1.103
12.885000,0.0125,0.2939,1.0660,1.106
12.892000,0.0030,0.2912,1.0707,1.110
12.896000,-0.0048,0.2871,1.0704,1.108
12.909000,-0.0129,0.2876,1.0663,1.104
12.910000,-0.0178,0.2856,1.0612,1.099
12.911000,-0.0197,0.2783,1.0585,1.095
12.915000,-0.0143,0.2741,1.0602,1.095
12.921000,-0.0051,0.2705,1.0592,1.093
12.926000,-0.0024,0.2658,1.0678,1.100
12.931000,0.0096,0.2624,1.0829,1.114
12.936000,0.0189,0.2627,1.1002,1.131
12.940000,0.0311,0.2556,1.1110,1.140
12.945000,0.0413,0.2446,1.1146,1.142
12.950000,0.0460,0.2275,1.1039,1.128
12.955000,0.0438,0.2082,1.0831,1.104
12.959000,0.0316,0.1965,1.0497,1.068
12.972000,0.0150,0.1877,1.0138,1.031
12.973000,-0.0019,0.1833,0.9994,1.016
12.974000,-0.0095,0.1884,0.9794,0.997
12.979000,-0.0141,0.1880,0.9708,0.989
12.984000,-0.0109,0.1875,0.9730,0.991
12.989000,-0.0016,0.1928,0.9801,0.999
12.994000,0.0135,0.2016,0.9957,1.016
12.999000,0.0330,0.2102,1.0167,1.039
13.004000,0.0513,0.2173,1.0453,1.069
13.009000,0.0670,0.2273,1.0721,1.098
13.014000,0.0787,0.2348,1.0844,1.112
13.018000,0.0858,0.2431,1.0909,1.121
13.023000,0.0936,0.2407,1.0875,1.118
13.028000,0.0946,0.2429,1.0778,1.109
13.034000,0.0977,0.2446,1.0602,1.092
13.038000,0.0970,0.2402,1.0433,1.075
13.042000,0.0982,0.2329,1.0319,1.062
13.049000,0.0953,0.2273,1.0248,1.054
13.053000,0.0921,0.2180,1.0157,1.043
13.057000,0.0919,0.2107,1.0114,1.037
13.062000,0.0902,0.2033,1.0170,1.041
13.067000,0.0936,0.1997,1.0258,1.049
13.072000,0.0970,0.1994,1.0328,1.056
13.077000,0.1012,0.1997,1.0438,1.068
13.089000,0.1046,0.1982,1.0582,1.082
13.090000,0.1055,0.2011,1.0685,1.092
13.091000,0.1055,0.2060,1.0729,1.098
13.098000,0.1033,0.2087,1.0702,1.095
13.101000,0.1026,0.2072,1.0602,1.085
13.110000,0.0970,0.2099,1.0533,1.078
13.112000,0.0992,0.2116,1.0441,1.070
13.116000,0.1053,0.2148,1.0407,1.068
13.122000,0.1153,0.2143,1.0370,1.065
13.127000,0.1214,0.2160,1.0321,1.061
13.133000,0.1185,0.2116,1.0221,1.050
13.136000,0.1178,0.2070,1.0096,1.037
13.141000,0.1126,0.2009,1.0009,1.027
13.146000,0.1019,0.1967,0.9830,1.008
13.150000,0.0870,0.1953,0.9664,0.990
13.156000,0.0719,0.1967,0.9508,0.974
13.160000,0.0626,0.1982,0.9359,0.959
13.171000,0.0621,0.2006,0.9232,0.947
13.172000,0.0665,0.2009,0.9188,0.943
13.175000,0.0723,0.2041,0.9208,0.946
13.180000,0.0792,0.2036,0.9271,0.952
13.191000,0.0836,0.2053,0.9359,0.962
13.192000,0.0806,0.2060,0.9469,0.972
13.195000,0.0792,0.2068,0.9557,0.981
13.200000,0.0719,0.2090,0.9584,0.984
13.208000,0.0655,0.2099,0.9571,0.982
13.210000,0.0633,0.2141,0.9528,0.979
13.215000,0.0638,0.2180,0.9469,0.974
13.219000,0.0606,0.2197,0.9308,0.958
13.224000,0.0587,0.2177,0.9156,0.943
13.229000,0.0538,0.2221,0.9022,0.931
13.234000,0.0443,0.2234,0.8902,0.919
13.238000,0.0364,0.2278,0.8861,0.916
13.243000,0.0308,0.2314,0.8832,0.914
13.249000,0.0303,0.2351,0.8866,0.918
13.254000,0.0362,0.2365,0.8949,0.926
13.258000,0.0438,0.2339,0.9049,0.936
13.263000,0.0516,0.2339,0.9134,0.944
13.268000,0.0572,0.2373,0.9161,0.948
13.274000,0.0643,0.2402,0.9171,0.950
13.278000,0.0648,0.2483,0.9112,0.947
13.289000,0.0655,0.2544,0.9025,0.940
13.290000,0.0653,0.2573,0.8956,0.934
13.293000,0.0650,0.2578,0.8981,0.937
13.298000,0.0606,0.2553,0.8915,0.929
13.309000,0.0465,0.2556,0.8846,0.922
13.310000,0.0333,0.2544,0.8858,0.922
13.312000,0.0159,0.2549,0.8878,0.924
13.316000,0.0020,0.2571,0.8922,0.928
13.326000,-0.0080,0.2595,0.8900,0.927
13.327000,-0.0126,0.2632,0.8942,0.932
13.332000,-0.0148,0.2656,0.9017,0.940
13.336000,-0.0060,0.2705,0.9100,0.949
13.342000,0.0001,0.2749,0.9217,0.962
13.346000,0.0089,0.2827,0.9366,0.978
13.352000,0.0196,0.2868,0.9528,0.995
13.356000,0.0269,0.2915,0.9706,1.014
13.362000,0.0364,0.2934,0.9755,1.019
13.374000,0.0404,0.2956,0.9674,1.012
13.375000,0.0430,0.2981,0.9498,0.996
13.376000,0.0411,0.2995,0.9227,0.971
13.393000,0.0362,0.3032,0.8910,0.942
13.394000,0.0311,0.3069,0.8651,0.918
13.394000,0.0299,0.3127,0.8395,0.896
13.396000,0.0272,0.3164,0.8241,0.883
13.400000,0.0296,0.3183,0.8155,0.876
13.410000,0.0296,0.3193,0.8197,0.880
13.411000,0.0289,0.3266,0.8321,0.894
13.416000,0.0330,0.3301,0.8492,0.912
13.420000,0.0360,0.3342,0.8739,0.936
13.425000,0.0428,0.3345,0.9003,0.961
13.430000,0.0413,0.3362,0.9159,0.977
13.435000,0.0399,0.3337,0.9366,0.995
13.439000,0.0396,0.3313,0.9620,1.018
13.444000,0.0335,0.3291,0.9933,1.047
13.450000,0.0267,0.3283,1.0282,1.080
13.455000,0.0223,0.3244,1.0573,1.106
13.459000,0.0223,0.3166,1.0804,1.126
13.464000,0.0186,0.3030,1.0958,1.137
13.469000,0.0125,0.2944,1.0924,1.131
13.474000,0.0025,0.2905,1.0826,1.121
13.479000,-0.0048,0.2956,1.0670,1.107
13.489000,-0.0163,0.3027,1.0465,1.090
13.490000,-0.0173,0.3108,1.0363,1.082
13.493000,-0.0075,0.3161,1.0277,1.075
13.511000,0.0054,0.3191,1.0192,1.068
13.512000,0.0198,0.3196,1.0101,1.060
13.512000,0.0311,0.3218,0.9999,1.051
13.513000,0.0411,0.3262,0.9908,1.044
13.518000,0.0428,0.3257,0.9772,1.031
13.523000,0.0399,0.3330,0.9564,1.014
13.529000,0.0296,0.3332,0.9449,1.002
13.534000,0.0198,0.3332,0.9391,0.997
13.538000,0.0101,0.3315,0.9418,0.998
13.542000,0.0054,0.3310,0.9401,0.997
13.547000,-0.0046,0.3215,0.9481,1.001
13.552000,-0.0095,0.3178,0.9598,1.011
13.558000,-0.0195,0.3117,0.9679,1.017
13.562000,-0.0231,0.3103,0.9821,1.030
13.567000,-0.0236,0.3130,0.9967,1.045
13.571000,-0.0200,0.3178,1.0082,1.057
13.576000,-0.0148,0.3181,1.0197,1.068
13.581000,-0.0092,0.3178,1.0275,1.076
13.588000,-0.0038,0.3186,1.0277,1.076
13.591000,0.0020,0.3164,1.0218,1.070
13.597000,0.0025,0.3198,1.0187,1.068
13.606000,0.0025,0.3235,1.0040,1.055
13.607000,0.0006,0.3200,0.9821,1.033
13.611000,0.0006,0.3183,0.9603,1.012
13.616000,-0.0009,0.3210,0.9410,0.994
13.623000,0.0025,0.3215,0.9296,0.984
13.626000,0.0079,0.3247,0.9154,0.971
13.631000,0.0098,0.3240,0.9098,0.966
13.635000,0.0098,0.3222,0.9166,0.972
13.640000,0.0071,0.3222,0.9256,0.980
13.645000,0.0023,0.3237,0.9418,0.996
13.650000,-0.0038,0.3271,0.9584,1.013
13.655000,-0.0043,0.3254,0.9684,1.022
13.660000,-0.0056,0.3213,0.9769,1.028
13.665000,-0.0058,0.3200,0.9767,1.028
13.670000,-0.0099,0.3169,0.9718,1.022
13.675000,-0.0126,0.3198,0.9711,1.022
13.679000,-0.0151,0.3215,0.9684,1.020
13.685000,-0.0090,0.3264,0.9662,1.020
13.692000,-0.0038,0.3227,0.9723,1.024
13.694000,0.0062,0.3237,0.9713,1.024
13.699000,0.0086,0.3252,0.9706,1.024
13.718000,0.0096,0.3266,0.9706,1.024
13.719000,0.0086,0.3303,0.9698,1.025
13.719000,0.0106,0.3303,0.9708,1.026
13.720000,0.0106,0.3342,0.9664,1.023
13.724000,0.0147,0.3342,0.9579,1.015
13.729000,0.0186,0.3308,0.9554,1.011
13.734000,0.0220,0.3257,0.9457,1.000
13.739000,0.0196,0.3232,0.9379,0.992
13.744000,0.0181,0.3220,0.9271,0.982
13.749000,0.0130,0.3208,0.9176,0.972
13.753000,0.0071,0.3178,0.9115,0.965
13.760000,0.0020,0.3169,0.9044,0.958
13.763000,-0.0046,0.3169,0.8998,0.954
13.768000,-0.0048,0.3186,0.8981,0.953
13.773000,-0.0056,0.3181,0.8963,0.951
13.778000,-0.0063,0.3200,0.9042,0.959
13.782000,-0.0065,0.3220,0.9173,0.972
13.788000,-0.0048,0.3242,0.9391,0.993
13.798000,-0.0019,0.3266,0.9581,1.012
13.799000,0.0049,0.3259,0.9764,1.029
13.802000,0.0106,0.3274,0.9999,1.052
13.807000,0.0147,0.3240,1.0109,1.062
13.812000,0.0189,0.3215,1.0165,1.066
13.816000,0.0228,0.3196,1.0118,1.061
13.821000,0.0233,0.3154,1.0052,1.054
13.827000,0.0201,0.3188,0.9943,1.044
13.831000,0.0181,0.3183,0.9821,1.033
13.836000,0.0203,0.3200,0.9645,1.016
13.841000,0.0237,0.3176,0.9518,1.004
13.846000,0.0257,0.3193,0.9410,0.994
13.851000,0.0281,0.3225,0.9335,0.988
13.856000,0.0291,0.3266,0.9340,0.990
13.860000,0.0291,0.3266,0.9413,0.997
13.865000,0.0335,0.3271,0.9515,1.007
13.870000,0.0369,0.3276,0.9596,1.015
13.876000,0.0421,0.3279,0.9723,1.027
13.881000,0.0433,0.3262,0.9816,1.035
13.886000,0.0452,0.3262,0.9869,1.040
13.891000,0.0460,0.3252,0.9913,1.044
13.896000,0.0421,0.3262,0.9977,1.050
13.907000,0.0391,0.3264,0.9994,1.052
13.908000,0.0352,0.3274,1.0018,1.055
13.911000,0.0342,0.3266,0.9979,1.051
13.914000,0.0338,0.3262,0.9952,1.048
13.919000,0.0338,0.3240,0.9916,1.044
13.931000,0.0340,0.3220,0.9933,1.045
13.932000,0.0355,0.3213,0.9969,1.048
13.934000,0.0394,0.3213,1.0018,1.053
13.940000,0.0443,0.3220,1.0087,1.060
13.944000,0.0528,0.3183,1.0160,1.066
13.949000,0.0611,0.3147,1.0221,1.071
13.954000,0.0716,0.3083,1.0321,1.080
13.959000,0.0782,0.3032,1.0392,1.085
13.965000,0.0819,0.3000,1.0431,1.088
13.968000,0.0816,0.2939,1.0424,1.086
13.974000,0.0833,0.2925,1.0453,1.089
13.978000,0.0848,0.2893,1.0490,1.091
13.983000,0.0860,0.2827,1.0494,1.090
13.992000,0.0894,0.2812,1.0477,1.088
13.994000,0.0931,0.2795,1.0499,1.090
14.000000,0.0968,0.2739,1.0602,1.099
14.002000,0.1004,0.2756,1.0604,1.100
14.012000,0.1041,0.2746,1.0634,1.103
14.013000,0.1085,0.2751,1.0607,1.101
14.017000,0.1124,0.2754,1.0597,1.101
14.028000,0.1175,0.2722,1.0514,1.092
14.029000,0.1121,0.2683,1.0392,1.079
14.033000,0.1058,0.2710,1.0265,1.067
14.037000,0.0950,0.2710,1.0201,1.060
14.042000,0.0831,0.2695,1.0140,1.053
14.047000,0.0726,0.2690,1.0084,1.046
14.053000,0.0648,0.2649,1.0004,1.037
14.056000,0.0606,0.2597,0.9835,1.019
14.062000,0.0548,0.2597,0.9694,1.005
14.067000,0.0482,0.2607,0.9574,0.993
14.073000,0.0391,0.2654,0.9452,0.983
14.076000,0.0338,0.2710,0.9386,0.978
14.081000,0.0274,0.2734,0.9288,0.969
14.094000,0.0267,0.2785,0.9247,0.966
14.097000,0.0299,0.2822,0.9159,0.959
14.097000,0.0338,0.2861,0.9059,0.951
14.100000,0.0357,0.2898,0.8912,0.938
14.105000,0.0408,0.2954,0.8766,0.926
14.110000,0.0396,0.2998,0.8602,0.912
14.117000,0.0404,0.3025,0.8446,0.898
14.121000,0.0435,0.3066,0.8380,0.893
14.126000,0.0430,0.3117,0.8358,0.893
14.131000,0.0360,0.3166,0.8363,0.895
14.136000,0.0264,0.3262,0.8341,0.896
14.140000,0.0296,0.3244,0.8387,0.900
14.145000,0.0286,0.3230,0.8480,0.908
14.150000,0.0294,0.3171,0.8614,0.918
14.155000,0.0289,0.3052,0.8807,0.933
14.160000,0.0250,0.2981,0.9090,0.957
14.164000,0.0189,0.2956,0.9347,0.981
14.171000,0.0049,0.2971,0.9515,0.997
14.174000,-0.0073,0.2969,0.9742,1.018
14.180000,-0.0143,0.3020,0.9901,1.035
14.184000,-0.0114,0.3098,0.9918,1.039
14.194000,-0.0065,0.3149,0.9957,1.044
14.197000,-0.0007,0.3203,0.9962,1.046
14.199000,0.0040,0.3274,0.9943,1.047
14.204000,0.0096,0.3330,0.9864,1.041
14.208000,0.0111,0.3357,0.9901,1.046
14.216000,0.0152,0.3381,1.0023,1.058
14.219000,0.0228,0.3354,1.0135,1.068
14.223000,0.0233,0.3332,1.0292,1.082
14.233000,0.0230,0.3279,1.0302,1.081
14.234000,0.0169,0.3130,1.0150,1.062
14.239000,0.0167,0.3120,1.0023,1.050
14.243000,0.0040,0.3020,0.9747,1.020
14.248000,-0.0090,0.2986,0.9427,0.989
14.253000,-0.0200,0.2912,0.9232,0.968
14.258000,-0.0363,0.2861,0.8976,0.943
14.263000,-0.0712,0.2651,0.8627,0.905
14.268000,-0.1340,0.2417,0.8292,0.874
14.276000,-0.1433,0.2973,0.8417,0.904
14.279000,-0.1049,0.3235,0.8680,0.932
14.283000,-0.0319,0.2917,0.8810,0.929
14.287000,0.0059,0.2641,0.8609,0.901
14.291000,0.0194,0.2583,0.8199,0.860
14.297000,0.0084,0.2949,0.7936,0.847
14.301000,-0.0117,0.3440,0.7809,0.853
14.314000,-0.0131,0.3730,0.7833,0.868
14.315000,-0.0016,0.3681,0.7872,0.869
14.316000,0.0096,0.3708,0.7772,0.861
14.321000,0.0216,0.3769,0.7699,0.857
14.326000,0.0228,0.3806,0.7628,0.853
14.331000,0.0235,0.3791,0.7518,0.842
14.337000,0.0237,0.3745,0.7430,0.832
14.341000,0.0106,0.3686,0.7430,0.830
14.345000,-0.0053,0.3684,0.7413,0.828
14.351000,-0.0207,0.3694,0.7445,0.831
14.356000,-0.0336,0.3679,0.7486,0.835
14.360000,-0.0461,0.3645,0.7582,0.842
14.365000,-0.0539,0.3623,0.7603,0.844
14.370000,-0.0612,0.3616,0.7750,0.857
14.376000,-0.0602,0.3650,0.7853,0.868
14.380000,-0.0588,0.3696,0.7992,0.882
14.385000,-0.0539,0.3745,0.8094,0.893
14.395000,-0.0463,0.3772,0.8209,0.905
14.396000,-0.0363,0.3772,0.8253,0.908
14.400000,-0.0302,0.3823,0.8294,0.914
14.405000,-0.0280,0.3891,0.8346,0.921
14.420000,-0.0265,0.3960,0.8441,0.933
14.421000,-0.0295,0.4043,0.8504,0.942
14.422000,-0.0287,0.4038,0.8504,0.942
14.424000,-0.0317,0.4014,0.8443,0.935
14.429000,-0.0383,0.3994,0.8321,0.924
14.433000,-0.0451,0.3889,0.8163,0.905
14.439000,-0.0507,0.3796,0.8043,0.891
14.444000,-0.0637,0.3750,0.7945,0.881
14.448000,-0.0749,0.3713,0.7921,0.878
14.454000,-0.0871,0.3716,0.7853,0.873
14.458000,-0.0947,0.3743,0.7870,0.877
14.463000,-0.0959,0.3738,0.7899,0.879
14.468000,-0.0944,0.3777,0.7953,0.885
14.473000,-0.0915,0.3777,0.8080,0.897
14.477000,-0.0922,0.3813,0.8168,0.906
14.483000,-0.0908,0.3862,0.8238,0.914
14.493000,-0.0851,0.3896,0.8316,0.922
14.493000,-0.0786,0.3923,0.8421,0.932
14.498000,-0.0656,0.3970,0.8561,0.946
14.503000,-0.0537,0.4011,0.8641,0.954
14.508000,-0.0395,0.3992,0.8756,0.963
14.513000,-0.0256,0.4016,0.8871,0.974
14.517000,-0.0178,0.4038,0.8924,0.980
14.530000,-0.0129,0.4079,0.9000,0.988
14.531000,-0.0075,0.4114,0.9059,0.995
14.532000,-0.0058,0.4126,0.9068,0.996
14.538000,-0.0080,0.4099,0.9073,0.996
14.542000,-0.0146,0.4075,0.9144,1.001
14.546000,-0.0160,0.4092,0.9203,1.007
14.551000,-0.0173,0.4053,0.9300,1.015
14.556000,-0.0175,0.4065,0.9410,1.025
14.561000,-0.0180,0.4006,0.9459,1.027
14.567000,-0.0173,0.3999,0.9469,1.028
14.573000,-0.0185,0.3960,0.9488,1.028
14.576000,-0.0239,0.3921,0.9628,1.040
14.580000,-0.0292,0.3879,0.9877,1.062
14.586000,-0.0388,0.3791,1.0055,1.075
14.596000,-0.0424,0.3713,1.0226,1.089
14.597000,-0.0468,0.3618,1.0343,1.097
14.600000,-0.0473,0.3569,1.0480,1.108
14.606000,-0.0478,0.3555,1.0551,1.114
14.610000,-0.0490,0.3550,1.0607,1.120
