time,wx,wy,wz
9.841,0.04,-0.03,-0.26
9.842,0.02,-0.03,-0.25
9.845,-0.01,-0.03,-0.25
9.847,-0.03,-0.03,-0.25
9.871,-0.06,-0.04,-0.25
9.871,-0.08,-0.04,-0.25
9.872,-0.10,-0.04,-0.25
9.872,-0.12,-0.04,-0.25
9.873,-0.15,-0.05,-0.25
9.873,-0.17,-0.05,-0.24
9.875,-0.19,-0.05,-0.25
9.881,-0.22,-0.06,-0.24
9.883,-0.24,-0.06,-0.24
9.887,-0.27,-0.06,-0.24
9.891,-0.29,-0.07,-0.24
9.895,-0.31,-0.07,-0.24
9.900,-0.33,-0.07,-0.23
9.903,-0.36,-0.07,-0.23
9.907,-0.38,-0.08,-0.23
9.910,-0.40,-0.08,-0.23
9.922,-0.43,-0.08,-0.23
9.923,-0.45,-0.09,-0.23
9.923,-0.47,-0.09,-0.23
9.928,-0.50,-0.09,-0.22
9.930,-0.52,-0.10,-0.22
9.950,-0.54,-0.10,-0.22
9.951,-0.56,-0.11,-0.22
9.952,-0.58,-0.11,-0.22
9.952,-0.60,-0.11,-0.22
9.952,-0.63,-0.12,-0.21
9.959,-0.65,-0.12,-0.21
9.959,-0.67,-0.13,-0.21
9.962,-0.69,-0.13,-0.21
9.970,-0.72,-0.13,-0.21
9.971,-0.74,-0.14,-0.21
9.973,-0.76,-0.14,-0.21
9.978,-0.78,-0.14,-0.20
9.990,-0.80,-0.15,-0.20
9.991,-0.82,-0.15,-0.20
9.991,-0.84,-0.15,-0.20
9.993,-0.86,-0.16,-0.20
9.999,-0.88,-0.16,-0.20
10.007,-0.90,-0.17,-0.20
10.008,-0.92,-0.17,-0.19
10.010,-0.94,-0.18,-0.19
10.017,-0.96,-0.18,-0.19
10.018,-0.98,-0.18,-0.19
10.021,-1.00,-0.19,-0.19
10.025,-1.02,-0.19,-0.19
10.029,-1.04,-0.20,-0.19
10.041,-1.06,-0.20,-0.18
10.042,-1.08,-0.21,-0.18
10.042,-1.10,-0.21,-0.18
10.047,-1.11,-0.21,-0.18
10.063,-1.13,-0.22,-0.18
10.066,-1.15,-0.22,-0.18
10.066,-1.16,-0.23,-0.18
10.066,-1.18,-0.23,-0.18
10.067,-1.20,-0.23,-0.17
10.068,-1.21,-0.24,-0.17
10.072,-1.23,-0.25,-0.17
10.076,-1.25,-0.25,-0.17
10.080,-1.27,-0.25,-0.17
10.084,-1.28,-0.26,-0.17
10.088,-1.29,-0.26,-0.17
10.092,-1.31,-0.26,-0.16
10.096,-1.33,-0.27,-0.16
10.099,-1.34,-0.28,-0.16
10.104,-1.36,-0.28,-0.16
10.107,-1.37,-0.28,-0.16
10.111,-1.39,-0.29,-0.16
10.120,-1.40,-0.29,-0.16
10.120,-1.42,-0.30,-0.15
10.128,-1.43,-0.30,-0.15
10.129,-1.44,-0.31,-0.15
10.137,-1.46,-0.31,-0.15
10.138,-1.47,-0.31,-0.15
10.138,-1.48,-0.32,-0.15
10.142,-1.49,-0.32,-0.15
10.147,-1.50,-0.33,-0.15
10.151,-1.51,-0.33,-0.15
10.154,-1.52,-0.33,-0.15
10.159,-1.54,-0.34,-0.14
10.163,-1.54,-0.34,-0.14
10.167,-1.56,-0.34,-0.14
10.170,-1.56,-0.35,-0.14
10.175,-1.58,-0.35,-0.14
10.178,-1.59,-0.36,-0.14
10.183,-1.59,-0.36,-0.14
10.187,-1.60,-0.37,-0.13
10.190,-1.61,-0.37,-0.14
10.194,-1.62,-0.38,-0.13
10.204,-1.63,-0.38,-0.13
10.205,-1.64,-0.38,-0.13
10.206,-1.65,-0.39,-0.13
10.210,-1.65,-0.39,-0.13
10.214,-1.66,-0.39,-0.13
10.217,-1.66,-0.40,-0.13
10.222,-1.67,-0.40,-0.13
10.225,-1.68,-0.40,-0.13
10.230,-1.68,-0.40,-0.12
10.236,-1.68,-0.41,-0.12
10.237,-1.69,-0.41,-0.12
10.241,-1.70,-0.42,-0.12
10.248,-1.70,-0.42,-0.12
10.254,-1.71,-0.43,-0.12
10.254,-1.71,-0.43,-0.12
10.258,-1.72,-0.43,-0.12
10.262,-1.72,-0.43,-0.12
10.268,-1.72,-0.43,-0.11
10.270,-1.73,-0.43,-0.11
10.273,-1.73,-0.44,-0.11
10.277,-1.73,-0.44,-0.11
10.281,-1.73,-0.44,-0.11
10.284,-1.73,-0.44,-0.11
10.288,-1.73,-0.44,-0.11
10.293,-1.73,-0.44,-0.11
10.298,-1.73,-0.44,-0.10
10.301,-1.73,-0.44,-0.10
10.304,-1.73,-0.44,-0.10
10.308,-1.73,-0.44,-0.10
10.312,-1.73,-0.44,-0.10
10.321,-1.72,-0.43,-0.10
10.321,-1.72,-0.43,-0.10
10.324,-1.71,-0.43,-0.10
10.328,-1.71,-0.44,-0.10
10.335,-1.71,-0.46,-0.10
10.336,-1.71,-0.47,-0.10
10.341,-1.71,-0.47,-0.10
10.344,-1.72,-0.47,-0.09
10.348,-1.72,-0.46,-0.09
10.352,-1.71,-0.45,-0.09
10.356,-1.70,-0.45,-0.09
10.360,-1.70,-0.46,-0.09
10.364,-1.68,-0.47,-0.09
10.368,-1.68,-0.47,-0.09
10.372,-1.67,-0.48,-0.09
10.376,-1.66,-0.48,-0.09
10.380,-1.66,-0.47,-0.09
10.384,-1.66,-0.46,-0.09
10.388,-1.66,-0.46,-0.09
10.391,-1.65,-0.46,-0.09
10.395,-1.65,-0.47,-0.09
10.401,-1.64,-0.47,-0.09
10.404,-1.63,-0.47,-0.08
10.407,-1.62,-0.47,-0.08
10.411,-1.61,-0.46,-0.08
10.415,-1.59,-0.46,-0.08
10.419,-1.59,-0.46,-0.08
10.427,-1.58,-0.46,-0.08
10.428,-1.57,-0.46,-0.08
10.432,-1.56,-0.46,-0.08
10.435,-1.56,-0.46,-0.08
10.439,-1.55,-0.46,-0.08
10.443,-1.54,-0.46,-0.08
10.447,-1.53,-0.45,-0.08
10.451,-1.51,-0.45,-0.08
10.455,-1.51,-0.45,-0.08
10.459,-1.49,-0.45,-0.08
10.462,-1.47,-0.45,-0.07
10.468,-1.46,-0.45,-0.07
10.471,-1.45,-0.44,-0.07
10.474,-1.44,-0.43,-0.07
10.479,-1.43,-0.43,-0.07
10.483,-1.42,-0.42,-0.07
10.488,-1.40,-0.43,-0.07
10.491,-1.39,-0.43,-0.07
10.495,-1.38,-0.43,-0.07
10.499,-1.36,-0.42,-0.07
10.502,-1.35,-0.41,-0.07
10.507,-1.33,-0.40,-0.07
10.510,-1.32,-0.40,-0.07
10.515,-1.30,-0.40,-0.07
10.522,-1.29,-0.40,-0.07
10.523,-1.27,-0.41,-0.07
10.527,-1.26,-0.40,-0.07
10.530,-1.25,-0.40,-0.07
10.547,-1.23,-0.39,-0.07
10.548,-1.22,-0.38,-0.07
10.548,-1.20,-0.37,-0.07
10.549,-1.18,-0.37,-0.07
10.558,-1.17,-0.37,-0.06
10.559,-1.15,-0.37,-0.06
10.559,-1.13,-0.36,-0.06
10.562,-1.11,-0.36,-0.06
10.568,-1.10,-0.35,-0.06
10.571,-1.08,-0.34,-0.06
10.576,-1.07,-0.33,-0.06
10.577,-1.05,-0.33,-0.06
10.581,-1.04,-0.32,-0.06
10.585,-1.01,-0.32,-0.06
10.589,-1.00,-0.31,-0.06
10.593,-0.98,-0.31,-0.06
10.597,-0.96,-0.30,-0.06
10.602,-0.94,-0.30,-0.06
10.605,-0.92,-0.29,-0.06
10.609,-0.90,-0.28,-0.06
10.612,-0.88,-0.28,-0.06
10.622,-0.86,-0.27,-0.06
10.623,-0.85,-0.27,-0.06
10.625,-0.82,-0.26,-0.06
10.629,-0.81,-0.25,-0.06
10.633,-0.79,-0.24,-0.06
10.649,-0.77,-0.24,-0.06
10.650,-0.75,-0.24,-0.06
10.650,-0.73,-0.23,-0.06
10.650,-0.71,-0.23,-0.06
10.652,-0.70,-0.22,-0.05
10.657,-0.68,-0.21,-0.06
10.661,-0.65,-0.20,-0.06
10.664,-0.63,-0.20,-0.06
10.668,-0.61,-0.19,-0.06
10.673,-0.59,-0.18,-0.06
10.677,-0.57,-0.17,-0.06
10.680,-0.54,-0.17,-0.06
10.687,-0.53,-0.16,-0.06
10.688,-0.51,-0.15,-0.06
10.691,-0.49,-0.15,-0.06
10.696,-0.47,-0.14,-0.06
10.700,-0.45,-0.13,-0.06
10.703,-0.43,-0.12,-0.06
10.708,-0.41,-0.12,-0.06
10.712,-0.38,-0.11,-0.06
10.715,-0.36,-0.10,-0.06
10.722,-0.34,-0.10,-0.06
10.723,-0.32,-0.09,-0.06
10.727,-0.30,-0.08,-0.06
10.732,-0.28,-0.07,-0.06
10.748,-0.25,-0.06,-0.06
10.750,-0.24,-0.05,-0.06
10.751,-0.21,-0.05,-0.06
10.751,-0.19,-0.04,-0.06
10.751,-0.17,-0.03,-0.06
10.756,-0.15,-0.02,-0.07
10.759,-0.13,-0.01,-0.07
10.763,-0.11,-0.01,-0.07
10.768,-0.09,0.00,-0.07
10.771,-0.06,0.01,-0.07
10.775,-0.04,0.02,-0.07
10.779,-0.02,0.02,-0.07
10.782,-0.00,0.03,-0.07
10.787,0.02,0.04,-0.07
10.791,0.04,0.05,-0.07
10.795,0.06,0.06,-0.07
10.799,0.09,0.06,-0.07
10.804,0.11,0.07,-0.07
10.807,0.13,0.08,-0.07
10.811,0.15,0.09,-0.07
10.815,0.17,0.10,-0.07
10.823,0.19,0.10,-0.07
10.824,0.21,0.11,-0.07
10.827,0.23,0.12,-0.07
10.830,0.25,0.13,-0.07
10.851,0.28,0.14,-0.07
10.852,0.30,0.14,-0.07
10.853,0.32,0.15,-0.07
10.853,0.34,0.16,-0.07
10.853,0.36,0.17,-0.07
10.854,0.38,0.18,-0.07
10.858,0.41,0.18,-0.07
10.862,0.43,0.19,-0.07
10.865,0.45,0.20,-0.07
10.870,0.46,0.21,-0.07
10.874,0.49,0.21,-0.07
10.878,0.51,0.22,-0.07
10.881,0.53,0.23,-0.07
10.886,0.55,0.24,-0.07
10.889,0.57,0.24,-0.07
10.893,0.59,0.25,-0.07
10.897,0.61,0.26,-0.07
10.902,0.63,0.27,-0.07
10.905,0.65,0.27,-0.07
10.910,0.67,0.28,-0.07
10.913,0.69,0.28,-0.07
10.918,0.71,0.29,-0.07
10.921,0.73,0.30,-0.07
10.925,0.75,0.31,-0.07
10.928,0.77,0.32,-0.07
10.933,0.78,0.32,-0.07
10.940,0.80,0.33,-0.07
10.940,0.82,0.34,-0.07
10.945,0.84,0.34,-0.07
10.948,0.86,0.35,-0.07
10.967,0.88,0.35,-0.06
10.968,0.89,0.36,-0.07
10.968,0.91,0.37,-0.07
10.969,0.93,0.37,-0.06
10.969,0.95,0.38,-0.06
10.973,0.97,0.38,-0.06
10.977,0.99,0.39,-0.06
10.981,1.00,0.39,-0.06
10.985,1.02,0.40,-0.06
10.988,1.04,0.41,-0.06
10.992,1.05,0.41,-0.06
10.996,1.07,0.42,-0.06
10.999,1.09,0.42,-0.06
11.006,1.10,0.43,-0.06
11.008,1.12,0.43,-0.06
11.012,1.14,0.44,-0.06
11.016,1.15,0.44,-0.06
11.023,1.17,0.45,-0.05
11.024,1.18,0.45,-0.05
11.028,1.20,0.46,-0.05
11.031,1.21,0.46,-0.05
11.052,1.23,0.46,-0.05
11.053,1.24,0.47,-0.05
11.053,1.26,0.47,-0.05
11.054,1.27,0.48,-0.05
11.054,1.28,0.48,-0.05
11.055,1.30,0.48,-0.05
11.059,1.31,0.49,-0.05
11.063,1.33,0.49,-0.04
11.068,1.34,0.50,-0.04
11.071,1.35,0.50,-0.04
11.076,1.36,0.50,-0.04
11.079,1.38,0.50,-0.04
11.083,1.39,0.51,-0.04
11.088,1.40,0.51,-0.03
11.091,1.41,0.51,-0.03
11.094,1.42,0.52,-0.03
11.099,1.43,0.52,-0.03
11.102,1.44,0.52,-0.03
11.107,1.46,0.52,-0.03
11.111,1.47,0.52,-0.02
11.114,1.48,0.52,-0.02
11.124,1.49,0.52,-0.02
11.126,1.49,0.53,-0.02
11.127,1.50,0.53,-0.02
11.149,1.52,0.53,-0.02
11.150,1.53,0.53,-0.02
11.151,1.54,0.53,-0.02
11.151,1.54,0.54,-0.01
11.151,1.55,0.54,-0.01
11.152,1.56,0.54,-0.01
11.155,1.57,0.54,-0.01
11.159,1.57,0.54,-0.01
11.163,1.58,0.54,-0.01
11.166,1.59,0.55,-0.00
11.171,1.60,0.55,-0.00
11.174,1.61,0.55,-0.00
11.178,1.61,0.55,-0.00
11.182,1.62,0.54,0.00
11.185,1.62,0.54,0.01
11.190,1.62,0.54,0.01
11.193,1.63,0.54,0.01
11.197,1.63,0.54,0.01
11.202,1.64,0.54,0.01
11.206,1.64,0.54,0.01
11.209,1.65,0.54,0.01
11.213,1.65,0.54,0.02
11.218,1.65,0.54,0.02
11.221,1.66,0.54,0.02
11.225,1.66,0.54,0.02
11.229,1.66,0.54,0.02
11.232,1.67,0.54,0.02
11.239,1.67,0.53,0.03
11.241,1.67,0.53,0.03
11.245,1.67,0.52,0.03
11.249,1.67,0.52,0.03
11.265,1.67,0.52,0.03
11.266,1.67,0.52,0.03
11.267,1.67,0.52,0.04
11.267,1.67,0.52,0.04
11.276,1.67,0.51,0.04
11.277,1.66,0.51,0.04
11.277,1.66,0.50,0.04
11.280,1.66,0.50,0.04
11.284,1.66,0.50,0.04
11.288,1.66,0.50,0.05
11.292,1.65,0.49,0.05
11.296,1.65,0.49,0.05
11.299,1.64,0.49,0.05
11.305,1.64,0.48,0.05
11.308,1.64,0.48,0.05
11.312,1.64,0.48,0.06
11.316,1.63,0.48,0.06
11.324,1.63,0.47,0.06
11.325,1.63,0.47,0.06
11.328,1.62,0.46,0.06
11.331,1.61,0.45,0.07
11.351,1.61,0.45,0.07
11.351,1.60,0.45,0.07
11.352,1.59,0.45,0.07
11.352,1.58,0.45,0.07
11.353,1.58,0.44,0.07
11.356,1.57,0.44,0.08
11.359,1.56,0.43,0.08
11.363,1.56,0.43,0.08
11.367,1.55,0.42,0.08
11.371,1.54,0.42,0.08
11.375,1.53,0.41,0.08
11.379,1.52,0.41,0.09
11.383,1.51,0.41,0.09
11.387,1.50,0.40,0.09
11.390,1.49,0.40,0.09
11.395,1.48,0.40,0.09
11.398,1.47,0.39,0.10
11.403,1.46,0.38,0.10
11.407,1.45,0.38,0.10
11.410,1.44,0.37,0.10
11.414,1.43,0.36,0.10
11.419,1.42,0.36,0.10
11.422,1.41,0.36,0.11
11.426,1.39,0.35,0.11
11.430,1.38,0.35,0.11
11.434,1.37,0.34,0.11
11.442,1.35,0.34,0.11
11.444,1.34,0.33,0.11
11.447,1.33,0.32,0.11
11.451,1.31,0.32,0.12
11.470,1.30,0.31,0.12
11.471,1.28,0.31,0.12
11.471,1.27,0.30,0.12
11.472,1.25,0.30,0.12
11.472,1.24,0.30,0.13
11.473,1.22,0.29,0.13
11.478,1.21,0.28,0.13
11.481,1.20,0.28,0.13
11.487,1.18,0.27,0.13
11.490,1.17,0.26,0.13
11.493,1.15,0.26,0.13
11.497,1.13,0.25,0.13
11.503,1.12,0.25,0.14
11.505,1.10,0.24,0.14
11.509,1.08,0.24,0.14
11.514,1.07,0.23,0.14
11.517,1.04,0.23,0.14
11.522,1.03,0.22,0.14
11.525,1.01,0.21,0.14
11.528,1.00,0.21,0.15
11.532,0.98,0.20,0.15
11.542,0.96,0.20,0.15
11.542,0.94,0.21,0.15
11.545,0.93,0.21,0.15
11.549,0.91,0.23,0.15
11.572,0.91,0.23,0.15
11.573,0.90,0.22,0.15
11.574,0.88,0.20,0.15
11.574,0.86,0.17,0.16
11.574,0.83,0.14,0.16
11.575,0.79,0.13,0.16
11.576,0.76,0.13,0.16
11.580,0.73,0.14,0.16
11.585,0.71,0.15,0.17
11.588,0.70,0.15,0.17
11.592,0.68,0.15,0.17
11.596,0.67,0.13,0.17
11.600,0.66,0.11,0.17
11.604,0.64,0.10,0.17
11.608,0.62,0.10,0.17
11.612,0.60,0.10,0.17
11.615,0.58,0.10,0.18
11.625,0.55,0.10,0.18
11.626,0.52,0.09,0.18
11.628,0.50,0.08,0.18
11.632,0.48,0.07,0.18
11.636,0.45,0.07,0.18
11.657,0.43,0.06,0.18
11.658,0.42,0.06,0.18
11.659,0.40,0.05,0.18
11.659,0.38,0.05,0.19
11.659,0.35,0.05,0.19
11.660,0.33,0.04,0.19
11.663,0.31,0.03,0.19
11.667,0.29,0.03,0.19
11.671,0.27,0.03,0.19
11.674,0.24,0.02,0.19
11.679,0.22,0.02,0.19
11.684,0.19,0.01,0.20
11.690,0.17,0.01,0.20
11.691,0.15,0.00,0.20
11.694,0.13,-0.00,0.20
11.699,0.11,-0.01,0.20
11.703,0.09,-0.02,0.20
11.706,0.06,-0.02,0.20
11.710,0.04,-0.02,0.20
11.714,0.02,-0.02,0.21
11.718,-0.00,-0.03,0.21
11.722,-0.03,-0.03,0.21
11.726,-0.05,-0.04,0.21
11.730,-0.07,-0.04,0.21
11.734,-0.09,-0.05,0.21
11.742,-0.12,-0.05,0.21
11.743,-0.14,-0.06,0.21
11.745,-0.16,-0.06,0.21
11.750,-0.18,-0.06,0.21
11.770,-0.20,-0.06,0.21
11.771,-0.23,-0.07,0.22
11.772,-0.25,-0.08,0.22
11.772,-0.27,-0.08,0.22
11.773,-0.29,-0.08,0.22
11.774,-0.32,-0.09,0.22
11.778,-0.34,-0.09,0.22
11.782,-0.36,-0.10,0.22
11.787,-0.38,-0.10,0.22
11.790,-0.40,-0.10,0.22
11.793,-0.42,-0.10,0.22
11.797,-0.44,-0.10,0.22
11.801,-0.47,-0.11,0.22
11.805,-0.49,-0.12,0.22
11.810,-0.51,-0.12,0.22
11.813,-0.53,-0.12,0.23
11.817,-0.55,-0.12,0.23
11.825,-0.57,-0.13,0.23
11.826,-0.59,-0.13,0.23
11.829,-0.61,-0.13,0.23
11.834,-0.63,-0.14,0.23
11.855,-0.65,-0.14,0.23
11.856,-0.68,-0.14,0.22
11.856,-0.70,-0.15,0.22
11.856,-0.71,-0.15,0.23
11.857,-0.74,-0.15,0.22
11.857,-0.76,-0.15,0.22
11.861,-0.77,-0.16,0.22
11.864,-0.80,-0.16,0.22
11.868,-0.81,-0.16,0.22
11.873,-0.84,-0.16,0.22
11.876,-0.85,-0.16,0.22
11.880,-0.87,-0.17,0.22
11.884,-0.89,-0.17,0.22
11.887,-0.91,-0.18,0.22
11.892,-0.93,-0.18,0.22
11.896,-0.95,-0.18,0.22
11.900,-0.96,-0.18,0.22
11.905,-0.99,-0.19,0.22
11.908,-1.00,-0.18,0.22
11.912,-1.02,-0.18,0.21
11.916,-1.04,-0.19,0.21
11.921,-1.06,-0.19,0.22
11.923,-1.07,-0.19,0.21
11.928,-1.09,-0.20,0.21
11.931,-1.11,-0.20,0.21
11.936,-1.12,-0.20,0.21
11.944,-1.14,-0.20,0.21
11.945,-1.16,-0.20,0.21
11.949,-1.17,-0.20,0.21
11.951,-1.19,-0.20,0.21
11.972,-1.20,-0.20,0.21
11.973,-1.22,-0.21,0.21
11.973,-1.23,-0.21,0.21
11.973,-1.25,-0.21,0.21
11.974,-1.26,-0.21,0.22
11.976,-1.28,-0.21,0.22
11.979,-1.29,-0.21,0.22
11.982,-1.31,-0.21,0.22
11.987,-1.32,-0.21,0.22
11.990,-1.33,-0.21,0.22
11.995,-1.35,-0.22,0.22
11.999,-1.36,-0.22,0.22
12.004,-1.37,-0.22,0.23
12.007,-1.38,-0.22,0.23
12.011,-1.39,-0.22,0.23
12.015,-1.40,-0.22,0.23
12.018,-1.42,-0.22,0.23
12.022,-1.43,-0.22,0.23
12.026,-1.44,-0.22,0.23
12.030,-1.45,-0.22,0.24
12.035,-1.46,-0.22,0.24
12.043,-1.47,-0.22,0.24
12.044,-1.48,-0.22,0.24
12.048,-1.49,-0.22,0.24
12.051,-1.50,-0.23,0.24
12.082,-1.51,-0.23,0.24
12.082,-1.52,-0.23,0.24
12.083,-1.53,-0.23,0.24
12.083,-1.54,-0.23,0.24
12.083,-1.55,-0.23,0.24
12.084,-1.55,-0.23,0.24
12.084,-1.56,-0.23,0.24
12.084,-1.57,-0.23,0.25
12.085,-1.57,-0.23,0.25
12.092,-1.58,-0.23,0.25
12.093,-1.58,-0.23,0.25
12.098,-1.59,-0.23,0.25
12.102,-1.60,-0.23,0.25
12.107,-1.61,-0.23,0.25
12.109,-1.61,-0.23,0.25
12.115,-1.61,-0.23,0.25
12.117,-1.62,-0.23,0.25
12.127,-1.63,-0.23,0.25
12.128,-1.63,-0.22,0.25
12.131,-1.63,-0.22,0.25
12.133,-1.63,-0.22,0.25
12.165,-1.64,-0.22,0.25
12.165,-1.64,-0.22,0.25
12.166,-1.64,-0.22,0.25
12.166,-1.64,-0.22,0.26
12.166,-1.65,-0.22,0.25
12.167,-1.65,-0.22,0.26
12.167,-1.65,-0.22,0.26
12.167,-1.65,-0.21,0.26
12.168,-1.65,-0.21,0.26
12.176,-1.65,-0.21,0.26
12.176,-1.65,-0.21,0.26
12.180,-1.65,-0.20,0.26
12.184,-1.65,-0.20,0.26
12.188,-1.65,-0.19,0.25
12.192,-1.64,-0.19,0.26
12.196,-1.64,-0.19,0.25
12.200,-1.64,-0.19,0.25
12.205,-1.64,-0.20,0.25
12.208,-1.64,-0.20,0.25
12.212,-1.64,-0.20,0.25
12.216,-1.64,-0.20,0.25
12.219,-1.64,-0.20,0.25
12.223,-1.63,-0.19,0.25
12.227,-1.63,-0.19,0.25
12.231,-1.62,-0.19,0.25
12.236,-1.61,-0.19,0.25
12.244,-1.61,-0.19,0.25
12.246,-1.60,-0.19,0.25
12.248,-1.60,-0.19,0.25
12.251,-1.59,-0.18,0.25
12.283,-1.59,-0.18,0.25
12.283,-1.59,-0.18,0.25
12.284,-1.58,-0.18,0.24
12.284,-1.58,-0.18,0.24
12.284,-1.57,-0.18,0.24
12.285,-1.56,-0.18,0.24
12.285,-1.55,-0.18,0.24
12.286,-1.54,-0.17,0.24
12.299,-1.53,-0.17,0.24
12.300,-1.52,-0.17,0.23
12.302,-1.51,-0.17,0.23
12.302,-1.51,-0.17,0.23
12.303,-1.50,-0.17,0.23
12.319,-1.49,-0.16,0.23
12.320,-1.48,-0.16,0.23
12.321,-1.48,-0.16,0.23
12.322,-1.46,-0.15,0.23
12.322,-1.45,-0.15,0.22
12.326,-1.44,-0.15,0.22
12.330,-1.43,-0.15,0.22
12.334,-1.41,-0.15,0.22
12.340,-1.41,-0.15,0.22
12.342,-1.39,-0.14,0.22
12.346,-1.38,-0.14,0.22
12.350,-1.37,-0.14,0.22
12.362,-1.36,-0.13,0.22
12.363,-1.35,-0.13,0.21
12.363,-1.33,-0.13,0.21
12.366,-1.32,-0.13,0.21
12.369,-1.31,-0.13,0.21
12.374,-1.29,-0.12,0.21
12.379,-1.27,-0.12,0.21
12.381,-1.26,-0.11,0.21
12.385,-1.24,-0.11,0.21
12.410,-1.23,-0.11,0.21
12.411,-1.22,-0.12,0.20
12.412,-1.21,-0.12,0.20
12.412,-1.19,-0.11,0.20
12.412,-1.18,-0.11,0.20
12.413,-1.17,-0.10,0.20
12.413,-1.15,-0.10,0.20
12.417,-1.13,-0.10,0.19
12.422,-1.12,-0.10,0.19
12.425,-1.10,-0.09,0.19
12.429,-1.08,-0.09,0.19
12.433,-1.06,-0.09,0.19
12.437,-1.04,-0.09,0.19
12.445,-1.03,-0.09,0.19
12.446,-1.01,-0.08,0.18
12.450,-0.99,-0.08,0.18
12.452,-0.98,-0.08,0.18
12.480,-0.96,-0.07,0.18
12.481,-0.95,-0.07,0.18
12.481,-0.93,-0.07,0.18
12.481,-0.91,-0.07,0.18
12.481,-0.89,-0.06,0.18
12.482,-0.87,-0.06,0.18
12.482,-0.85,-0.06,0.18
12.484,-0.83,-0.05,0.17
12.491,-0.81,-0.05,0.17
12.492,-0.80,-0.05,0.17
12.497,-0.78,-0.04,0.17
12.500,-0.76,-0.04,0.17
12.503,-0.74,-0.04,0.17
12.507,-0.72,-0.03,0.17
12.512,-0.70,-0.03,0.16
12.516,-0.68,-0.02,0.16
12.520,-0.66,-0.02,0.16
12.524,-0.64,-0.02,0.16
12.528,-0.62,-0.02,0.16
12.531,-0.60,-0.02,0.16
12.535,-0.58,-0.02,0.16
12.540,-0.56,-0.02,0.16
12.544,-0.54,-0.01,0.16
12.547,-0.52,-0.01,0.15
12.551,-0.50,-0.01,0.15
12.561,-0.48,-0.00,0.15
12.562,-0.46,-0.00,0.15
12.564,-0.44,0.00,0.15
12.567,-0.42,0.00,0.15
12.597,-0.40,0.00,0.15
12.598,-0.37,0.01,0.15
12.598,-0.35,0.01,0.14
12.599,-0.33,0.01,0.14
12.599,-0.31,0.02,0.14
12.599,-0.29,0.02,0.14
12.599,-0.27,0.02,0.14
12.600,-0.25,0.02,0.14
12.603,-0.23,0.03,0.14
12.608,-0.20,0.03,0.14
12.610,-0.18,0.03,0.13
12.614,-0.16,0.03,0.13
12.618,-0.14,0.03,0.13
12.624,-0.12,0.04,0.13
12.626,-0.10,0.04,0.13
12.630,-0.07,0.04,0.13
12.633,-0.05,0.04,0.13
12.644,-0.03,0.05,0.13
12.645,-0.01,0.05,0.12
12.645,0.01,0.05,0.12
12.649,0.03,0.05,0.12
12.653,0.05,0.06,0.12
12.681,0.08,0.06,0.12
12.681,0.10,0.06,0.12
12.682,0.12,0.06,0.12
12.682,0.14,0.06,0.11
12.682,0.16,0.06,0.11
12.683,0.18,0.07,0.11
12.683,0.21,0.07,0.11
12.685,0.23,0.07,0.11
12.691,0.25,0.08,0.11
12.693,0.27,0.08,0.11
12.697,0.29,0.08,0.11
12.701,0.31,0.08,0.10
12.706,0.33,0.08,0.10
12.709,0.36,0.08,0.10
12.713,0.37,0.08,0.10
12.717,0.40,0.09,0.10
12.720,0.42,0.09,0.10
12.725,0.44,0.09,0.10
12.729,0.46,0.09,0.09
12.733,0.48,0.09,0.09
12.736,0.50,0.09,0.09
12.744,0.52,0.09,0.09
12.745,0.54,0.10,0.09
12.748,0.56,0.10,0.09
12.752,0.58,0.10,0.09
12.784,0.60,0.10,0.08
12.785,0.62,0.10,0.08
12.785,0.64,0.10,0.08
12.785,0.66,0.10,0.08
12.786,0.68,0.10,0.08
12.786,0.70,0.10,0.08
12.786,0.72,0.10,0.08
12.787,0.74,0.10,0.07
12.787,0.76,0.11,0.08
12.794,0.78,0.11,0.08
12.796,0.80,0.11,0.07
12.800,0.82,0.11,0.07
12.807,0.84,0.11,0.07
12.808,0.86,0.11,0.07
12.812,0.88,0.11,0.07
12.816,0.89,0.11,0.07
12.819,0.91,0.11,0.07
12.826,0.93,0.11,0.07
12.827,0.95,0.11,0.07
12.831,0.97,0.11,0.06
12.835,0.98,0.11,0.06
12.844,1.00,0.11,0.06
12.845,1.02,0.11,0.06
12.854,1.04,0.11,0.06
12.854,1.05,0.11,0.06
12.855,1.07,0.11,0.06
12.886,1.09,0.11,0.06
12.887,1.10,0.11,0.06
12.887,1.12,0.11,0.06
12.888,1.14,0.11,0.05
12.888,1.15,0.11,0.05
12.888,1.17,0.11,0.05
12.889,1.18,0.11,0.05
12.889,1.20,0.11,0.05
12.891,1.21,0.11,0.05
12.895,1.23,0.11,0.05
12.899,1.24,0.11,0.05
12.902,1.26,0.11,0.05
12.906,1.27,0.11,0.05
12.911,1.29,0.11,0.05
12.914,1.30,0.11,0.05
12.918,1.31,0.11,0.05
12.925,1.33,0.11,0.04
12.926,1.34,0.11,0.04
12.930,1.35,0.10,0.04
12.934,1.36,0.10,0.04
12.937,1.38,0.10,0.04
12.945,1.39,0.10,0.04
12.946,1.40,0.10,0.04
12.950,1.41,0.10,0.04
12.953,1.43,0.10,0.04
12.965,1.44,0.10,0.03
12.966,1.45,0.10,0.04
12.966,1.46,0.10,0.03
