time,gFx,gFy,gFz,TgF
2.843000,0.1175,0.9941,0.0805,1.004
2.848000,0.1212,0.9916,0.0783,1.002
2.853000,0.1261,0.9921,0.0815,1.003
2.858000,0.1212,0.9921,0.0812,1.003
2.863000,0.1183,0.9931,0.0803,1.003
2.869000,0.1202,0.9931,0.0839,1.004
2.873000,0.1200,0.9924,0.0854,1.003
2.883000,0.1227,0.9902,0.0856,1.001
2.884000,0.1246,0.9916,0.0869,1.003
2.887000,0.1300,0.9929,0.0898,1.005
2.892000,0.1332,0.9941,0.0876,1.007
2.923000,0.1385,0.9951,0.0915,1.009
2.923000,0.1437,0.9909,0.0876,1.005
2.924000,0.1400,0.9933,0.0829,1.007
2.924000,0.1337,0.9907,0.0778,1.003
2.924000,0.1305,0.9938,0.0786,1.005
2.925000,0.1327,0.9919,0.0698,1.003
2.927000,0.1400,0.9899,0.0661,1.002
2.931000,0.1322,0.9973,0.0744,1.009
2.936000,0.1146,0.9924,0.0722,1.002
2.941000,0.1195,0.9929,0.0781,1.003
2.946000,0.1312,0.9948,0.0851,1.007
2.951000,0.1356,0.9931,0.0771,1.005
2.956000,0.1464,0.9902,0.0700,1.003
2.961000,0.1429,0.9946,0.0790,1.008
2.966000,0.1420,0.9953,0.0764,1.008
2.970000,0.1478,0.9929,0.0790,1.007
2.975000,0.1385,0.9929,0.0851,1.006
2.980000,0.1239,0.9943,0.0829,1.005
2.985000,0.1241,0.9914,0.0781,1.002
2.992000,0.1324,0.9933,0.0734,1.005
3.004000,0.1417,0.9933,0.0737,1.006
3.005000,0.1505,0.9943,0.0808,1.009
3.005000,0.1591,0.9914,0.0898,1.008
3.010000,0.1603,0.9909,0.0964,1.008
3.042000,0.1503,0.9936,0.0981,1.010
3.043000,0.1434,0.9914,0.0976,1.006
3.043000,0.1390,0.9926,0.0871,1.006
3.044000,0.1327,0.9948,0.0759,1.006
3.044000,0.1288,0.9929,0.0722,1.004
3.044000,0.1273,0.9938,0.0732,1.005
3.045000,0.1310,0.9924,0.0790,1.004
3.050000,0.1268,0.9924,0.0834,1.004
3.054000,0.1256,0.9919,0.0851,1.003
3.059000,0.1288,0.9931,0.0871,1.005
3.064000,0.1285,0.9921,0.0829,1.004
3.075000,0.1285,0.9921,0.0829,1.004
3.076000,0.1285,0.9921,0.0829,1.004
3.080000,0.1285,0.9921,0.0829,1.004
3.087000,0.1285,0.9921,0.0829,1.004
3.092000,0.1273,0.9892,0.0803,1.001
3.099000,0.1256,0.9955,0.0815,1.007
3.103000,0.1244,0.9946,0.0817,1.006
3.106000,0.1207,0.9936,0.0817,1.004
3.135000,0.1197,0.9914,0.0837,1.002
3.135000,0.1171,0.9933,0.0825,1.004
3.135000,0.1141,0.9926,0.0854,1.003
3.136000,0.1095,0.9909,0.0856,1.001
3.136000,0.1100,0.9907,0.0876,1.001
3.136000,0.1110,0.9929,0.0856,1.003
3.141000,0.1146,0.9921,0.0849,1.002
3.147000,0.1207,0.9914,0.0876,1.003
3.151000,0.1222,0.9929,0.0905,1.004
3.156000,0.1232,0.9941,0.0917,1.006
3.161000,0.1273,0.9931,0.0922,1.005
3.165000,0.1310,0.9909,0.0925,1.004
3.170000,0.1307,0.9919,0.0925,1.005
3.175000,0.1315,0.9943,0.0886,1.007
3.184000,0.1293,0.9926,0.0881,1.005
3.185000,0.1263,0.9938,0.0834,1.005
3.196000,0.1258,0.9926,0.0805,1.004
3.197000,0.1246,0.9938,0.0803,1.005
3.244000,0.1258,0.9907,0.0790,1.002
3.244000,0.1261,0.9904,0.0805,1.002
3.245000,0.1244,0.9931,0.0808,1.004
3.245000,0.1254,0.9933,0.0815,1.005
3.245000,0.1268,0.9921,0.0856,1.004
3.246000,0.1332,0.9911,0.0869,1.004
3.246000,0.1327,0.9933,0.0893,1.006
3.246000,0.1339,0.9916,0.0876,1.004
3.247000,0.1368,0.9919,0.0898,1.005
3.247000,0.1390,0.9921,0.0881,1.006
3.248000,0.1417,0.9899,0.0851,1.004
3.253000,0.1410,0.9916,0.0808,1.005
3.258000,0.1434,0.9926,0.0832,1.006
3.263000,0.1437,0.9919,0.0864,1.006
3.268000,0.1417,0.9909,0.0849,1.005
3.273000,0.1403,0.9907,0.0873,1.004
3.277000,0.1395,0.9904,0.0851,1.004
3.282000,0.1420,0.9909,0.0871,1.005
3.288000,0.1420,0.9936,0.0815,1.007
3.293000,0.1466,0.9921,0.0822,1.006
3.299000,0.1425,0.9933,0.0751,1.006
3.302000,0.1403,0.9943,0.0742,1.007
3.307000,0.1376,0.9933,0.0849,1.006
3.331000,0.1410,0.9938,0.0878,1.008
3.332000,0.1483,0.9936,0.0888,1.009
3.332000,0.1456,0.9921,0.0881,1.007
3.332000,0.1393,0.9929,0.0798,1.006
3.333000,0.1395,0.9936,0.0754,1.006
3.337000,0.1337,0.9924,0.0732,1.004
3.342000,0.1280,0.9953,0.0744,1.006
3.346000,0.1190,0.9926,0.0766,1.003
3.351000,0.1151,0.9946,0.0861,1.005
3.356000,0.1193,0.9936,0.0895,1.005
3.361000,0.1178,0.9931,0.0886,1.004
3.365000,0.1134,0.9931,0.0905,1.004
3.371000,0.1151,0.9948,0.0849,1.005
3.375000,0.1227,0.9933,0.0866,1.005
3.383000,0.1300,0.9911,0.0851,1.003
3.390000,0.1319,0.9926,0.0893,1.005
3.391000,0.1337,0.9911,0.0920,1.004
3.395000,0.1283,0.9909,0.0988,1.004
3.419000,0.1178,0.9941,0.0983,1.006
3.420000,0.1066,0.9919,0.0925,1.002
3.420000,0.0926,0.9902,0.0768,0.997
3.420000,0.0834,0.9929,0.0685,0.999
3.421000,0.0936,0.9914,0.0620,0.998
3.424000,0.1027,0.9946,0.0690,1.002
3.429000,0.1061,0.9938,0.0749,1.002
3.437000,0.1107,0.9929,0.0803,1.002
3.439000,0.1232,0.9924,0.0903,1.004
3.444000,0.1290,0.9914,0.0952,1.004
3.450000,0.1388,0.9921,0.1025,1.007
3.454000,0.1417,0.9909,0.0956,1.006
3.459000,0.1359,0.9919,0.0939,1.006
3.463000,0.1222,0.9924,0.0949,1.004
3.468000,0.1290,0.9943,0.0939,1.007
3.474000,0.1632,0.9897,0.0927,1.007
3.479000,0.1280,0.9921,0.0983,1.005
3.486000,0.0907,0.9921,0.0715,0.999
3.488000,0.1356,0.9941,0.0900,1.007
3.493000,0.1649,0.9882,0.0817,1.005
3.497000,0.1229,0.9948,0.0803,1.006
3.532000,0.0948,0.9933,0.0693,1.000
3.533000,0.1024,0.9968,0.0764,1.005
3.533000,0.1478,0.9941,0.0751,1.008
3.534000,0.1634,0.9850,0.0656,1.001
3.534000,0.1319,0.9936,0.0849,1.006
3.534000,0.1283,0.9926,0.0952,1.005
3.534000,0.1351,0.9924,0.0888,1.005
3.537000,0.1503,0.9904,0.0959,1.006
3.542000,0.1422,0.9951,0.0905,1.009
3.547000,0.1261,0.9929,0.0822,1.004
3.552000,0.1232,0.9941,0.0822,1.005
3.557000,0.1295,0.9931,0.0883,1.005
3.562000,0.1346,0.9921,0.0851,1.005
3.566000,0.1324,0.9914,0.0812,1.003
3.571000,0.1156,0.9926,0.0839,1.003
3.577000,0.1141,0.9938,0.0930,1.005
3.583000,0.1381,0.9931,0.0869,1.006
3.586000,0.1471,0.9902,0.0771,1.004
3.590000,0.1454,0.9938,0.0844,1.008
3.622000,0.1429,0.9931,0.0883,1.007
3.623000,0.1346,0.9916,0.0854,1.004
3.623000,0.1351,0.9931,0.0878,1.006
3.623000,0.1493,0.9907,0.0883,1.006
3.624000,0.1551,0.9931,0.0895,1.009
3.624000,0.1473,0.9904,0.0910,1.005
3.625000,0.1315,0.9948,0.0898,1.007
3.632000,0.1195,0.9938,0.0812,1.004
3.635000,0.1219,0.9941,0.0732,1.004
3.640000,0.1339,0.9931,0.0683,1.004
3.645000,0.1456,0.9943,0.0707,1.007
3.650000,0.1461,0.9926,0.0756,1.006
3.655000,0.1444,0.9924,0.0825,1.006
3.659000,0.1425,0.9936,0.0888,1.008
3.664000,0.1371,0.9926,0.0900,1.006
3.670000,0.1351,0.9926,0.0837,1.005
3.674000,0.1354,0.9933,0.0829,1.006
3.684000,0.1349,0.9902,0.0810,1.003
3.684000,0.1359,0.9914,0.0822,1.004
3.689000,0.1356,0.9911,0.0849,1.004
3.693000,0.1337,0.9919,0.0844,1.004
3.717000,0.1322,0.9921,0.0871,1.005
3.718000,0.1254,0.9899,0.0839,1.001
3.719000,0.1151,0.9916,0.0810,1.002
3.719000,0.1114,0.9948,0.0837,1.005
3.719000,0.1175,0.9924,0.0720,1.002
3.724000,0.1156,0.9943,0.0720,1.004
3.729000,0.1168,0.9938,0.0766,1.004
3.734000,0.1254,0.9936,0.0778,1.004
3.738000,0.1239,0.9916,0.0849,1.003
3.743000,0.1195,0.9931,0.0922,1.005
3.748000,0.1215,0.9941,0.0981,1.006
3.753000,0.1175,0.9914,0.0932,1.003
3.758000,0.1188,0.9933,0.0912,1.005
3.763000,0.1180,0.9929,0.0910,1.004
3.768000,0.1127,0.9929,0.0871,1.003
3.772000,0.1107,0.9933,0.0817,1.003
3.777000,0.1212,0.9919,0.0829,1.003
3.782000,0.1210,0.9941,0.0847,1.005
3.787000,0.1188,0.9919,0.0859,1.003
3.792000,0.1254,0.9914,0.0939,1.004
3.802000,0.1273,0.9921,0.0925,1.005
3.802000,0.1222,0.9929,0.0932,1.005
3.807000,0.1266,0.9929,0.0893,1.005
3.811000,0.1273,0.9924,0.0849,1.004
3.836000,0.1332,0.9914,0.0742,1.003
3.837000,0.1337,0.9946,0.0820,1.007
3.837000,0.1298,0.9921,0.0810,1.004
3.837000,0.1288,0.9951,0.0820,1.007
3.838000,0.1290,0.9919,0.0837,1.004
3.841000,0.1278,0.9911,0.0808,1.003
3.846000,0.1229,0.9931,0.0861,1.004
3.856000,0.1283,0.9921,0.0817,1.004
3.857000,0.1217,0.9941,0.0837,1.005
3.860000,0.1070,0.9919,0.0793,1.001
3.877000,0.1092,0.9916,0.0798,1.001
3.877000,0.1190,0.9931,0.0822,1.004
3.877000,0.1246,0.9911,0.0834,1.002
3.880000,0.1273,0.9931,0.0839,1.005
3.885000,0.1256,0.9936,0.0842,1.005
3.897000,0.1273,0.9933,0.0895,1.005
3.898000,0.1271,0.9933,0.0886,1.005
3.899000,0.1215,0.9948,0.0959,1.007
3.904000,0.1190,0.9926,0.0930,1.004
3.909000,0.1229,0.9926,0.0893,1.004
3.914000,0.1276,0.9943,0.0886,1.006
3.919000,0.1319,0.9931,0.0861,1.006
3.924000,0.1383,0.9892,0.0856,1.002
3.929000,0.1412,0.9904,0.0844,1.004
3.954000,0.1407,0.9909,0.0859,1.005
3.955000,0.1403,0.9921,0.0844,1.006
3.955000,0.1381,0.9933,0.0837,1.006
3.955000,0.1366,0.9929,0.0827,1.006
3.955000,0.1339,0.9921,0.0773,1.004
3.958000,0.1366,0.9914,0.0781,1.004
3.963000,0.1373,0.9914,0.0761,1.004
3.974000,0.1363,0.9911,0.0793,1.004
3.974000,0.1356,0.9929,0.0834,1.006
3.978000,0.1346,0.9921,0.0832,1.005
3.995000,0.1346,0.9936,0.0825,1.006
3.996000,0.1344,0.9914,0.0851,1.004
3.996000,0.1322,0.9924,0.0832,1.005
3.998000,0.1271,0.9941,0.0822,1.006
4.011000,0.1205,0.9919,0.0808,1.002
4.012000,0.1161,0.9938,0.0800,1.004
4.012000,0.1153,0.9943,0.0781,1.004
4.038000,0.1183,0.9938,0.0754,1.004
4.038000,0.1163,0.9929,0.0764,1.003
4.039000,0.1180,0.9941,0.0822,1.004
4.039000,0.1183,0.9931,0.0834,1.004
4.039000,0.1197,0.9931,0.0881,1.004
4.042000,0.1239,0.9943,0.0903,1.006
4.046000,0.1251,0.9929,0.0900,1.005
4.052000,0.1302,0.9938,0.0910,1.006
4.056000,0.1361,0.9921,0.0900,1.005
4.061000,0.1356,0.9914,0.0876,1.004
4.066000,0.1339,0.9902,0.0854,1.003
4.071000,0.1290,0.9921,0.0871,1.004
4.075000,0.1271,0.9924,0.0854,1.004
4.085000,0.1295,0.9929,0.0859,1.005
4.086000,0.1276,0.9919,0.0844,1.004
4.090000,0.1261,0.9926,0.0808,1.004
4.095000,0.1273,0.9916,0.0817,1.003
4.120000,0.1305,0.9948,0.0829,1.007
4.120000,0.1300,0.9914,0.0817,1.003
4.121000,0.1295,0.9919,0.0800,1.003
4.121000,0.1288,0.9938,0.0822,1.006
4.121000,0.1295,0.9914,0.0844,1.003
4.125000,0.1327,0.9911,0.0793,1.003
4.129000,0.1388,0.9921,0.0788,1.005
4.135000,0.1422,0.9924,0.0776,1.006
4.140000,0.1429,0.9924,0.0776,1.006
4.144000,0.1405,0.9929,0.0754,1.006
4.149000,0.1425,0.9924,0.0820,1.006
4.154000,0.1405,0.9914,0.0839,1.005
4.159000,0.1376,0.9936,0.0859,1.007
4.164000,0.1361,0.9916,0.0842,1.004
4.169000,0.1332,0.9916,0.0815,1.004
4.175000,0.1295,0.9921,0.0803,1.004
4.178000,0.1285,0.9890,0.0808,1.001
4.184000,0.1266,0.9941,0.0759,1.005
4.189000,0.1224,0.9946,0.0759,1.005
4.194000,0.1219,0.9911,0.0790,1.002
4.204000,0.1219,0.9929,0.0827,1.004
4.205000,0.1215,0.9921,0.0869,1.003
4.208000,0.1190,0.9948,0.0905,1.006
4.212000,0.1149,0.9921,0.0930,1.003
4.250000,0.1171,0.9936,0.0971,1.005
4.250000,0.1258,0.9933,0.0956,1.006
4.251000,0.1381,0.9941,0.0895,1.008
4.251000,0.1239,0.9914,0.0842,1.003
4.251000,0.1207,0.9921,0.0851,1.003
4.251000,0.1188,0.9924,0.0866,1.003
4.252000,0.1139,0.9931,0.0925,1.004
4.252000,0.1163,0.9943,0.0898,1.005
4.257000,0.1156,0.9948,0.0849,1.005
4.262000,0.1205,0.9948,0.0771,1.005
4.267000,0.1185,0.9924,0.0798,1.003
4.271000,0.1151,0.9921,0.0847,1.002
4.276000,0.1158,0.9926,0.0849,1.003
4.285000,0.1205,0.9919,0.0817,1.003
4.286000,0.1161,0.9941,0.0746,1.004
4.291000,0.1085,0.9929,0.0732,1.001
4.296000,0.1141,0.9948,0.0815,1.005
4.316000,0.1141,0.9951,0.0854,1.005
4.316000,0.1141,0.9916,0.0851,1.002
4.317000,0.1153,0.9931,0.0864,1.004
4.317000,0.1180,0.9916,0.0869,1.002
4.320000,0.1166,0.9931,0.0878,1.004
4.325000,0.1124,0.9931,0.0956,1.004
4.331000,0.1136,0.9936,0.0956,1.005
4.337000,0.1171,0.9941,0.0922,1.005
4.340000,0.1197,0.9933,0.0898,1.005
4.345000,0.1205,0.9953,0.0871,1.006
4.350000,0.1251,0.9916,0.0822,1.003
4.355000,0.1227,0.9941,0.0854,1.005
4.360000,0.1251,0.9938,0.0834,1.005
4.365000,0.1288,0.9916,0.0842,1.004
4.369000,0.1271,0.9958,0.0842,1.007
4.375000,0.1307,0.9941,0.0815,1.006
4.379000,0.1339,0.9916,0.0751,1.003
4.384000,0.1354,0.9924,0.0764,1.004
4.389000,0.1329,0.9926,0.0759,1.004
4.394000,0.1232,0.9916,0.0737,1.002
4.409000,0.1271,0.9951,0.0798,1.006
4.409000,0.1329,0.9890,0.0768,1.001
4.411000,0.1278,0.9924,0.0712,1.003
4.462000,0.1300,0.9926,0.0707,1.004
4.463000,0.1368,0.9914,0.0698,1.003
4.463000,0.1378,0.9926,0.0715,1.005
4.464000,0.1349,0.9897,0.0732,1.002
4.464000,0.1329,0.9907,0.0722,1.002
4.464000,0.1351,0.9926,0.0754,1.005
4.465000,0.1312,0.9890,0.0688,1.000
4.465000,0.1266,0.9916,0.0678,1.002
4.465000,0.1229,0.9921,0.0707,1.002
4.466000,0.1234,0.9960,0.0768,1.007
4.466000,0.1276,0.9926,0.0844,1.004
4.468000,0.1251,0.9926,0.0912,1.005
4.473000,0.1195,0.9936,0.0905,1.005
4.478000,0.1212,0.9943,0.0898,1.006
4.483000,0.1356,0.9931,0.0903,1.006
4.486000,0.1429,0.9904,0.0873,1.004
4.492000,0.1427,0.9924,0.0864,1.006
4.498000,0.1415,0.9938,0.0837,1.007
4.507000,0.1412,0.9926,0.0883,1.006
4.508000,0.1285,0.9929,0.0944,1.006
4.555000,0.1168,0.9933,0.0917,1.004
4.555000,0.1136,0.9951,0.0895,1.006
4.555000,0.1178,0.9941,0.0908,1.005
4.556000,0.1268,0.9929,0.0908,1.005
4.556000,0.1346,0.9931,0.0900,1.006
4.556000,0.1385,0.9933,0.0893,1.007
4.557000,0.1422,0.9938,0.0891,1.008
4.557000,0.1398,0.9936,0.0961,1.008
4.557000,0.1393,0.9933,0.0915,1.007
4.557000,0.1420,0.9914,0.0883,1.005
4.561000,0.1464,0.9924,0.0888,1.007
4.567000,0.1539,0.9919,0.0881,1.008
4.571000,0.1525,0.9926,0.0864,1.008
4.575000,0.1486,0.9909,0.0825,1.005
4.580000,0.1388,0.9916,0.0851,1.005
4.585000,0.1261,0.9919,0.0778,1.003
4.590000,0.1293,0.9931,0.0773,1.004
4.595000,0.1317,0.9936,0.0842,1.006
4.603000,0.1341,0.9933,0.0842,1.006
4.605000,0.1368,0.9936,0.0829,1.006
4.609000,0.1327,0.9914,0.0781,1.003
4.614000,0.1312,0.9929,0.0768,1.004
4.620000,0.1263,0.9931,0.0720,1.004
4.624000,0.1244,0.9914,0.0707,1.002
4.629000,0.1219,0.9953,0.0646,1.005
4.659000,0.1227,0.9938,0.0634,1.003
4.659000,0.1254,0.9926,0.0602,1.002
4.660000,0.1263,0.9921,0.0639,1.002
4.660000,0.1346,0.9929,0.0705,1.004
4.660000,0.1359,0.9914,0.0742,1.003
4.660000,0.1363,0.9931,0.0781,1.005
4.663000,0.1356,0.9914,0.0803,1.004
4.673000,0.1232,0.9919,0.0783,1.003
4.674000,0.1158,0.9931,0.0803,1.003
4.678000,0.1078,0.9938,0.0764,1.003
4.686000,0.1005,0.9941,0.0676,1.001
4.689000,0.0965,0.9941,0.0651,1.001
4.693000,0.0968,0.9931,0.0715,1.000
4.714000,0.0934,0.9946,0.0768,1.002
4.714000,0.0961,0.9938,0.0834,1.002
4.715000,0.0970,0.9924,0.0822,1.000
4.716000,0.0997,0.9916,0.0825,1.000
4.717000,0.0973,0.9890,0.0815,0.997
4.722000,0.0956,0.9933,0.0795,1.001
4.727000,0.1012,0.9899,0.0783,0.998
4.732000,0.0985,0.9955,0.0783,1.003
4.737000,0.0953,0.9904,0.0820,0.998
4.742000,0.0692,0.9987,0.0971,1.006
4.746000,0.0572,1.0014,0.1164,1.010
4.751000,0.1075,0.9816,0.1027,0.993
4.756000,0.1341,0.9892,0.0978,1.003
4.761000,0.1149,0.9936,0.0898,1.004
4.766000,0.0968,0.9977,0.0641,1.004
4.771000,0.1127,0.9941,0.0678,1.003
4.776000,0.1095,0.9804,0.0820,0.990
4.781000,0.0970,0.9931,0.1025,1.003
4.786000,0.1139,0.9973,0.1184,1.011
4.791000,0.1290,0.9819,0.1511,1.002
4.796000,0.1197,0.9819,0.1662,1.003
4.833000,0.0863,0.9833,0.1723,1.002
4.834000,0.0650,0.9987,0.1542,1.013
4.834000,0.0724,1.0087,0.1076,1.017
4.834000,0.0799,0.9963,0.0751,1.002
4.835000,0.1197,1.0021,0.0329,1.010
4.835000,0.1476,0.9997,-0.0098,1.011
4.835000,0.1446,0.9689,-0.0340,0.980
4.836000,0.1542,0.9855,-0.0159,0.998
4.840000,0.1119,0.9824,-0.0274,0.989
4.845000,0.0985,0.9819,-0.0284,0.987
4.850000,0.1058,0.9868,-0.0289,0.993
4.854000,0.1371,0.9755,0.0339,0.986
4.859000,0.1503,1.0082,0.0756,1.022
4.864000,0.0682,1.0346,0.1149,1.043
4.869000,0.0294,1.0053,0.1552,1.018
4.874000,0.1080,1.0034,0.1999,1.029
4.879000,0.1669,0.9877,0.2216,1.026
4.886000,0.1547,0.9745,0.1958,1.006
4.888000,0.1085,0.9904,0.1403,1.006
4.893000,0.0775,1.0016,0.0739,1.007
4.898000,0.0831,0.9887,0.0263,0.993
4.921000,0.1024,0.9894,0.0222,0.995
4.921000,0.0992,0.9760,0.0251,0.981
4.922000,0.0897,0.9728,0.0046,0.977
4.922000,0.0753,1.0139,0.0073,1.017
4.923000,0.1012,1.0283,0.1140,1.039
4.928000,0.1586,0.9985,0.1552,1.023
4.933000,0.1766,0.9677,0.1459,0.994
4.937000,0.1581,1.0007,0.1237,1.021
4.942000,0.1710,0.9792,0.0646,0.996
4.947000,0.1139,1.0014,-0.0047,1.008
4.952000,0.0853,0.9965,-0.0355,1.001
4.957000,0.0841,0.9838,-0.0218,0.988
4.962000,0.0895,0.9758,-0.0191,0.980
4.967000,0.1322,1.0275,0.0334,1.037
4.972000,0.1786,0.9650,0.1601,0.994
4.977000,0.1539,1.0412,0.2524,1.082
4.981000,0.1534,0.9731,0.1960,1.004
4.986000,0.1676,0.9423,0.1306,0.966
4.991000,0.1739,0.9787,0.1057,1.000
4.996000,0.1044,1.0219,0.0749,1.030
5.003000,0.0550,1.0170,0.0458,1.020
5.005000,0.0607,0.9330,0.0151,0.935
5.010000,0.0770,1.0390,-0.0062,1.042
5.031000,0.1102,1.0034,0.1267,1.017
5.031000,0.1366,0.9545,0.2011,0.985
5.031000,0.1395,1.0178,0.2055,1.048
5.032000,0.1222,0.9772,0.1833,1.002
5.043000,0.1278,0.9702,0.1391,0.988
5.043000,0.1227,1.0417,0.0668,1.051
5.045000,0.0973,0.9909,0.0180,0.996
5.056000,0.0675,0.9938,-0.0147,0.996
5.057000,0.0641,1.0009,-0.0135,1.003
5.059000,0.0672,0.9753,0.0029,0.978
5.065000,0.0746,0.9716,-0.0155,0.975
5.070000,0.0931,0.9804,-0.0079,0.985
5.075000,0.1146,1.0231,0.0002,1.030
5.080000,0.1779,0.9455,0.0290,0.963
5.084000,0.2145,0.9633,0.0778,0.990
5.090000,0.1478,1.0004,0.1044,1.017
5.094000,0.0985,1.0512,0.1174,1.062
5.099000,0.0301,0.9667,0.2019,0.988
5.105000,0.0209,1.0241,0.2482,1.054
5.111000,0.0846,1.0527,0.2341,1.082
5.113000,0.1280,0.9328,0.2146,0.966
5.155000,0.1774,0.9526,0.1750,0.985
5.156000,0.1903,0.9963,0.1174,1.021
5.156000,0.1754,1.0131,0.0014,1.028
5.157000,0.1075,0.9882,-0.0333,0.995
5.157000,0.0589,0.9484,0.1044,0.956
5.157000,0.0504,0.9973,0.0234,0.999
5.158000,0.0489,1.0715,-0.0201,1.073
5.158000,0.0707,0.9797,-0.0259,0.983
5.158000,0.0909,0.9728,0.0058,0.977
5.163000,0.2006,0.9999,0.0280,1.020
5.176000,0.2235,0.9445,-0.0347,0.971
5.177000,0.1344,0.9992,-0.0008,1.008
5.177000,0.0419,0.9780,0.2197,1.003
5.182000,0.0506,1.0397,0.2023,1.060
5.187000,0.1444,0.9806,0.2199,1.015
5.197000,0.1510,0.9902,0.2082,1.023
5.197000,0.0646,1.0082,0.1242,1.018
5.202000,0.0382,1.0002,0.0981,1.006
5.218000,0.0558,0.9677,0.1650,0.983
5.219000,0.0585,0.9960,0.1408,1.008
5.219000,0.1351,1.0715,0.1039,1.085
5.221000,0.1529,0.9985,0.0392,1.011
5.226000,0.1989,0.9291,-0.0071,0.950
5.232000,0.2443,0.8627,-0.0374,0.897
5.237000,0.2052,1.0234,-0.0040,1.044
5.242000,0.0922,0.9970,-0.0428,1.002
5.246000,0.0404,1.0136,0.0449,1.015
5.287000,-0.0268,1.0024,0.0947,1.007
5.288000,-0.0517,1.1000,0.0656,1.103
5.289000,0.0021,1.0605,0.0854,1.064
5.289000,0.0455,0.9697,0.2429,1.001
5.290000,0.0926,0.9667,0.3027,1.017
5.290000,0.1327,0.9706,0.2822,1.019
5.290000,0.1498,0.8625,0.2033,0.899
5.291000,0.2623,0.9479,0.0925,0.988
5.291000,0.2621,1.1611,-0.0467,1.191
5.294000,0.1495,0.9970,-0.0252,1.008
5.308000,0.0755,0.8610,0.0241,0.865
5.308000,0.0777,1.0910,-0.0113,1.094
5.309000,0.0538,0.9694,-0.0155,0.971
5.314000,0.0240,0.9533,-0.0228,0.954
5.328000,0.0318,1.0654,-0.0723,1.068
5.330000,0.0397,0.9401,-0.0528,0.942
5.330000,0.0328,1.0673,-0.0225,1.068
5.333000,0.0563,0.9877,-0.0294,0.990
5.362000,0.0897,1.0031,-0.0272,1.007
5.363000,0.1429,0.8893,-0.0357,0.901
5.363000,0.1432,1.0114,0.0085,1.022
5.363000,0.1185,1.1604,-0.0430,1.167
5.364000,0.1009,0.9423,0.0541,0.949
5.364000,0.1244,0.9785,0.3032,1.032
5.378000,0.1532,0.9230,0.2004,0.957
5.379000,0.0441,0.9304,0.1142,0.938
5.379000,0.0277,1.1057,0.3169,1.151
5.389000,0.1554,1.0519,0.3586,1.122
5.392000,0.0970,0.7714,0.1232,0.787
5.393000,0.0355,1.1000,0.0219,1.101
5.398000,-0.0204,1.0424,0.2490,1.072
5.430000,0.0668,0.9909,0.1982,1.013
5.431000,0.0887,0.9543,0.0253,0.959
5.432000,0.0699,0.8935,-0.0780,0.900
5.432000,0.1056,1.0685,0.0214,1.074
5.433000,0.1390,1.1171,0.2478,1.153
5.434000,0.1193,1.0886,-0.0384,1.096
5.434000,0.0748,0.7860,-0.0259,0.790
5.437000,0.0807,0.9399,0.0373,0.944
5.442000,0.0951,1.0490,-0.0838,1.057
5.447000,0.0658,1.0739,-0.0306,1.076
5.451000,0.0616,0.9130,-0.0125,0.915
5.457000,0.0502,1.0178,0.1345,1.028
5.461000,0.1383,1.2114,0.1828,1.233
5.467000,0.0882,0.7511,0.0539,0.758
5.471000,0.0555,0.9557,-0.0462,0.958
5.476000,0.0167,0.9892,0.1118,0.996
5.481000,0.0765,1.7776,0.1235,1.784
5.486000,0.3600,1.2116,-0.0921,1.267
5.491000,0.4682,0.4769,-0.0203,0.669
5.496000,0.1124,0.6859,0.0170,0.695
5.506000,0.1254,0.9870,-0.0457,0.996
5.507000,0.1515,0.9709,-0.0379,0.983
5.513000,0.1398,1.0153,-0.0499,1.026
5.515000,0.1327,1.0568,-0.1370,1.074
5.550000,0.1156,0.7492,-0.1046,0.765
5.552000,0.1132,0.9045,-0.0096,0.912
5.552000,0.0653,0.9677,0.4741,1.080
5.553000,0.1288,1.3916,0.1186,1.403
5.553000,0.1066,0.8232,0.2175,0.858
5.554000,-0.0204,0.8456,0.3747,0.925
5.554000,-0.0954,1.4275,0.2312,1.449
5.555000,-0.0011,0.8561,0.0624,0.858
5.559000,0.0121,0.7763,0.0837,0.781
5.564000,-0.0626,1.3406,0.2043,1.357
5.569000,0.0336,1.0410,-0.0128,1.042
5.574000,0.0970,0.6964,0.1010,0.710
5.579000,0.2113,0.9743,0.1862,1.014
5.587000,0.1974,1.3435,0.1057,1.362
5.589000,0.2228,0.7912,0.0402,0.823
5.597000,0.1764,0.6735,0.0358,0.697
5.599000,0.0755,1.0021,0.2226,1.029
5.614000,0.0917,1.1855,0.1308,1.196
5.614000,0.0948,0.7826,0.1342,0.800
5.615000,0.0045,0.8720,0.3462,0.938
5.623000,0.0519,1.3239,0.1540,1.334
5.623000,0.0375,0.9714,0.0576,0.974
5.628000,-0.0055,0.7106,0.1083,0.719
5.633000,0.0565,1.1291,0.1154,1.136
5.637000,0.0714,1.1450,0.1191,1.153
5.642000,-0.0148,0.8874,0.2138,0.913
5.648000,0.0292,1.1801,0.0641,1.182
5.652000,0.0956,0.8268,-0.0465,0.834
5.657000,0.2220,0.9684,0.1362,1.003
5.662000,0.1849,1.1699,0.0095,1.184
5.667000,0.2189,0.7548,-0.0513,0.788
5.672000,0.1236,0.8622,0.0104,0.871
5.677000,0.0057,0.9743,0.4509,1.074
