time,wx,wy,wz
29.487,0.21,-0.01,0.29
29.490,0.22,-0.01,0.29
29.494,0.23,-0.01,0.29
29.499,0.25,-0.02,0.29
29.502,0.26,-0.02,0.29
29.507,0.27,-0.02,0.29
29.513,0.28,-0.03,0.29
29.514,0.30,-0.03,0.29
29.524,0.31,-0.03,0.29
29.525,0.32,-0.04,0.29
29.526,0.33,-0.04,0.29
29.529,0.34,-0.05,0.28
29.584,0.35,-0.05,0.28
29.586,0.36,-0.05,0.28
29.586,0.38,-0.06,0.28
29.587,0.38,-0.06,0.28
29.587,0.40,-0.07,0.28
29.587,0.41,-0.07,0.28
29.588,0.43,-0.08,0.28
29.588,0.43,-0.08,0.28
29.588,0.45,-0.08,0.27
29.589,0.46,-0.09,0.27
29.589,0.47,-0.09,0.27
29.589,0.47,-0.10,0.27
29.589,0.49,-0.10,0.27
29.590,0.50,-0.10,0.27
29.590,0.51,-0.11,0.27
29.594,0.52,-0.11,0.27
29.597,0.53,-0.12,0.27
29.601,0.54,-0.12,0.26
29.604,0.55,-0.13,0.26
29.608,0.56,-0.13,0.26
29.612,0.57,-0.13,0.26
29.623,0.58,-0.14,0.26
29.624,0.59,-0.14,0.26
29.626,0.60,-0.15,0.25
29.628,0.61,-0.15,0.25
29.680,0.62,-0.15,0.25
29.681,0.63,-0.16,0.25
29.681,0.64,-0.16,0.25
29.682,0.65,-0.17,0.24
29.682,0.66,-0.17,0.24
29.682,0.66,-0.17,0.24
29.683,0.67,-0.18,0.24
29.683,0.68,-0.18,0.23
29.683,0.69,-0.19,0.23
29.684,0.70,-0.19,0.23
29.684,0.71,-0.19,0.23
29.684,0.71,-0.20,0.23
29.685,0.72,-0.20,0.22
29.685,0.73,-0.21,0.22
29.689,0.74,-0.21,0.22
29.691,0.75,-0.21,0.22
29.695,0.75,-0.22,0.21
29.700,0.76,-0.22,0.21
29.704,0.77,-0.23,0.21
29.708,0.77,-0.23,0.21
29.714,0.78,-0.23,0.20
29.715,0.79,-0.23,0.20
29.724,0.79,-0.24,0.20
29.725,0.80,-0.24,0.20
29.729,0.81,-0.24,0.19
29.730,0.81,-0.25,0.19
29.781,0.82,-0.25,0.19
29.782,0.83,-0.26,0.18
29.782,0.83,-0.26,0.18
29.782,0.84,-0.26,0.18
29.782,0.84,-0.26,0.18
29.783,0.84,-0.27,0.17
29.783,0.85,-0.27,0.17
29.783,0.86,-0.27,0.17
29.784,0.86,-0.28,0.17
29.784,0.86,-0.28,0.16
29.784,0.87,-0.29,0.16
29.784,0.87,-0.29,0.15
29.785,0.88,-0.29,0.15
29.786,0.88,-0.29,0.15
29.790,0.89,-0.30,0.15
29.794,0.89,-0.29,0.14
29.799,0.90,-0.30,0.14
29.803,0.90,-0.30,0.14
29.807,0.90,-0.31,0.13
29.810,0.90,-0.31,0.13
29.813,0.90,-0.31,0.12
29.822,0.91,-0.31,0.12
29.823,0.91,-0.32,0.12
29.826,0.91,-0.32,0.11
29.830,0.92,-0.32,0.11
29.883,0.92,-0.32,0.11
29.884,0.92,-0.32,0.10
29.884,0.92,-0.32,0.10
29.884,0.92,-0.33,0.10
29.885,0.92,-0.33,0.09
29.885,0.93,-0.33,0.09
29.886,0.92,-0.33,0.08
29.886,0.93,-0.33,0.08
29.886,0.93,-0.33,0.08
29.886,0.93,-0.34,0.07
29.887,0.93,-0.34,0.07
29.887,0.93,-0.34,0.07
29.887,0.93,-0.34,0.06
29.888,0.93,-0.34,0.06
29.890,0.92,-0.34,0.05
29.893,0.93,-0.34,0.05
29.897,0.92,-0.34,0.05
29.901,0.92,-0.34,0.04
29.905,0.93,-0.35,0.04
29.909,0.92,-0.34,0.04
29.913,0.92,-0.34,0.03
29.924,0.92,-0.34,0.03
29.926,0.92,-0.35,0.03
29.926,0.92,-0.35,0.02
29.928,0.91,-0.35,0.02
29.986,0.91,-0.35,0.01
29.986,0.91,-0.35,0.01
29.987,0.90,-0.35,0.00
29.987,0.90,-0.35,0.00
29.987,0.90,-0.35,-0.00
29.988,0.90,-0.35,-0.00
29.988,0.90,-0.35,-0.01
29.988,0.89,-0.35,-0.01
29.989,0.89,-0.34,-0.02
29.989,0.88,-0.34,-0.02
29.989,0.88,-0.34,-0.02
29.990,0.88,-0.34,-0.03
29.990,0.87,-0.34,-0.03
29.991,0.87,-0.34,-0.04
29.991,0.87,-0.34,-0.04
29.991,0.86,-0.34,-0.04
29.996,0.86,-0.34,-0.05
29.999,0.85,-0.34,-0.05
30.003,0.85,-0.34,-0.05
30.008,0.84,-0.33,-0.06
30.011,0.84,-0.33,-0.06
30.014,0.83,-0.33,-0.07
30.024,0.83,-0.33,-0.07
30.024,0.82,-0.33,-0.07
30.027,0.82,-0.33,-0.08
30.031,0.81,-0.32,-0.08
30.080,0.80,-0.32,-0.08
30.081,0.80,-0.32,-0.09
30.081,0.79,-0.32,-0.09
30.082,0.79,-0.31,-0.10
30.082,0.78,-0.31,-0.10
30.082,0.77,-0.31,-0.10
30.083,0.77,-0.30,-0.11
30.083,0.76,-0.29,-0.11
30.083,0.76,-0.27,-0.12
30.084,0.77,-0.26,-0.12
30.085,0.76,-0.27,-0.12
30.085,0.75,-0.29,-0.12
30.086,0.72,-0.31,-0.13
30.088,0.70,-0.32,-0.13
30.091,0.68,-0.30,-0.13
30.094,0.68,-0.28,-0.13
30.098,0.67,-0.26,-0.14
30.103,0.67,-0.25,-0.14
30.107,0.68,-0.27,-0.14
30.110,0.68,-0.28,-0.15
30.114,0.68,-0.28,-0.15
30.123,0.66,-0.28,-0.15
30.124,0.64,-0.27,-0.15
30.127,0.62,-0.25,-0.16
30.129,0.61,-0.24,-0.16
30.179,0.59,-0.24,-0.16
30.180,0.58,-0.25,-0.16
30.181,0.58,-0.26,-0.17
30.181,0.58,-0.26,-0.17
30.182,0.58,-0.25,-0.17
30.182,0.57,-0.23,-0.18
30.182,0.56,-0.22,-0.18
30.183,0.55,-0.22,-0.18
30.183,0.53,-0.22,-0.18
30.183,0.52,-0.23,-0.18
30.184,0.50,-0.23,-0.18
30.184,0.49,-0.22,-0.19
30.184,0.48,-0.22,-0.19
30.185,0.47,-0.21,-0.19
30.189,0.47,-0.20,-0.19
30.193,0.46,-0.19,-0.20
30.197,0.45,-0.20,-0.20
30.202,0.44,-0.20,-0.20
30.206,0.43,-0.20,-0.20
30.209,0.41,-0.19,-0.20
30.212,0.40,-0.18,-0.20
30.224,0.38,-0.17,-0.20
30.225,0.38,-0.17,-0.21
30.225,0.37,-0.17,-0.21
30.228,0.35,-0.17,-0.21
30.281,0.35,-0.17,-0.21
30.282,0.33,-0.16,-0.21
30.283,0.33,-0.16,-0.21
30.283,0.31,-0.15,-0.22
30.284,0.30,-0.14,-0.22
30.285,0.28,-0.14,-0.22
30.285,0.27,-0.14,-0.22
30.286,0.26,-0.14,-0.22
30.286,0.25,-0.14,-0.22
30.286,0.24,-0.13,-0.22
30.287,0.23,-0.13,-0.22
30.287,0.22,-0.12,-0.23
30.287,0.21,-0.11,-0.23
30.287,0.19,-0.11,-0.23
30.289,0.18,-0.11,-0.23
30.292,0.16,-0.10,-0.23
30.296,0.15,-0.10,-0.23
30.300,0.14,-0.10,-0.23
30.304,0.12,-0.09,-0.23
30.308,0.11,-0.09,-0.23
30.311,0.10,-0.08,-0.23
30.315,0.09,-0.08,-0.23
30.319,0.08,-0.08,-0.23
30.324,0.07,-0.08,-0.23
30.328,0.05,-0.07,-0.23
30.331,0.04,-0.07,-0.23
30.341,0.03,-0.06,-0.23
30.342,0.01,-0.06,-0.23
30.343,0.00,-0.05,-0.23
30.348,-0.01,-0.05,-0.23
30.398,-0.02,-0.05,-0.23
30.399,-0.04,-0.05,-0.23
30.399,-0.04,-0.04,-0.23
30.400,-0.06,-0.03,-0.23
30.400,-0.07,-0.03,-0.23
30.401,-0.08,-0.03,-0.23
30.401,-0.10,-0.02,-0.23
30.401,-0.11,-0.02,-0.23
30.402,-0.12,-0.02,-0.23
30.402,-0.14,-0.01,-0.23
30.403,-0.15,-0.01,-0.23
30.404,-0.16,-0.01,-0.23
30.404,-0.17,-0.00,-0.23
30.404,-0.18,0.00,-0.23
30.407,-0.19,0.00,-0.23
30.411,-0.20,0.00,-0.23
30.414,-0.22,0.01,-0.23
30.418,-0.24,0.01,-0.23
30.422,-0.25,0.02,-0.23
30.426,-0.26,0.02,-0.23
30.430,-0.27,0.02,-0.23
30.441,-0.28,0.03,-0.23
30.442,-0.29,0.03,-0.22
30.442,-0.31,0.03,-0.22
30.447,-0.31,0.04,-0.22
30.498,-0.33,0.04,-0.22
30.499,-0.34,0.04,-0.22
30.500,-0.35,0.04,-0.22
30.500,-0.37,0.05,-0.22
30.500,-0.38,0.05,-0.22
30.501,-0.39,0.05,-0.22
30.501,-0.40,0.06,-0.22
30.502,-0.41,0.06,-0.21
30.502,-0.42,0.06,-0.21
30.502,-0.43,0.07,-0.21
30.504,-0.44,0.07,-0.21
30.504,-0.45,0.07,-0.21
30.504,-0.46,0.07,-0.21
30.505,-0.48,0.08,-0.21
30.505,-0.49,0.08,-0.21
30.509,-0.50,0.08,-0.20
30.513,-0.51,0.08,-0.20
30.518,-0.52,0.09,-0.20
30.520,-0.53,0.09,-0.20
30.525,-0.54,0.09,-0.20
30.529,-0.55,0.10,-0.20
30.533,-0.56,0.10,-0.20
30.541,-0.57,0.10,-0.20
30.542,-0.58,0.10,-0.20
30.546,-0.59,0.10,-0.19
30.548,-0.60,0.11,-0.19
30.596,-0.61,0.11,-0.19
30.597,-0.62,0.11,-0.19
30.597,-0.63,0.11,-0.19
30.598,-0.63,0.11,-0.19
30.598,-0.65,0.12,-0.19
30.598,-0.65,0.12,-0.18
30.599,-0.66,0.12,-0.18
30.601,-0.68,0.12,-0.18
30.601,-0.68,0.13,-0.18
30.601,-0.69,0.13,-0.18
30.602,-0.70,0.13,-0.18
30.602,-0.71,0.13,-0.18
30.602,-0.72,0.13,-0.17
30.607,-0.73,0.14,-0.17
30.608,-0.73,0.13,-0.17
30.612,-0.74,0.14,-0.17
30.615,-0.75,0.14,-0.17
30.624,-0.76,0.14,-0.17
30.625,-0.76,0.14,-0.17
30.628,-0.77,0.14,-0.16
30.631,-0.78,0.14,-0.16
30.678,-0.79,0.15,-0.16
30.679,-0.79,0.15,-0.16
30.680,-0.80,0.15,-0.16
30.680,-0.80,0.15,-0.16
30.680,-0.81,0.15,-0.15
30.681,-0.82,0.15,-0.15
30.681,-0.82,0.15,-0.15
30.681,-0.83,0.15,-0.15
30.681,-0.83,0.15,-0.15
30.682,-0.84,0.15,-0.15
30.682,-0.85,0.16,-0.15
30.682,-0.85,0.16,-0.15
30.689,-0.86,0.16,-0.14
30.690,-0.86,0.16,-0.14
30.691,-0.87,0.16,-0.14
30.695,-0.87,0.16,-0.14
30.698,-0.88,0.16,-0.14
30.705,-0.88,0.16,-0.14
30.707,-0.88,0.16,-0.14
30.711,-0.89,0.16,-0.13
30.714,-0.89,0.17,-0.13
30.725,-0.90,0.17,-0.13
30.725,-0.90,0.16,-0.13
30.726,-0.91,0.17,-0.13
30.730,-0.91,0.17,-0.13
30.781,-0.91,0.17,-0.13
30.782,-0.91,0.17,-0.12
30.783,-0.92,0.17,-0.12
30.783,-0.92,0.17,-0.12
30.784,-0.92,0.17,-0.12
30.784,-0.92,0.17,-0.12
30.784,-0.92,0.17,-0.12
30.785,-0.93,0.17,-0.12
30.785,-0.93,0.17,-0.12
30.785,-0.93,0.17,-0.12
30.785,-0.93,0.17,-0.11
30.786,-0.93,0.17,-0.11
30.786,-0.93,0.17,-0.11
30.788,-0.93,0.17,-0.11
30.789,-0.93,0.17,-0.11
30.793,-0.93,0.17,-0.11
30.797,-0.93,0.17,-0.11
30.802,-0.93,0.17,-0.10
30.805,-0.94,0.17,-0.10
30.809,-0.93,0.17,-0.10
30.814,-0.94,0.17,-0.10
30.818,-0.93,0.17,-0.10
30.821,-0.93,0.17,-0.10
30.825,-0.93,0.17,-0.10
30.829,-0.93,0.17,-0.10
30.832,-0.93,0.17,-0.10
30.841,-0.93,0.17,-0.10
30.842,-0.93,0.17,-0.09
30.844,-0.92,0.17,-0.09
30.849,-0.92,0.17,-0.09
30.904,-0.92,0.17,-0.09
30.905,-0.92,0.17,-0.09
30.906,-0.91,0.17,-0.09
30.906,-0.91,0.17,-0.09
30.906,-0.91,0.17,-0.09
30.907,-0.91,0.17,-0.09
30.907,-0.90,0.17,-0.08
30.907,-0.90,0.17,-0.08
30.907,-0.90,0.17,-0.08
30.908,-0.89,0.17,-0.08
30.908,-0.89,0.16,-0.08
30.908,-0.89,0.16,-0.08
30.909,-0.88,0.16,-0.08
30.909,-0.88,0.17,-0.08
30.909,-0.87,0.17,-0.08
30.911,-0.86,0.17,-0.08
30.915,-0.86,0.17,-0.07
30.920,-0.86,0.16,-0.07
30.924,-0.85,0.16,-0.07
30.927,-0.85,0.16,-0.07
30.932,-0.84,0.16,-0.07
30.942,-0.84,0.16,-0.07
30.943,-0.83,0.16,-0.07
30.943,-0.83,0.16,-0.07
30.947,-0.82,0.16,-0.07
31.003,-0.81,0.15,-0.07
31.004,-0.81,0.15,-0.07
31.004,-0.80,0.15,-0.07
31.005,-0.79,0.15,-0.07
31.005,-0.79,0.15,-0.07
31.005,-0.78,0.15,-0.07
31.006,-0.78,0.15,-0.07
31.006,-0.77,0.15,-0.07
31.006,-0.76,0.14,-0.07
31.007,-0.75,0.14,-0.07
31.007,-0.74,0.14,-0.06
31.007,-0.74,0.14,-0.06
31.007,-0.73,0.14,-0.06
31.008,-0.72,0.14,-0.06
31.008,-0.71,0.14,-0.06
31.010,-0.71,0.13,-0.06
31.015,-0.70,0.13,-0.06
31.019,-0.69,0.13,-0.06
31.022,-0.68,0.13,-0.06
31.026,-0.67,0.13,-0.06
31.030,-0.67,0.13,-0.06
31.034,-0.65,0.13,-0.06
31.044,-0.64,0.13,-0.06
31.044,-0.64,0.13,-0.06
31.046,-0.63,0.13,-0.06
31.050,-0.62,0.12,-0.06
31.099,-0.61,0.12,-0.06
31.099,-0.60,0.12,-0.06
31.100,-0.59,0.12,-0.06
31.100,-0.58,0.12,-0.06
31.101,-0.57,0.12,-0.06
31.102,-0.56,0.12,-0.06
31.102,-0.55,0.12,-0.06
31.102,-0.54,0.11,-0.06
31.103,-0.53,0.11,-0.07
31.103,-0.52,0.11,-0.06
31.103,-0.51,0.11,-0.07
31.104,-0.50,0.10,-0.07
31.105,-0.49,0.10,-0.07
31.105,-0.48,0.10,-0.07
31.109,-0.47,0.10,-0.07
31.113,-0.46,0.10,-0.07
31.117,-0.45,0.10,-0.07
31.121,-0.43,0.10,-0.07
31.125,-0.43,0.10,-0.07
31.129,-0.41,0.10,-0.07
31.133,-0.40,0.09,-0.07
31.143,-0.39,0.09,-0.07
31.143,-0.38,0.09,-0.07
31.146,-0.37,0.09,-0.07
31.198,-0.36,0.09,-0.07
31.199,-0.35,0.09,-0.07
31.200,-0.33,0.09,-0.07
31.200,-0.32,0.08,-0.07
31.201,-0.31,0.08,-0.07
31.201,-0.30,0.08,-0.07
31.201,-0.29,0.08,-0.07
31.202,-0.27,0.08,-0.07
31.202,-0.26,0.08,-0.07
31.204,-0.25,0.08,-0.07
31.204,-0.24,0.08,-0.07
31.204,-0.23,0.07,-0.07
31.205,-0.22,0.07,-0.07
31.206,-0.20,0.07,-0.07
31.206,-0.19,0.07,-0.07
31.208,-0.18,0.07,-0.07
31.212,-0.17,0.07,-0.07
31.216,-0.16,0.06,-0.07
31.222,-0.14,0.06,-0.07
31.223,-0.13,0.06,-0.07
31.227,-0.12,0.06,-0.07
31.232,-0.11,0.06,-0.07
31.243,-0.09,0.05,-0.07
31.243,-0.08,0.05,-0.07
31.244,-0.07,0.05,-0.07
31.296,-0.05,0.05,-0.07
31.297,-0.04,0.05,-0.07
31.297,-0.03,0.05,-0.08
31.298,-0.02,0.05,-0.08
31.298,-0.01,0.04,-0.07
31.298,0.01,0.04,-0.07
31.299,0.02,0.04,-0.07
31.299,0.03,0.04,-0.07
31.299,0.04,0.04,-0.08
31.300,0.05,0.04,-0.07
31.300,0.07,0.04,-0.08
31.300,0.08,0.03,-0.07
31.301,0.09,0.03,-0.07
31.301,0.11,0.03,-0.08
31.309,0.12,0.03,-0.08
31.310,0.12,0.03,-0.08
31.311,0.14,0.03,-0.07
31.314,0.16,0.03,-0.07
31.327,0.17,0.02,-0.08
31.328,0.18,0.02,-0.08
31.328,0.19,0.02,-0.08
31.330,0.20,0.02,-0.08
31.335,0.21,0.01,-0.08
31.385,0.23,0.02,-0.08
31.386,0.24,0.01,-0.08
31.387,0.25,0.01,-0.08
31.387,0.26,0.01,-0.08
31.387,0.27,0.01,-0.08
31.388,0.28,0.01,-0.08
31.388,0.30,0.01,-0.08
31.388,0.31,0.01,-0.08
31.388,0.32,0.00,-0.08
31.389,0.33,0.00,-0.08
31.390,0.34,-0.00,-0.08
31.390,0.35,-0.00,-0.08
31.390,0.37,-0.00,-0.08
31.391,0.38,-0.00,-0.08
31.394,0.38,-0.01,-0.08
31.397,0.40,-0.01,-0.08
31.403,0.41,-0.01,-0.08
31.406,0.42,-0.01,-0.08
31.410,0.43,-0.01,-0.09
31.414,0.44,-0.01,-0.09
31.418,0.45,-0.02,-0.09
31.423,0.46,-0.02,-0.09
31.425,0.47,-0.02,-0.09
31.430,0.48,-0.02,-0.09
31.433,0.49,-0.02,-0.09
31.445,0.50,-0.02,-0.09
31.446,0.51,-0.02,-0.09
31.446,0.53,-0.03,-0.09
31.449,0.54,-0.03,-0.09
31.501,0.55,-0.03,-0.09
31.502,0.56,-0.03,-0.09
31.503,0.56,-0.03,-0.09
31.503,0.58,-0.03,-0.09
31.503,0.59,-0.03,-0.09
31.504,0.59,-0.03,-0.10
31.504,0.60,-0.03,-0.10
31.504,0.61,-0.04,-0.10
31.505,0.62,-0.04,-0.10
31.505,0.63,-0.04,-0.10
31.505,0.64,-0.04,-0.10
31.505,0.65,-0.04,-0.10
31.506,0.66,-0.04,-0.10
31.506,0.66,-0.04,-0.10
31.508,0.68,-0.04,-0.10
31.512,0.68,-0.05,-0.10
31.516,0.69,-0.05,-0.10
31.522,0.70,-0.05,-0.10
31.524,0.70,-0.05,-0.10
31.529,0.72,-0.05,-0.11
31.532,0.72,-0.05,-0.11
31.549,0.73,-0.05,-0.11
31.550,0.74,-0.05,-0.11
31.551,0.74,-0.06,-0.11
31.552,0.75,-0.06,-0.11
31.677,0.76,-0.06,-0.11
31.678,0.77,-0.06,-0.11
31.679,0.77,-0.06,-0.11
31.679,0.78,-0.06,-0.12
31.679,0.79,-0.06,-0.11
31.680,0.79,-0.06,-0.12
31.680,0.80,-0.06,-0.12
31.681,0.80,-0.06,-0.12
31.681,0.81,-0.07,-0.12
31.681,0.81,-0.07,-0.12
31.681,0.82,-0.07,-0.12
31.682,0.83,-0.07,-0.12
31.682,0.84,-0.07,-0.12
31.682,0.84,-0.07,-0.12
31.683,0.84,-0.07,-0.12
31.683,0.85,-0.07,-0.13
31.683,0.85,-0.07,-0.13
31.683,0.86,-0.07,-0.13
31.684,0.86,-0.07,-0.13
31.684,0.86,-0.07,-0.13
31.684,0.87,-0.07,-0.13
31.685,0.87,-0.08,-0.13
31.685,0.88,-0.08,-0.13
31.686,0.88,-0.08,-0.13
31.686,0.88,-0.08,-0.14
31.686,0.89,-0.08,-0.14
31.686,0.89,-0.08,-0.14
31.687,0.90,-0.08,-0.14
31.687,0.89,-0.08,-0.14
31.687,0.90,-0.08,-0.14
31.688,0.90,-0.08,-0.14
31.688,0.90,-0.08,-0.14
31.688,0.90,-0.08,-0.15
31.689,0.91,-0.08,-0.15
31.689,0.91,-0.08,-0.15
31.692,0.91,-0.08,-0.15
31.694,0.91,-0.08,-0.15
31.698,0.91,-0.09,-0.15
31.702,0.91,-0.09,-0.15
31.712,0.92,-0.09,-0.15
31.712,0.92,-0.09,-0.16
31.714,0.91,-0.08,-0.16
31.717,0.91,-0.08,-0.16
31.764,0.92,-0.09,-0.16
31.768,0.92,-0.09,-0.16
31.769,0.91,-0.09,-0.16
31.770,0.91,-0.09,-0.17
31.771,0.92,-0.09,-0.17
31.772,0.91,-0.09,-0.17
31.772,0.91,-0.09,-0.17
31.772,0.91,-0.09,-0.17
31.773,0.91,-0.09,-0.18
31.773,0.91,-0.09,-0.18
31.773,0.91,-0.09,-0.18
31.773,0.91,-0.09,-0.18
31.774,0.90,-0.09,-0.18
31.774,0.90,-0.09,-0.18
31.818,0.90,-0.09,-0.18
31.819,0.89,-0.09,-0.18
31.819,0.89,-0.09,-0.19
31.820,0.89,-0.09,-0.19
31.820,0.89,-0.09,-0.19
31.821,0.89,-0.09,-0.19
31.821,0.89,-0.09,-0.19
31.821,0.88,-0.09,-0.20
31.822,0.88,-0.09,-0.20
31.823,0.87,-0.09,-0.20
31.823,0.87,-0.09,-0.20
31.824,0.87,-0.09,-0.20
31.825,0.86,-0.09,-0.20
31.828,0.86,-0.09,-0.20
31.832,0.86,-0.09,-0.20
31.835,0.85,-0.09,-0.21
31.839,0.85,-0.09,-0.21
31.844,0.84,-0.09,-0.21
31.848,0.84,-0.09,-0.21
31.851,0.83,-0.09,-0.21
31.861,0.83,-0.09,-0.21
31.862,0.82,-0.09,-0.21
31.863,0.81,-0.09,-0.22
31.868,0.81,-0.09,-0.22
31.918,0.80,-0.09,-0.22
31.919,0.80,-0.09,-0.22
31.919,0.79,-0.09,-0.22
31.919,0.79,-0.08,-0.22
31.920,0.78,-0.09,-0.22
31.920,0.77,-0.09,-0.23
31.920,0.76,-0.08,-0.23
31.921,0.76,-0.08,-0.23
31.921,0.75,-0.08,-0.23
31.923,0.74,-0.08,-0.23
31.923,0.74,-0.08,-0.23
31.924,0.73,-0.08,-0.23
31.924,0.72,-0.08,-0.23
31.924,0.71,-0.08,-0.24
31.927,0.71,-0.08,-0.24
31.931,0.70,-0.08,-0.24
31.934,0.69,-0.08,-0.24
31.940,0.69,-0.08,-0.24
31.942,0.67,-0.08,-0.24
31.947,0.67,-0.08,-0.24
31.951,0.66,-0.08,-0.24
31.962,0.65,-0.07,-0.24
31.963,0.64,-0.08,-0.24
31.963,0.63,-0.08,-0.25
31.967,0.62,-0.08,-0.25
31.969,0.62,-0.07,-0.25
32.016,0.60,-0.07,-0.25
32.017,0.59,-0.07,-0.25
32.017,0.59,-0.07,-0.25
32.018,0.58,-0.07,-0.25
32.018,0.57,-0.07,-0.25
32.018,0.56,-0.06,-0.25
32.019,0.55,-0.05,-0.25
32.019,0.55,-0.05,-0.25
32.019,0.55,-0.05,-0.25
32.020,0.53,-0.06,-0.25
32.020,0.52,-0.07,-0.25
32.020,0.50,-0.09,-0.25
32.026,0.48,-0.08,-0.25
32.027,0.46,-0.07,-0.25
32.029,0.45,-0.05,-0.25
32.033,0.45,-0.05,-0.25
32.045,0.44,-0.06,-0.25
32.045,0.44,-0.07,-0.26
32.046,0.43,-0.08,-0.25
32.050,0.43,-0.08,-0.25
32.052,0.41,-0.07,-0.25
32.091,0.39,-0.06,-0.25
32.092,0.38,-0.06,-0.25
32.092,0.36,-0.05,-0.25
32.092,0.34,-0.06,-0.25
32.092,0.33,-0.07,-0.25
32.093,0.33,-0.08,-0.25
32.093,0.32,-0.07,-0.25
32.093,0.32,-0.06,-0.25
32.093,0.31,-0.06,-0.25
32.093,0.29,-0.06,-0.25
32.096,0.28,-0.06,-0.25
32.100,0.26,-0.06,-0.25
32.106,0.25,-0.06,-0.25
32.108,0.23,-0.07,-0.25
32.112,0.22,-0.06,-0.25
32.115,0.21,-0.06,-0.25
32.119,0.20,-0.06,-0.25
32.128,0.19,-0.05,-0.25
32.128,0.18,-0.06,-0.25
32.131,0.17,-0.06,-0.25
32.135,0.16,-0.07,-0.25
32.178,0.14,-0.06,-0.25
32.179,0.13,-0.06,-0.25
32.180,0.11,-0.06,-0.25
32.180,0.10,-0.06,-0.25
32.180,0.09,-0.06,-0.24
32.181,0.08,-0.06,-0.24
32.181,0.07,-0.06,-0.24
32.181,0.06,-0.07,-0.24
32.182,0.05,-0.06,-0.24
32.182,0.03,-0.06,-0.24
32.182,0.02,-0.06,-0.24
32.184,0.01,-0.06,-0.24
32.190,-0.01,-0.06,-0.24
32.191,-0.02,-0.06,-0.24
32.194,-0.03,-0.07,-0.24
32.199,-0.04,-0.06,-0.24
32.202,-0.05,-0.06,-0.24
32.209,-0.06,-0.06,-0.24
32.211,-0.07,-0.06,-0.24
32.215,-0.09,-0.06,-0.24
32.219,-0.10,-0.07,-0.24
32.228,-0.11,-0.07,-0.23
32.229,-0.13,-0.06,-0.23
32.232,-0.14,-0.07,-0.23
32.286,-0.15,-0.07,-0.23
32.287,-0.16,-0.06,-0.23
32.287,-0.18,-0.06,-0.23
32.287,-0.18,-0.06,-0.23
32.288,-0.19,-0.07,-0.23
32.288,-0.21,-0.07,-0.23
32.288,-0.22,-0.07,-0.23
32.289,-0.23,-0.07,-0.23
32.289,-0.25,-0.07,-0.23
32.289,-0.26,-0.07,-0.22
32.290,-0.27,-0.06,-0.22
32.290,-0.28,-0.07,-0.22
32.290,-0.29,-0.07,-0.22
32.291,-0.30,-0.07,-0.22
32.291,-0.31,-0.07,-0.22
32.294,-0.32,-0.07,-0.22
32.298,-0.33,-0.07,-0.22
32.301,-0.35,-0.07,-0.22
32.306,-0.36,-0.07,-0.21
32.309,-0.37,-0.07,-0.21
32.313,-0.38,-0.08,-0.21
32.317,-0.39,-0.08,-0.21
32.329,-0.40,-0.07,-0.21
32.330,-0.41,-0.08,-0.21
32.330,-0.43,-0.07,-0.21
32.334,-0.43,-0.07,-0.21
32.337,-0.45,-0.08,-0.21
32.380,-0.45,-0.08,-0.21
32.381,-0.47,-0.08,-0.21
32.381,-0.48,-0.08,-0.21
32.382,-0.49,-0.08,-0.20
32.382,-0.50,-0.08,-0.21
32.382,-0.51,-0.08,-0.20
32.382,-0.51,-0.08,-0.20
32.384,-0.52,-0.08,-0.20
32.384,-0.53,-0.08,-0.20
32.385,-0.55,-0.08,-0.20
32.385,-0.55,-0.08,-0.20
32.385,-0.56,-0.08,-0.20
32.393,-0.58,-0.08,-0.20
32.393,-0.58,-0.08,-0.20
32.396,-0.60,-0.08,-0.20
32.401,-0.61,-0.09,-0.20
32.405,-0.61,-0.09,-0.20
32.408,-0.62,-0.09,-0.20
32.412,-0.63,-0.09,-0.20
32.416,-0.64,-0.09,-0.20
32.420,-0.64,-0.09,-0.20
32.429,-0.65,-0.09,-0.20
32.430,-0.66,-0.09,-0.19
32.433,-0.67,-0.09,-0.19
32.436,-0.68,-0.09,-0.19
32.483,-0.69,-0.09,-0.19
32.483,-0.70,-0.09,-0.19
32.484,-0.70,-0.09,-0.19
32.484,-0.71,-0.09,-0.19
32.484,-0.71,-0.10,-0.19
32.484,-0.72,-0.10,-0.19
32.485,-0.73,-0.10,-0.19
32.485,-0.74,-0.10,-0.19
32.485,-0.74,-0.10,-0.19
32.485,-0.75,-0.10,-0.19
32.485,-0.76,-0.10,-0.19
32.485,-0.76,-0.10,-0.19
32.487,-0.77,-0.10,-0.19
32.494,-0.78,-0.10,-0.19
32.495,-0.78,-0.10,-0.19
32.499,-0.79,-0.10,-0.19
32.503,-0.80,-0.10,-0.19
32.508,-0.80,-0.10,-0.19
32.511,-0.81,-0.11,-0.18
32.514,-0.81,-0.11,-0.18
32.518,-0.81,-0.11,-0.18
32.529,-0.82,-0.11,-0.18
32.530,-0.82,-0.11,-0.18
32.531,-0.83,-0.11,-0.18
32.534,-0.83,-0.11,-0.18
32.582,-0.84,-0.11,-0.18
32.582,-0.84,-0.11,-0.18
32.583,-0.85,-0.11,-0.18
32.583,-0.85,-0.11,-0.17
32.583,-0.86,-0.11,-0.17
32.584,-0.86,-0.11,-0.18
