time,gFx,gFy,gFz,TgF
5.692000,0.1263,0.9931,0.0895,1.005
5.695000,0.1254,0.9929,0.0895,1.005
5.700000,0.1239,0.9924,0.0883,1.004
5.705000,0.1219,0.9921,0.0925,1.004
5.710000,0.1205,0.9919,0.0927,1.003
5.715000,0.1246,0.9909,0.0942,1.003
5.720000,0.1280,0.9902,0.0959,1.003
5.725000,0.1244,0.9933,0.0917,1.005
5.730000,0.1219,0.9926,0.0917,1.004
5.735000,0.1215,0.9924,0.0895,1.004
5.739000,0.1219,0.9931,0.0905,1.005
5.743000,0.1241,0.9931,0.0883,1.005
5.749000,0.1249,0.9919,0.0878,1.004
5.753000,0.1239,0.9938,0.0900,1.006
5.759000,0.1266,0.9929,0.0886,1.005
5.763000,0.1300,0.9911,0.0905,1.004
5.768000,0.1283,0.9931,0.0888,1.005
5.773000,0.1293,0.9914,0.0891,1.004
5.778000,0.1288,0.9929,0.0908,1.005
5.783000,0.1310,0.9914,0.0888,1.004
5.788000,0.1280,0.9943,0.0873,1.006
5.793000,0.1285,0.9916,0.0869,1.004
5.798000,0.1361,0.9892,0.0900,1.003
5.803000,0.1285,0.9938,0.0859,1.006
5.808000,0.1256,0.9933,0.0898,1.005
5.812000,0.1215,0.9929,0.0917,1.004
5.817000,0.1251,0.9904,0.0915,1.002
5.822000,0.1300,0.9938,0.0917,1.006
5.827000,0.1290,0.9921,0.0932,1.005
5.832000,0.1263,0.9936,0.0898,1.006
5.837000,0.1232,0.9916,0.0898,1.003
5.842000,0.1180,0.9929,0.0876,1.004
5.847000,0.1188,0.9916,0.0888,1.003
5.852000,0.1193,0.9902,0.0956,1.002
5.857000,0.1200,0.9914,0.0964,1.003
5.862000,0.1212,0.9933,0.0942,1.005
5.866000,0.1217,0.9926,0.0952,1.005
5.876000,0.1207,0.9926,0.0927,1.004
5.877000,0.1232,0.9911,0.0878,1.003
5.881000,0.1236,0.9897,0.0859,1.001
5.886000,0.1241,0.9936,0.0817,1.005
5.894000,0.1232,0.9929,0.0825,1.004
5.896000,0.1288,0.9921,0.0903,1.005
5.901000,0.1280,0.9892,0.0900,1.002
5.910000,0.1288,0.9936,0.0947,1.006
5.910000,0.1334,0.9904,0.0937,1.004
5.916000,0.1273,0.9929,0.0927,1.005
5.920000,0.1263,0.9919,0.0883,1.004
5.926000,0.1298,0.9916,0.0878,1.004
5.931000,0.1312,0.9926,0.0869,1.005
5.936000,0.1332,0.9926,0.0878,1.005
5.942000,0.1346,0.9933,0.0886,1.006
5.944000,0.1356,0.9902,0.0869,1.003
5.950000,0.1312,0.9899,0.0873,1.002
5.955000,0.1310,0.9933,0.0903,1.006
5.959000,0.1302,0.9926,0.0915,1.005
5.964000,0.1302,0.9914,0.0930,1.004
5.969000,0.1300,0.9916,0.0903,1.004
5.975000,0.1315,0.9926,0.0888,1.005
5.980000,0.1324,0.9926,0.0854,1.005
5.987000,0.1322,0.9914,0.0861,1.004
5.990000,0.1307,0.9911,0.0861,1.003
5.994000,0.1329,0.9904,0.0871,1.003
5.999000,0.1324,0.9919,0.0856,1.004
6.004000,0.1263,0.9921,0.0886,1.004
6.008000,0.1236,0.9904,0.0912,1.002
6.013000,0.1197,0.9931,0.0895,1.004
6.019000,0.1200,0.9924,0.0895,1.004
6.024000,0.1197,0.9924,0.0942,1.004
6.028000,0.1178,0.9914,0.0925,1.003
6.033000,0.1175,0.9933,0.0908,1.004
6.038000,0.1139,0.9916,0.0912,1.002
6.043000,0.1129,0.9933,0.0908,1.004
6.048000,0.1136,0.9926,0.0930,1.003
6.052000,0.1110,0.9941,0.0893,1.004
6.059000,0.1078,0.9931,0.0893,1.003
6.063000,0.1029,0.9926,0.0859,1.002
6.067000,0.1068,0.9921,0.0825,1.001
6.075000,0.1144,0.9960,0.0861,1.006
6.077000,0.1188,0.9919,0.0881,1.003
6.081000,0.1222,0.9929,0.0898,1.004
6.087000,0.1261,0.9907,0.0888,1.003
6.093000,0.1276,0.9938,0.0900,1.006
6.097000,0.1280,0.9926,0.0851,1.004
6.101000,0.1285,0.9929,0.0864,1.005
6.106000,0.1344,0.9902,0.0817,1.003
6.114000,0.1337,0.9933,0.0825,1.006
6.117000,0.1280,0.9931,0.0886,1.005
6.122000,0.1327,0.9899,0.0903,1.003
6.126000,0.1319,0.9933,0.0910,1.006
6.131000,0.1349,0.9914,0.0908,1.005
6.136000,0.1327,0.9936,0.0910,1.007
6.141000,0.1290,0.9921,0.0903,1.005
6.146000,0.1300,0.9936,0.0912,1.006
6.151000,0.1498,0.9911,0.0908,1.007
6.159000,0.1481,0.9938,0.0820,1.008
6.161000,0.1525,0.9921,0.0873,1.008
6.168000,0.1547,0.9907,0.0881,1.007
6.170000,0.1346,0.9936,0.0842,1.006
6.174000,0.1273,0.9931,0.0903,1.005
6.179000,0.1334,0.9916,0.0939,1.005
6.185000,0.1334,0.9904,0.0969,1.004
6.190000,0.1268,0.9921,0.0993,1.005
6.194000,0.1202,0.9929,0.0903,1.004
6.200000,0.1122,0.9919,0.0873,1.002
6.204000,0.1085,0.9914,0.0861,1.001
6.209000,0.1061,0.9914,0.0849,1.001
6.214000,0.1063,0.9936,0.0795,1.002
6.219000,0.1083,0.9977,0.0749,1.006
6.223000,0.1031,0.9892,0.0800,0.998
6.228000,0.1034,0.9919,0.0800,1.000
6.233000,0.1048,0.9926,0.0864,1.002
6.238000,0.1022,0.9919,0.0922,1.001
6.245000,0.0978,0.9916,0.1003,1.001
6.248000,0.0900,0.9936,0.1025,1.003
6.261000,0.0900,0.9936,0.1025,1.003
6.261000,0.0900,0.9936,0.1025,1.003
6.265000,0.0900,0.9936,0.1025,1.003
6.270000,0.0900,0.9936,0.1025,1.003
6.277000,0.0846,0.9924,0.0878,1.000
6.281000,0.0770,0.9963,0.0888,1.003
6.285000,0.0721,0.9911,0.0949,0.998
6.297000,0.0663,1.0007,0.1035,1.008
6.298000,0.0870,0.9936,0.1125,1.004
6.299000,0.1009,0.9909,0.0944,1.000
6.305000,0.0975,0.9916,0.0822,1.000
6.310000,0.0946,0.9926,0.0720,1.000
6.314000,0.0892,0.9868,0.0585,0.993
6.319000,0.0878,1.0012,0.0424,1.006
6.325000,0.0834,0.9975,0.0515,1.002
6.329000,0.0780,0.9916,0.0768,0.998
6.334000,0.0975,0.9860,0.0991,0.996
6.339000,0.1202,0.9814,0.1096,0.995
6.344000,0.0738,0.9846,0.1372,0.997
6.349000,0.0589,0.9929,0.1320,1.003
6.353000,0.0687,1.0341,0.1186,1.043
6.359000,0.0953,0.9973,0.0549,1.003
6.364000,0.1293,0.9892,0.0136,0.998
6.368000,0.1468,0.9941,0.0209,1.005
6.378000,0.1000,0.9799,0.0422,0.986
6.379000,0.0726,0.9892,0.0573,0.994
6.383000,0.0743,1.0014,0.0744,1.007
6.388000,0.0765,1.0085,0.0986,1.016
6.393000,0.0680,0.9665,0.1347,0.978
6.398000,0.0565,0.9660,0.1550,0.980
6.403000,0.0443,0.9682,0.1730,0.985
6.407000,0.0511,1.0178,0.1774,1.034
6.412000,0.0785,1.0165,0.1103,1.026
6.417000,0.1437,1.0251,0.0378,1.036
6.424000,0.1388,0.9531,0.0141,0.963
6.427000,0.1490,0.9892,-0.0086,1.000
6.432000,0.1151,1.0085,0.0065,1.015
6.437000,0.0839,1.0073,0.0930,1.015
6.442000,0.1044,0.9721,0.1337,0.987
6.446000,0.0958,0.9579,0.1540,0.975
6.452000,0.1102,0.9858,0.1408,1.002
6.458000,0.0773,1.0043,0.1540,1.019
6.462000,0.0638,0.9982,0.0925,1.005
6.467000,0.0795,0.9907,0.0800,0.997
6.472000,0.0970,0.9933,0.1201,1.005
6.477000,0.0699,1.0029,0.0712,1.008
6.484000,0.0895,0.9887,-0.0230,0.993
6.488000,0.0863,0.9565,-0.0308,0.961
6.495000,0.0751,1.0161,-0.0504,1.020
6.496000,0.1136,1.0046,0.1064,1.017
6.501000,0.1207,0.9902,0.2280,1.023
6.507000,0.0497,1.0400,0.1428,1.051
6.511000,0.0685,0.9242,0.0705,0.929
6.516000,0.0953,1.0541,0.1332,1.067
6.521000,0.1229,1.0300,0.0793,1.040
6.526000,0.1097,0.9350,-0.0052,0.941
6.531000,0.1232,0.9452,0.0185,0.953
6.536000,0.0880,1.0346,0.0278,1.039
6.540000,0.0741,0.9750,0.0778,0.981
6.545000,0.1449,0.9538,0.1301,0.973
6.550000,0.1451,0.9838,0.0473,0.996
6.555000,0.1464,0.9399,0.1196,0.959
6.560000,0.0653,1.0778,0.1071,1.085
6.565000,0.0697,0.9970,0.0649,1.002
6.570000,0.0367,0.9035,0.1274,0.913
6.576000,0.0382,1.0988,0.0090,1.100
6.580000,0.0572,1.0439,0.1437,1.055
6.584000,0.0526,0.9130,0.1481,0.926
6.590000,-0.0019,0.9770,0.1269,0.985
6.594000,0.0165,0.9890,0.0773,0.992
6.599000,0.1039,1.0454,0.1779,1.065
6.604000,0.1278,1.0004,0.2309,1.035
6.609000,0.1276,1.0107,0.1843,1.035
6.614000,0.1322,0.9269,0.1340,0.946
6.619000,0.1205,0.9384,0.0751,0.949
6.624000,0.0480,0.9592,0.1022,0.966
6.628000,0.0167,1.0153,0.2348,1.042
6.633000,0.0384,1.5764,0.0309,1.577
6.639000,0.1822,1.4993,-0.0797,1.512
6.643000,0.7089,0.5499,-0.0406,0.898
6.648000,0.4572,0.5492,-0.0574,0.717
6.653000,0.5561,0.7626,-0.0833,0.947
6.659000,0.1998,1.2849,0.0014,1.300
6.663000,0.1258,0.8854,-0.0929,0.899
6.668000,0.1251,0.8617,-0.0936,0.876
6.677000,0.1280,1.3100,-0.0589,1.318
6.678000,0.0834,0.9260,-0.0267,0.930
6.683000,0.0079,0.7975,0.1171,0.806
6.689000,-0.1225,0.9389,0.3435,1.007
6.693000,-0.1401,1.2490,0.0168,1.257
6.698000,-0.1957,1.1574,0.0978,1.178
6.703000,-0.0624,0.8530,0.1674,0.871
6.708000,-0.0219,0.9098,0.0773,0.913
6.714000,0.0306,1.0090,0.0358,1.010
6.717000,0.0423,0.9597,0.4074,1.043
6.722000,-0.0163,1.1064,0.1330,1.114
6.726000,0.0441,1.1076,-0.0831,1.112
6.732000,0.1046,0.9855,-0.0089,0.991
6.737000,0.1403,0.8700,0.1655,0.897
6.743000,0.1422,0.9384,0.0908,0.953
6.748000,0.2177,1.2197,0.2990,1.275
6.751000,0.1700,0.9133,0.2251,0.956
6.756000,0.1559,0.9008,0.1474,0.926
6.762000,0.1808,1.0197,0.2419,1.063
6.771000,0.1862,0.9875,0.4038,1.083
6.772000,0.0411,0.9294,0.3269,0.986
6.781000,0.1105,0.9623,0.0532,0.970
6.782000,0.1459,0.8693,0.1008,0.887
6.785000,0.1781,1.1374,0.1938,1.167
6.798000,0.0882,1.0202,0.1623,1.037
6.798000,0.1080,0.8952,0.0060,0.902
6.801000,0.1095,0.9045,-0.0189,0.911
6.805000,0.1014,1.1184,0.0351,1.123
6.815000,0.0983,1.0830,-0.0269,1.088
6.816000,0.0721,0.9394,0.0251,0.942
6.820000,0.0223,0.8884,0.0934,0.894
6.833000,-0.0099,1.1816,0.1379,1.190
6.833000,-0.0402,0.9821,-0.0128,0.983
6.835000,-0.0561,0.8114,0.0920,0.819
6.840000,-0.0180,0.9816,0.1208,0.989
6.847000,0.0086,1.3269,0.1235,1.333
6.850000,0.0594,0.8871,0.1061,0.895
6.855000,0.1061,0.9460,0.0373,0.953
6.860000,0.1476,1.0510,-0.0172,1.061
6.864000,0.1317,1.0659,0.0812,1.077
6.870000,0.1630,0.9662,0.1306,0.989
6.878000,0.1298,0.7926,0.0312,0.804
6.879000,0.1412,0.8815,0.0717,0.896
6.886000,0.1097,1.3152,0.4490,1.394
6.888000,0.1031,0.8791,0.1306,0.895
6.898000,0.1024,0.7306,-0.0274,0.738
6.898000,0.1373,1.2602,0.1230,1.274
6.903000,0.1427,1.0827,0.2092,1.112
6.908000,0.0992,0.8791,0.0742,0.888
6.913000,0.1346,1.0947,-0.0606,1.105
6.918000,0.1793,1.1166,0.3083,1.172
6.923000,0.0541,0.8288,0.1945,0.853
6.927000,0.1005,0.8649,0.0317,0.871
6.933000,0.1073,1.2871,0.2387,1.313
6.937000,0.1268,0.9963,0.0461,1.005
6.942000,0.0929,0.6591,-0.0123,0.666
6.947000,0.1007,0.9264,0.3220,0.986
6.952000,0.1222,1.1911,0.3520,1.248
6.958000,0.0836,0.9811,0.0178,0.985
6.963000,0.0875,0.6835,-0.0115,0.689
6.968000,0.1359,1.4289,0.4294,1.498
6.972000,0.0736,0.8544,0.0737,0.861
6.978000,0.0775,0.8918,-0.0093,0.895
6.984000,0.1092,1.3242,0.0920,1.332
6.988000,0.0965,0.7301,-0.0115,0.737
7.001000,0.1178,0.7477,0.0534,0.759
7.002000,0.1376,1.6018,-0.0670,1.609
7.003000,0.0499,1.1247,-0.0269,1.126
7.007000,-0.0441,0.6156,-0.0279,0.618
7.012000,-0.1342,1.2365,-0.0560,1.245
7.017000,-0.0460,0.9284,-0.0384,0.930
7.021000,0.0631,0.7321,0.0082,0.735
7.027000,0.1097,0.8779,-0.0911,0.889
7.031000,0.1962,1.2912,0.3989,1.366
7.036000,0.1720,1.0085,0.1857,1.040
7.042000,0.1437,0.6308,0.1213,0.658
7.046000,0.5287,0.9081,0.2766,1.087
7.051000,0.1818,1.0886,0.2541,1.133
7.056000,0.0641,0.5670,0.0324,0.572
7.060000,0.1254,1.4431,0.2768,1.475
7.066000,0.1188,0.9189,0.1716,0.942
7.070000,0.0106,0.5719,0.1691,0.596
7.079000,0.0726,1.3430,0.2788,1.374
7.080000,0.1234,1.2226,0.1057,1.233
7.086000,0.0497,0.3922,-0.0272,0.396
7.090000,0.1361,1.4712,0.2959,1.507
7.101000,0.1500,1.1765,-0.0462,1.187
7.101000,0.0751,0.5309,-0.0321,0.537
7.105000,0.0636,1.0761,0.1779,1.093
7.112000,0.1725,1.3017,-0.1126,1.318
7.114000,0.0748,0.6571,-0.0413,0.663
7.120000,0.0531,1.0725,0.1665,1.087
7.125000,0.0704,0.9767,0.2229,1.004
7.129000,0.0851,0.8285,-0.0245,0.833
7.135000,0.1366,1.2903,0.1428,1.305
7.139000,0.0282,0.6396,0.3100,0.711
7.144000,0.1066,1.0187,0.1918,1.042
7.149000,0.1219,1.3066,0.0265,1.313
7.153000,0.0892,0.5697,0.1257,0.590
7.159000,0.0575,1.1103,-0.0006,1.112
7.164000,0.1005,1.3396,0.1330,1.350
7.168000,0.0677,0.5424,0.0595,0.550
7.173000,0.1222,1.3369,-0.0745,1.345
7.178000,0.1700,1.1035,0.2233,1.139
7.184000,0.0724,0.4786,0.1498,0.507
7.188000,0.1205,1.6194,0.0976,1.627
7.194000,0.1249,0.8066,0.1042,0.823
7.198000,0.0592,0.5768,0.0861,0.586
7.212000,0.0592,0.5768,0.0861,0.586
7.212000,0.0592,0.5768,0.0861,0.586
7.216000,0.0592,0.5768,0.0861,0.586
7.222000,0.0592,0.5768,0.0861,0.586
7.230000,0.1095,0.6689,0.0431,0.679
7.231000,0.1488,1.5076,0.1689,1.524
7.237000,0.0462,0.6503,0.2036,0.683
7.247000,0.1197,0.9892,0.0808,1.000
7.247000,0.1981,1.1591,0.2246,1.197
7.251000,0.0812,0.7128,0.3537,0.800
7.256000,0.1508,1.3774,0.1477,1.393
7.261000,0.0934,0.8063,-0.0108,0.812
7.265000,0.0260,0.4200,0.1340,0.442
7.270000,0.1227,1.5376,0.2795,1.568
7.278000,0.1068,0.8798,0.0649,0.889
7.282000,0.1058,1.0678,0.1594,1.085
7.285000,0.0672,1.0156,0.1909,1.036
7.294000,0.0963,0.7379,0.0243,0.745
7.295000,0.1403,1.4748,-0.0345,1.482
7.300000,0.0882,0.6422,-0.0015,0.648
7.305000,0.1210,1.1611,-0.0404,1.168
7.310000,0.1232,1.0783,-0.0357,1.086
7.315000,0.0951,0.5851,-0.0401,0.594
7.319000,0.1622,1.3657,0.0297,1.376
7.324000,0.0851,0.8874,-0.0509,0.893
7.330000,-0.0165,0.8058,0.1892,0.828
7.334000,0.0116,1.4087,0.0695,1.410
7.339000,0.0333,0.5697,-0.0636,0.574
7.344000,0.0392,1.2102,0.1462,1.220
7.349000,0.1273,1.2798,0.2197,1.305
7.354000,0.0878,0.5028,0.2207,0.556
7.359000,0.2003,1.3945,0.0295,1.409
7.363000,0.1039,0.5744,0.0104,0.584
7.369000,0.0499,1.3313,0.7339,1.521
7.373000,0.1686,1.0209,0.2146,1.057
7.379000,0.0746,0.7548,0.0009,0.758
7.383000,0.1591,1.0493,0.1911,1.078
7.387000,0.1119,0.6032,0.1467,0.631
7.409000,0.1171,1.3813,0.3542,1.431
7.410000,0.1078,0.6415,0.0519,0.653
7.411000,0.1046,1.3999,0.0722,1.406
7.411000,0.0868,0.8959,0.1811,0.918
7.412000,0.1202,0.9184,0.1171,0.934
7.417000,0.1771,1.1677,0.1987,1.198
7.422000,0.0570,0.6056,0.0617,0.611
7.427000,0.1468,1.4619,-0.0521,1.470
7.432000,0.0455,0.5927,-0.0528,0.597
7.436000,0.0301,1.4128,0.0243,1.413
7.442000,0.0555,0.9147,-0.0074,0.916
7.447000,0.0025,0.9377,-0.1812,0.955
7.451000,0.0524,1.0192,0.0651,1.023
7.456000,0.0260,0.8906,-0.0638,0.893
7.461000,0.0721,1.2202,-0.0333,1.223
7.467000,0.0917,0.5443,0.2810,0.619
7.471000,0.1786,1.6878,0.1533,1.704
7.479000,0.0965,0.7511,0.1772,0.778
7.482000,0.1136,0.9030,0.1037,0.916
7.485000,0.1835,1.0246,0.1037,1.046
7.499000,0.0531,1.0937,0.3825,1.160
7.499000,0.0460,1.0226,0.5061,1.142
7.501000,0.1151,0.9199,-0.0262,0.927
7.506000,0.1219,0.8769,0.0146,0.885
7.511000,0.0792,0.6063,0.0461,0.613
7.515000,0.1285,1.3296,0.2778,1.364
7.521000,0.0880,0.6891,0.1306,0.707
7.526000,0.1217,1.2302,0.0385,1.237
7.530000,0.1456,1.0087,-0.0477,1.020
7.535000,0.1498,0.9658,0.0969,0.982
7.540000,0.0614,0.7863,0.2060,0.815
7.544000,0.1659,1.4311,-0.0364,1.441
7.550000,0.0843,0.6405,-0.0206,0.646
7.554000,0.1205,1.7566,0.1257,1.765
7.560000,0.0807,0.6789,-0.0775,0.688
7.565000,0.0216,0.6520,0.0126,0.652
7.569000,0.0741,1.2229,-0.1659,1.236
7.575000,-0.0971,1.2524,0.3659,1.308
7.580000,-0.0226,0.9426,0.5347,1.084
7.585000,0.0260,0.8586,0.1264,0.868
7.591000,0.1197,1.0969,0.0634,1.105
7.598000,0.0741,0.6972,0.1547,0.718
7.599000,0.1373,1.3301,0.1589,1.347
7.603000,0.1153,0.7809,0.1628,0.806
7.617000,0.1979,1.0776,0.2732,1.129
7.617000,0.0287,0.5636,0.1127,0.575
7.618000,0.1913,1.2541,-0.0657,1.270
7.623000,0.1312,1.0473,0.1669,1.069
7.634000,0.0619,0.9943,0.2036,1.017
7.635000,0.0558,1.0168,0.2768,1.055
7.637000,0.1134,0.7292,-0.0291,0.738
7.652000,0.0929,1.4270,0.1542,1.438
7.652000,0.1188,0.9311,0.1232,0.947
7.653000,0.1429,1.1530,-0.0418,1.163
7.657000,0.1207,1.0441,0.0522,1.052
7.663000,0.0834,0.9406,-0.0181,0.944
7.668000,0.0973,0.9372,0.0600,0.944
7.673000,0.0819,1.3034,0.0700,1.308
7.680000,0.0086,0.9240,0.2370,0.954
7.687000,-0.0077,1.3655,0.0302,1.366
7.688000,0.0514,0.5551,0.1137,0.569
7.694000,0.1693,1.4536,0.3420,1.503
7.701000,0.0609,0.5810,0.0458,0.586
7.702000,0.1644,1.2541,-0.0052,1.265
7.706000,0.1022,0.7565,0.2617,0.807
7.712000,0.0565,0.9955,0.2033,1.018
7.716000,0.1048,1.2292,0.1381,1.241
7.721000,0.1332,0.8493,0.1039,0.866
7.726000,0.0941,1.0847,0.4050,1.162
7.730000,0.0753,0.9677,0.2163,0.994
7.736000,0.0675,0.9877,0.1149,0.997
7.741000,0.1517,0.8649,0.0556,0.880
7.745000,0.1324,1.3281,0.2861,1.365
7.751000,0.1329,0.9755,0.2058,1.006
7.756000,0.1273,0.8825,0.1765,0.909
7.760000,0.0604,0.4518,-0.0980,0.466
7.765000,0.1529,1.3164,0.0146,1.325
7.770000,0.1036,1.1057,-0.0560,1.112
7.775000,0.0450,0.5795,-0.0262,0.582
7.781000,-0.0043,1.3459,0.3059,1.380
7.786000,0.0243,0.6286,-0.0540,0.631
7.790000,0.0550,1.4048,-0.1265,1.412
7.801000,-0.0465,0.9050,0.3803,0.983
7.802000,0.0533,0.9367,0.0878,0.942
7.804000,0.0790,1.1181,0.1005,1.125
7.812000,0.1302,0.8835,0.0112,0.893
7.814000,0.1547,1.0837,0.2812,1.130
7.819000,0.0558,0.6176,0.0641,0.623
7.824000,0.1097,1.2043,0.2070,1.227
7.828000,0.1876,1.2590,0.4778,1.360
7.834000,0.1258,0.7338,0.0905,0.750
7.838000,0.0787,1.0219,0.0632,1.027
7.844000,0.1232,1.3686,0.1279,1.380
7.848000,0.1273,0.9526,0.3122,1.010
7.853000,0.0511,0.8776,-0.0267,0.880
7.858000,0.1039,0.8598,-0.0286,0.867
7.863000,0.0743,1.4033,0.0300,1.406
7.868000,-0.0375,0.6339,0.3488,0.725
7.873000,-0.0045,1.2536,-0.0946,1.257
7.881000,0.0177,1.2385,-0.0484,1.240
7.883000,0.0340,0.6132,0.2583,0.666
7.887000,0.0924,1.1164,-0.0748,1.123
7.893000,0.1569,1.4160,0.0439,1.425
7.906000,0.1088,0.8156,0.2319,0.855
7.907000,0.1473,1.0634,0.0265,1.074
7.907000,0.1110,0.8317,0.2023,0.863
7.917000,0.0980,1.0932,0.2255,1.121
7.917000,0.0968,0.6220,0.1638,0.650
7.922000,0.2057,1.0295,0.3979,1.123
7.928000,0.0912,1.1543,0.3042,1.197
7.931000,0.1346,0.8283,0.0344,0.840
7.937000,0.1110,0.8969,0.1345,0.914
7.941000,0.1188,0.8315,-0.1602,0.855
7.946000,0.1769,1.1293,0.0612,1.145
7.951000,0.0817,1.0231,0.1064,1.032
7.956000,-0.0055,0.8310,0.0170,0.831
7.961000,0.0096,1.1394,0.0703,1.142
7.966000,0.0262,0.9308,-0.0919,0.936
7.971000,-0.0016,0.8456,-0.0430,0.847
7.976000,0.0441,1.1533,-0.0186,1.154
7.981000,0.0741,1.2993,0.2473,1.325
7.986000,0.0467,0.7199,0.0370,0.722
7.990000,0.1180,0.8283,-0.0301,0.837
8.004000,0.0577,0.9926,0.2089,1.016
8.005000,0.0318,1.0993,0.5283,1.220
8.005000,0.1385,0.7189,0.2426,0.771
8.022000,0.0611,0.8371,0.1064,0.846
8.022000,0.1239,1.4653,0.2407,1.490
8.023000,0.0926,1.0248,0.4153,1.110
8.024000,0.1046,1.4160,-0.0982,1.423
8.029000,0.1261,0.8222,0.2915,0.881
8.040000,0.0604,0.8708,0.2429,0.906
8.040000,0.0580,1.5239,-0.1182,1.530
8.058000,0.0851,0.9067,0.2878,0.955
8.059000,0.1310,0.8796,0.3347,0.950
8.059000,0.0292,0.3199,-0.0504,0.325
8.059000,0.1158,0.9682,-0.0577,0.977
8.064000,0.0575,1.0947,0.4792,1.196
8.069000,0.1019,0.9728,-0.0050,0.978
8.073000,0.1107,0.7067,-0.0355,0.716
8.080000,0.1595,1.1359,-0.0719,1.149
8.084000,0.1244,1.0922,-0.0281,1.100
8.088000,0.0826,0.6129,0.2465,0.666
8.103000,0.1486,1.1540,0.1179,1.169
8.104000,0.1429,1.2016,0.0046,1.210
8.104000,0.1332,1.1438,-0.1239,1.158
8.107000,0.0665,0.4069,0.1079,0.426
8.114000,0.1539,1.3205,0.0412,1.330
8.118000,0.1573,1.3977,-0.0120,1.407
8.122000,0.0848,0.9059,-0.0611,0.912
8.129000,0.0526,0.6032,0.2385,0.651
8.133000,0.1095,1.4634,-0.0938,1.470
8.137000,0.0836,1.3293,0.0986,1.336
8.142000,0.0216,0.9318,0.4519,1.036
8.147000,-0.0099,0.9409,0.2646,0.977
8.152000,0.0626,0.6857,0.1342,0.702
8.157000,0.0870,0.3346,0.1528,0.378
8.162000,1.0044,1.2746,0.5242,1.705
8.167000,0.1822,1.3503,0.3977,1.419
8.171000,0.0455,1.0273,0.3203,1.077
8.176000,-0.0214,0.5873,-0.0711,0.592
8.182000,-0.0719,0.9238,-0.0821,0.930
8.191000,-0.1513,1.0732,-0.0487,1.085
8.192000,-0.2165,1.2258,-0.0513,1.246
8.206000,-0.1281,0.7560,-0.0020,0.767
8.206000,-0.0785,0.7868,-0.0189,0.791
8.207000,-0.0189,1.1677,-0.0540,1.169
8.217000,0.0873,1.3147,-0.1419,1.325
8.217000,0.1866,1.2790,-0.0372,1.293
8.220000,0.1573,0.7636,0.1208,0.789
8.226000,0.2133,0.8884,0.2810,0.956
8.230000,0.2025,1.0417,0.0229,1.061
8.235000,0.6733,0.5455,0.1569,0.881
8.240000,0.2575,1.1423,0.0475,1.172
8.244000,0.1168,1.1333,0.4480,1.224
8.249000,0.0819,0.8215,0.0825,0.830
8.254000,0.0856,0.8446,-0.0826,0.853
8.260000,-0.0177,0.6425,0.1474,0.659
8.265000,-0.1530,1.2798,0.2500,1.313
8.269000,-0.1545,0.9970,0.3383,1.064
8.275000,-0.0898,0.9116,0.0007,0.916
8.279000,-0.0905,1.6106,0.2158,1.628
8.284000,0.0314,0.8625,-0.0560,0.865
8.289000,0.0563,0.5929,0.0200,0.596
8.299000,0.0560,0.9543,0.0053,0.956
8.300000,0.1830,1.4394,0.1076,1.455
8.303000,0.1727,1.2011,0.0339,1.214
8.308000,0.0670,0.4774,0.0598,0.486
8.333000,0.1595,1.1594,0.0439,1.171
8.334000,0.1683,1.3830,-0.0418,1.394
8.334000,0.0577,0.4777,0.0119,0.481
8.334000,0.0965,0.7604,-0.0748,0.770
8.335000,0.1822,1.1035,0.1306,1.126
8.338000,0.0765,0.4530,-0.0030,0.459
8.344000,0.0826,0.8446,0.1030,0.855
8.348000,0.1073,1.7095,0.5957,1.813
8.353000,0.1468,1.1015,0.1083,1.117
8.358000,0.1019,0.7162,-0.0152,0.724
8.362000,0.0279,0.7707,0.2653,0.816
8.367000,0.0780,1.2260,0.1518,1.238
8.372000,0.1114,1.0117,0.1342,1.027
8.378000,0.1110,1.1145,-0.0516,1.121
8.382000,0.0846,0.8400,0.0302,0.845
8.390000,0.1498,1.0815,-0.1268,1.099
8.392000,0.0045,0.7245,0.0114,0.725
8.398000,-0.0478,1.3894,0.1818,1.402
8.402000,0.0086,0.9230,-0.0118,0.923
8.406000,0.0250,1.0090,-0.0191,1.009
8.421000,0.0587,1.3076,0.2128,1.326
8.422000,0.1285,1.1179,-0.1475,1.135
8.423000,0.0392,0.4264,0.0444,0.430
8.426000,0.0101,0.8024,0.2810,0.850
8.437000,0.2875,1.8379,0.3318,1.890
8.438000,0.1278,0.8466,0.0180,0.856
8.441000,0.0665,1.1176,0.1340,1.128
8.453000,0.1234,0.7082,0.0541,0.721
8.454000,0.1739,0.7130,0.2773,0.785
8.455000,0.1241,0.9203,0.4570,1.035
8.463000,0.0912,1.0231,0.3027,1.071
8.465000,0.1009,0.9325,-0.0032,0.938
8.471000,0.0709,1.3027,-0.0159,1.305
8.475000,0.1217,1.5867,-0.0462,1.592
8.485000,0.0860,0.7421,-0.0670,0.750
8.485000,0.0829,0.7538,-0.0950,0.764
8.490000,0.0431,1.2573,0.1713,1.270
8.494000,0.0309,0.8981,0.2370,0.929
8.501000,0.0697,0.9433,0.0234,0.946
8.526000,0.0643,1.1533,0.2050,1.173
8.526000,0.0372,0.7379,0.0185,0.739
8.527000,0.0209,0.8337,-0.0013,0.834
