time,wx,wy,wz
20.611,1.24,0.37,-0.32
20.611,1.24,0.36,-0.32
20.612,1.23,0.36,-0.32
20.614,1.24,0.36,-0.32
20.618,1.24,0.36,-0.32
20.625,1.24,0.36,-0.32
20.626,1.24,0.36,-0.31
20.629,1.23,0.36,-0.31
20.634,1.23,0.36,-0.31
20.637,1.23,0.36,-0.31
20.646,1.23,0.36,-0.31
20.647,1.23,0.36,-0.31
20.649,1.22,0.36,-0.31
20.653,1.21,0.35,-0.31
20.711,1.21,0.35,-0.30
20.712,1.21,0.35,-0.30
20.712,1.20,0.35,-0.30
20.713,1.20,0.35,-0.30
20.713,1.20,0.35,-0.30
20.713,1.20,0.34,-0.29
20.714,1.19,0.34,-0.29
20.714,1.19,0.34,-0.29
20.714,1.18,0.34,-0.29
20.715,1.17,0.34,-0.29
20.715,1.17,0.34,-0.29
20.715,1.16,0.33,-0.28
20.716,1.16,0.33,-0.28
20.716,1.15,0.33,-0.28
20.716,1.14,0.33,-0.28
20.716,1.14,0.33,-0.28
20.720,1.13,0.32,-0.28
20.724,1.13,0.32,-0.28
20.728,1.11,0.31,-0.27
20.733,1.11,0.31,-0.27
20.736,1.10,0.31,-0.27
20.746,1.09,0.31,-0.27
20.747,1.08,0.31,-0.27
20.748,1.07,0.31,-0.26
20.752,1.07,0.30,-0.26
20.811,1.05,0.30,-0.26
20.812,1.05,0.29,-0.26
20.813,1.04,0.29,-0.26
20.813,1.03,0.29,-0.26
20.813,1.02,0.29,-0.26
20.814,1.02,0.29,-0.25
20.814,1.00,0.28,-0.25
20.814,0.99,0.28,-0.25
20.814,0.98,0.27,-0.25
20.815,0.97,0.27,-0.25
20.815,0.97,0.26,-0.24
20.815,0.95,0.26,-0.24
20.816,0.94,0.26,-0.24
20.816,0.93,0.26,-0.24
20.816,0.92,0.25,-0.24
20.817,0.91,0.24,-0.24
20.819,0.90,0.24,-0.23
20.828,0.89,0.23,-0.23
20.828,0.88,0.23,-0.23
20.831,0.86,0.23,-0.23
20.835,0.85,0.22,-0.23
20.847,0.84,0.22,-0.23
20.847,0.83,0.22,-0.22
20.848,0.82,0.21,-0.22
20.851,0.80,0.21,-0.22
20.854,0.79,0.20,-0.22
20.909,0.78,0.19,-0.22
20.910,0.76,0.19,-0.22
20.910,0.75,0.18,-0.21
20.910,0.74,0.18,-0.21
20.910,0.73,0.18,-0.21
20.911,0.71,0.17,-0.21
20.911,0.70,0.17,-0.21
20.911,0.68,0.16,-0.20
20.912,0.67,0.16,-0.20
20.912,0.66,0.15,-0.20
20.912,0.64,0.15,-0.20
20.913,0.63,0.14,-0.20
20.913,0.61,0.14,-0.20
20.913,0.60,0.13,-0.20
20.914,0.58,0.13,-0.19
20.918,0.57,0.12,-0.19
20.921,0.56,0.12,-0.19
20.926,0.54,0.11,-0.19
20.930,0.52,0.10,-0.19
20.934,0.51,0.10,-0.19
20.937,0.50,0.10,-0.19
20.946,0.48,0.09,-0.18
20.947,0.47,0.08,-0.18
20.950,0.45,0.08,-0.18
20.953,0.43,0.07,-0.18
21.006,0.42,0.07,-0.18
21.007,0.40,0.06,-0.18
21.007,0.39,0.05,-0.17
21.007,0.37,0.05,-0.17
21.008,0.36,0.04,-0.17
21.008,0.34,0.04,-0.17
21.008,0.33,0.03,-0.17
21.008,0.31,0.03,-0.17
21.008,0.30,0.02,-0.17
21.009,0.28,0.01,-0.16
21.009,0.26,0.01,-0.16
21.009,0.25,0.00,-0.16
21.009,0.23,-0.00,-0.16
21.009,0.21,-0.01,-0.16
21.012,0.20,-0.02,-0.15
21.017,0.18,-0.02,-0.15
21.020,0.17,-0.03,-0.15
21.025,0.15,-0.03,-0.15
21.028,0.13,-0.04,-0.15
21.032,0.11,-0.04,-0.15
21.036,0.10,-0.05,-0.15
21.046,0.08,-0.06,-0.14
21.046,0.07,-0.06,-0.14
21.051,0.05,-0.07,-0.14
21.052,0.03,-0.08,-0.14
21.107,0.02,-0.08,-0.14
21.108,0.00,-0.09,-0.14
21.109,-0.01,-0.10,-0.14
21.109,-0.03,-0.10,-0.13
21.109,-0.04,-0.10,-0.13
21.110,-0.06,-0.11,-0.13
21.110,-0.08,-0.12,-0.13
21.110,-0.09,-0.12,-0.13
21.111,-0.11,-0.13,-0.13
21.111,-0.12,-0.14,-0.12
21.111,-0.14,-0.14,-0.12
21.111,-0.16,-0.15,-0.12
21.112,-0.17,-0.15,-0.12
21.112,-0.18,-0.16,-0.12
21.112,-0.20,-0.17,-0.12
21.115,-0.22,-0.17,-0.11
21.119,-0.23,-0.18,-0.11
21.124,-0.25,-0.18,-0.11
21.128,-0.27,-0.19,-0.11
21.135,-0.28,-0.20,-0.11
21.135,-0.29,-0.20,-0.11
21.148,-0.31,-0.21,-0.11
21.148,-0.33,-0.21,-0.10
21.149,-0.34,-0.22,-0.10
21.152,-0.36,-0.23,-0.10
21.155,-0.37,-0.23,-0.10
21.210,-0.39,-0.24,-0.10
21.211,-0.40,-0.24,-0.09
21.212,-0.42,-0.25,-0.09
21.212,-0.44,-0.25,-0.09
21.213,-0.45,-0.26,-0.09
21.213,-0.46,-0.27,-0.09
21.213,-0.47,-0.27,-0.08
21.213,-0.49,-0.28,-0.08
21.214,-0.51,-0.28,-0.08
21.214,-0.52,-0.29,-0.08
21.214,-0.53,-0.29,-0.08
21.215,-0.55,-0.30,-0.08
21.215,-0.56,-0.31,-0.07
21.215,-0.58,-0.31,-0.07
21.216,-0.59,-0.31,-0.07
21.218,-0.60,-0.32,-0.07
21.222,-0.62,-0.33,-0.07
21.227,-0.63,-0.33,-0.06
21.230,-0.65,-0.34,-0.06
21.234,-0.66,-0.34,-0.06
21.238,-0.67,-0.35,-0.06
21.248,-0.68,-0.35,-0.06
21.249,-0.70,-0.36,-0.05
21.249,-0.71,-0.36,-0.05
21.253,-0.72,-0.37,-0.05
21.310,-0.73,-0.37,-0.05
21.311,-0.75,-0.38,-0.05
21.312,-0.76,-0.38,-0.04
21.312,-0.77,-0.39,-0.04
21.312,-0.78,-0.39,-0.04
21.313,-0.79,-0.40,-0.04
21.313,-0.80,-0.40,-0.03
21.313,-0.81,-0.40,-0.03
21.314,-0.83,-0.41,-0.03
21.314,-0.84,-0.41,-0.03
21.314,-0.85,-0.42,-0.02
21.314,-0.86,-0.42,-0.02
21.315,-0.87,-0.43,-0.02
21.315,-0.88,-0.43,-0.02
21.315,-0.89,-0.44,-0.01
21.317,-0.90,-0.44,-0.01
21.321,-0.91,-0.44,-0.01
21.325,-0.92,-0.45,-0.01
21.328,-0.93,-0.45,-0.00
21.334,-0.94,-0.45,-0.00
21.337,-0.95,-0.46,0.00
21.348,-0.96,-0.46,0.01
21.349,-0.96,-0.46,0.01
21.350,-0.97,-0.47,0.01
21.352,-0.99,-0.47,0.01
21.410,-0.99,-0.47,0.02
21.410,-1.00,-0.48,0.02
21.411,-1.01,-0.48,0.02
21.411,-1.02,-0.48,0.02
21.412,-1.02,-0.49,0.03
21.412,-1.03,-0.49,0.03
21.413,-1.04,-0.49,0.03
21.413,-1.04,-0.49,0.03
21.413,-1.05,-0.49,0.04
21.413,-1.06,-0.50,0.04
21.414,-1.07,-0.50,0.04
21.414,-1.07,-0.50,0.05
21.414,-1.08,-0.50,0.05
21.415,-1.08,-0.51,0.05
21.415,-1.09,-0.51,0.06
21.415,-1.09,-0.51,0.06
21.420,-1.10,-0.51,0.06
21.424,-1.10,-0.51,0.06
21.429,-1.11,-0.52,0.06
21.431,-1.12,-0.52,0.07
21.436,-1.12,-0.51,0.07
21.439,-1.12,-0.52,0.07
21.449,-1.13,-0.52,0.08
21.449,-1.14,-0.53,0.08
21.452,-1.14,-0.52,0.08
21.456,-1.15,-0.52,0.08
21.516,-1.15,-0.52,0.09
21.517,-1.15,-0.52,0.09
21.517,-1.14,-0.52,0.09
21.517,-1.15,-0.53,0.10
21.518,-1.15,-0.53,0.10
21.518,-1.16,-0.53,0.10
21.518,-1.16,-0.53,0.10
21.519,-1.16,-0.52,0.11
21.519,-1.17,-0.52,0.11
21.519,-1.17,-0.52,0.11
21.520,-1.17,-0.52,0.12
21.520,-1.17,-0.53,0.12
21.520,-1.17,-0.53,0.12
21.520,-1.17,-0.52,0.12
21.521,-1.17,-0.52,0.13
21.521,-1.17,-0.52,0.13
21.522,-1.17,-0.52,0.13
21.528,-1.17,-0.52,0.13
21.530,-1.17,-0.52,0.13
21.534,-1.17,-0.52,0.14
21.538,-1.17,-0.51,0.14
21.548,-1.16,-0.51,0.14
21.549,-1.17,-0.51,0.15
21.550,-1.17,-0.51,0.15
21.553,-1.17,-0.51,0.15
21.609,-1.16,-0.51,0.15
21.610,-1.16,-0.50,0.16
21.610,-1.15,-0.50,0.16
21.610,-1.15,-0.50,0.16
21.611,-1.15,-0.50,0.16
21.611,-1.15,-0.50,0.16
21.611,-1.15,-0.49,0.17
21.611,-1.14,-0.49,0.17
21.612,-1.14,-0.49,0.17
21.612,-1.13,-0.48,0.17
21.612,-1.13,-0.48,0.18
21.613,-1.12,-0.47,0.18
21.613,-1.12,-0.47,0.18
21.613,-1.11,-0.47,0.18
21.614,-1.11,-0.46,0.19
21.618,-1.11,-0.46,0.19
21.621,-1.10,-0.46,0.19
21.625,-1.10,-0.46,0.19
21.629,-1.09,-0.45,0.20
21.633,-1.08,-0.45,0.20
21.636,-1.08,-0.44,0.20
21.649,-1.07,-0.44,0.20
21.650,-1.07,-0.43,0.21
21.650,-1.06,-0.43,0.21
21.654,-1.05,-0.43,0.21
21.656,-1.04,-0.42,0.21
21.712,-1.04,-0.41,0.21
21.713,-1.04,-0.41,0.22
21.714,-1.02,-0.40,0.22
21.714,-1.02,-0.40,0.22
21.714,-1.01,-0.40,0.22
21.714,-1.00,-0.39,0.22
21.715,-0.99,-0.39,0.23
21.715,-0.98,-0.38,0.23
21.715,-0.98,-0.38,0.23
21.716,-0.97,-0.37,0.23
21.716,-0.96,-0.37,0.24
21.716,-0.95,-0.36,0.24
21.717,-0.94,-0.36,0.24
21.717,-0.93,-0.35,0.24
21.717,-0.92,-0.34,0.24
21.720,-0.91,-0.34,0.24
21.726,-0.90,-0.34,0.24
21.727,-0.89,-0.33,0.25
21.732,-0.88,-0.32,0.25
21.736,-0.87,-0.32,0.25
21.739,-0.86,-0.31,0.25
21.750,-0.85,-0.30,0.25
21.751,-0.84,-0.30,0.25
21.752,-0.83,-0.29,0.26
21.754,-0.82,-0.28,0.26
21.810,-0.80,-0.28,0.26
21.811,-0.79,-0.27,0.26
21.812,-0.78,-0.27,0.26
21.812,-0.77,-0.26,0.26
21.813,-0.76,-0.25,0.27
21.813,-0.75,-0.24,0.27
21.813,-0.73,-0.24,0.27
21.814,-0.72,-0.23,0.27
21.814,-0.71,-0.23,0.27
21.814,-0.69,-0.22,0.27
21.814,-0.68,-0.21,0.27
21.815,-0.67,-0.21,0.27
21.815,-0.66,-0.20,0.27
21.815,-0.65,-0.19,0.27
21.816,-0.63,-0.18,0.28
21.819,-0.62,-0.18,0.28
21.823,-0.60,-0.17,0.28
21.826,-0.59,-0.16,0.28
21.834,-0.58,-0.16,0.28
21.834,-0.56,-0.15,0.28
21.838,-0.55,-0.15,0.28
21.850,-0.53,-0.14,0.28
21.851,-0.52,-0.13,0.28
21.851,-0.50,-0.13,0.28
21.854,-0.50,-0.12,0.29
21.912,-0.48,-0.11,0.29
21.913,-0.46,-0.10,0.29
21.913,-0.45,-0.10,0.29
21.914,-0.44,-0.09,0.29
21.914,-0.42,-0.08,0.29
21.914,-0.41,-0.08,0.29
21.915,-0.39,-0.07,0.29
21.915,-0.37,-0.07,0.29
21.915,-0.36,-0.06,0.29
21.916,-0.35,-0.05,0.29
21.916,-0.33,-0.04,0.29
21.917,-0.32,-0.04,0.29
21.917,-0.30,-0.03,0.29
21.917,-0.29,-0.03,0.29
21.918,-0.27,-0.02,0.29
21.918,-0.25,-0.01,0.29
21.921,-0.24,-0.00,0.29
21.926,-0.22,0.00,0.30
21.929,-0.21,0.01,0.30
21.932,-0.19,0.02,0.30
21.940,-0.18,0.02,0.30
21.940,-0.16,0.03,0.30
21.949,-0.15,0.03,0.30
21.950,-0.13,0.04,0.30
21.954,-0.11,0.05,0.30
21.956,-0.10,0.05,0.30
22.012,-0.08,0.06,0.30
22.013,-0.06,0.07,0.30
22.013,-0.05,0.07,0.30
22.014,-0.03,0.08,0.30
22.014,-0.02,0.08,0.30
22.014,0.00,0.09,0.30
22.015,0.02,0.10,0.30
22.015,0.03,0.10,0.30
22.015,0.05,0.11,0.30
22.016,0.07,0.12,0.30
22.016,0.08,0.12,0.30
22.016,0.10,0.13,0.30
22.017,0.11,0.13,0.30
22.017,0.13,0.14,0.30
22.017,0.15,0.14,0.30
22.020,0.16,0.15,0.30
22.023,0.17,0.15,0.30
22.027,0.19,0.16,0.31
22.032,0.21,0.17,0.31
22.036,0.23,0.17,0.30
22.039,0.24,0.18,0.31
22.050,0.26,0.18,0.31
22.051,0.27,0.18,0.31
22.052,0.29,0.19,0.31
22.055,0.31,0.19,0.31
22.112,0.32,0.20,0.31
22.113,0.34,0.21,0.31
22.113,0.35,0.21,0.31
22.114,0.37,0.21,0.31
22.114,0.38,0.22,0.31
22.115,0.40,0.22,0.31
22.115,0.42,0.23,0.31
22.115,0.43,0.23,0.31
22.116,0.45,0.23,0.31
22.116,0.46,0.23,0.31
22.116,0.48,0.24,0.31
22.116,0.49,0.25,0.31
22.117,0.51,0.25,0.31
22.117,0.53,0.25,0.31
22.118,0.54,0.26,0.31
22.118,0.56,0.26,0.31
22.122,0.57,0.26,0.31
22.126,0.59,0.27,0.31
22.131,0.60,0.27,0.31
22.135,0.61,0.27,0.31
22.139,0.63,0.28,0.31
22.150,0.64,0.28,0.31
22.151,0.66,0.28,0.31
22.153,0.67,0.28,0.31
22.154,0.69,0.29,0.31
22.157,0.70,0.29,0.31
22.215,0.71,0.29,0.31
22.216,0.73,0.29,0.31
22.216,0.74,0.30,0.32
22.217,0.76,0.30,0.31
22.217,0.77,0.30,0.31
22.217,0.78,0.30,0.32
22.218,0.80,0.30,0.31
22.218,0.81,0.31,0.32
22.218,0.82,0.31,0.32
22.219,0.84,0.31,0.32
22.219,0.85,0.31,0.32
22.219,0.86,0.31,0.32
22.219,0.88,0.31,0.32
22.220,0.89,0.31,0.32
22.220,0.90,0.31,0.32
22.222,0.91,0.31,0.32
22.227,0.92,0.32,0.32
22.230,0.93,0.32,0.32
22.234,0.94,0.32,0.32
22.237,0.96,0.32,0.32
22.241,0.97,0.32,0.32
22.250,0.98,0.32,0.32
22.250,0.99,0.32,0.32
22.253,1.00,0.32,0.32
22.256,1.01,0.32,0.32
22.311,1.02,0.32,0.32
22.312,1.03,0.32,0.32
22.312,1.04,0.32,0.32
22.313,1.05,0.31,0.32
22.313,1.06,0.32,0.32
22.313,1.07,0.31,0.32
22.314,1.08,0.31,0.32
22.314,1.09,0.31,0.33
22.314,1.10,0.31,0.33
22.315,1.11,0.31,0.33
22.315,1.12,0.31,0.33
22.315,1.13,0.31,0.33
22.315,1.13,0.31,0.33
22.316,1.14,0.31,0.33
22.316,1.15,0.31,0.33
22.319,1.16,0.30,0.33
22.324,1.16,0.30,0.33
22.331,1.17,0.30,0.33
22.332,1.18,0.30,0.33
22.342,1.19,0.30,0.33
22.343,1.19,0.29,0.33
22.351,1.20,0.29,0.33
22.351,1.20,0.29,0.33
22.352,1.21,0.29,0.33
22.355,1.22,0.29,0.33
22.412,1.22,0.29,0.33
22.413,1.23,0.28,0.33
22.413,1.23,0.28,0.33
22.414,1.24,0.28,0.34
22.414,1.24,0.28,0.34
22.414,1.25,0.27,0.33
22.415,1.26,0.27,0.34
22.415,1.26,0.27,0.34
22.415,1.26,0.27,0.34
22.415,1.26,0.26,0.34
22.416,1.27,0.26,0.34
22.416,1.27,0.26,0.34
22.416,1.28,0.25,0.34
22.417,1.27,0.25,0.34
22.417,1.28,0.25,0.34
22.418,1.28,0.24,0.34
22.423,1.28,0.24,0.34
22.427,1.28,0.24,0.34
22.430,1.28,0.24,0.34
22.435,1.29,0.23,0.34
22.438,1.29,0.23,0.34
22.443,1.29,0.22,0.34
22.452,1.29,0.22,0.34
22.453,1.28,0.22,0.34
22.455,1.29,0.21,0.34
22.512,1.29,0.21,0.34
22.513,1.29,0.21,0.34
22.514,1.29,0.20,0.35
22.514,1.29,0.20,0.35
22.514,1.28,0.19,0.35
22.514,1.28,0.19,0.35
22.515,1.28,0.19,0.35
22.515,1.28,0.18,0.35
22.515,1.28,0.18,0.35
22.516,1.27,0.18,0.35
22.516,1.27,0.17,0.35
22.516,1.27,0.17,0.35
22.516,1.26,0.16,0.35
22.518,1.26,0.16,0.35
22.518,1.26,0.16,0.35
22.518,1.26,0.15,0.35
22.521,1.25,0.15,0.35
22.526,1.25,0.15,0.35
22.531,1.24,0.14,0.35
22.534,1.24,0.14,0.35
22.537,1.23,0.13,0.35
22.541,1.23,0.13,0.35
22.550,1.22,0.13,0.35
22.551,1.21,0.12,0.35
22.555,1.21,0.12,0.35
22.557,1.20,0.12,0.35
22.615,1.19,0.11,0.35
22.616,1.19,0.11,0.35
22.616,1.18,0.11,0.35
22.616,1.18,0.10,0.35
22.616,1.17,0.10,0.35
22.617,1.16,0.09,0.35
22.617,1.15,0.09,0.35
22.617,1.14,0.09,0.35
22.618,1.14,0.08,0.35
22.618,1.13,0.08,0.35
22.618,1.12,0.08,0.35
22.619,1.11,0.07,0.35
22.619,1.10,0.07,0.35
22.620,1.09,0.07,0.35
22.620,1.08,0.06,0.35
22.620,1.07,0.06,0.35
22.624,1.07,0.05,0.35
22.629,1.06,0.05,0.35
22.632,1.05,0.05,0.35
22.636,1.03,0.05,0.35
22.640,1.03,0.04,0.35
22.651,1.01,0.04,0.35
22.652,1.00,0.04,0.35
22.652,0.99,0.03,0.35
22.656,0.98,0.03,0.35
22.659,0.97,0.03,0.35
22.712,0.96,0.03,0.35
22.713,0.95,0.02,0.35
22.713,0.93,0.02,0.35
22.714,0.92,0.02,0.35
22.714,0.91,0.01,0.35
22.715,0.90,0.01,0.35
22.715,0.89,0.01,0.35
22.715,0.87,0.00,0.35
22.715,0.86,0.00,0.35
22.716,0.85,-0.00,0.35
22.716,0.83,-0.00,0.35
22.716,0.82,-0.01,0.35
22.717,0.81,-0.00,0.35
22.717,0.80,-0.01,0.35
22.719,0.78,-0.01,0.35
22.723,0.76,-0.02,0.35
22.726,0.75,-0.02,0.35
22.731,0.74,-0.02,0.35
22.734,0.72,-0.03,0.35
22.738,0.71,-0.03,0.35
22.743,0.70,-0.03,0.35
22.753,0.68,-0.03,0.35
22.754,0.66,-0.03,0.35
22.754,0.65,-0.03,0.35
22.758,0.64,-0.04,0.35
22.815,0.62,-0.04,0.35
22.816,0.61,-0.04,0.35
22.816,0.59,-0.04,0.35
22.817,0.57,-0.04,0.35
22.817,0.56,-0.04,0.35
22.817,0.54,-0.04,0.35
22.818,0.53,-0.04,0.35
22.818,0.51,-0.05,0.35
22.818,0.50,-0.05,0.34
22.819,0.48,-0.05,0.34
22.819,0.46,-0.05,0.34
22.819,0.45,-0.05,0.34
22.819,0.43,-0.05,0.35
22.820,0.41,-0.05,0.34
22.820,0.40,-0.05,0.34
22.822,0.38,-0.05,0.34
22.826,0.36,-0.05,0.34
22.830,0.35,-0.06,0.34
22.833,0.34,-0.06,0.34
22.838,0.31,-0.06,0.34
22.841,0.30,-0.05,0.34
22.852,0.28,-0.05,0.34
22.853,0.26,-0.06,0.34
22.854,0.25,-0.06,0.34
22.856,0.23,-0.06,0.34
22.914,0.22,-0.06,0.34
22.915,0.20,-0.06,0.34
22.915,0.18,-0.05,0.34
22.915,0.17,-0.06,0.34
22.916,0.15,-0.06,0.34
22.916,0.13,-0.05,0.34
22.916,0.11,-0.05,0.34
22.917,0.10,-0.06,0.34
22.917,0.08,-0.05,0.34
22.917,0.06,-0.05,0.34
22.918,0.04,-0.05,0.34
22.918,0.03,-0.05,0.34
22.918,0.01,-0.05,0.33
22.919,-0.01,-0.05,0.33
22.919,-0.02,-0.05,0.33
22.920,-0.04,-0.05,0.33
22.925,-0.06,-0.05,0.33
22.929,-0.08,-0.05,0.33
22.933,-0.09,-0.05,0.33
22.936,-0.11,-0.04,0.33
22.940,-0.12,-0.05,0.33
22.944,-0.14,-0.04,0.33
22.953,-0.16,-0.04,0.33
22.954,-0.17,-0.04,0.33
22.957,-0.19,-0.04,0.33
22.960,-0.21,-0.04,0.33
23.017,-0.22,-0.04,0.33
23.018,-0.24,-0.04,0.33
23.019,-0.26,-0.03,0.32
23.019,-0.28,-0.03,0.32
23.019,-0.29,-0.03,0.32
23.019,-0.31,-0.03,0.32
23.020,-0.32,-0.03,0.32
23.020,-0.34,-0.03,0.32
23.020,-0.35,-0.02,0.32
23.021,-0.37,-0.02,0.32
23.021,-0.39,-0.02,0.32
23.021,-0.41,-0.02,0.32
23.022,-0.42,-0.02,0.32
23.022,-0.43,-0.02,0.32
23.022,-0.45,-0.01,0.32
23.023,-0.47,-0.01,0.32
23.030,-0.48,-0.01,0.31
23.031,-0.49,-0.01,0.31
23.034,-0.51,-0.01,0.31
23.039,-0.53,-0.00,0.31
23.043,-0.54,-0.00,0.31
23.052,-0.56,0.00,0.31
23.053,-0.57,0.00,0.31
23.054,-0.59,0.00,0.31
23.116,-0.60,0.01,0.31
23.117,-0.62,0.01,0.31
23.117,-0.63,0.01,0.31
23.118,-0.65,0.01,0.30
23.118,-0.66,0.02,0.30
23.118,-0.67,0.02,0.30
23.119,-0.68,0.02,0.30
23.119,-0.70,0.02,0.30
23.119,-0.72,0.03,0.30
23.119,-0.73,0.03,0.30
23.120,-0.74,0.03,0.29
23.120,-0.76,0.03,0.29
23.120,-0.76,0.04,0.29
23.121,-0.78,0.04,0.29
23.121,-0.79,0.04,0.29
23.121,-0.81,0.04,0.29
23.124,-0.82,0.05,0.29
23.125,-0.83,0.05,0.29
23.131,-0.85,0.05,0.29
23.134,-0.86,0.05,0.28
23.137,-0.87,0.05,0.28
23.142,-0.88,0.06,0.28
23.153,-0.89,0.06,0.28
23.154,-0.90,0.06,0.28
23.154,-0.91,0.06,0.28
23.158,-0.92,0.07,0.27
23.221,-0.93,0.07,0.27
23.222,-0.94,0.07,0.27
23.222,-0.96,0.07,0.27
23.223,-0.96,0.08,0.27
23.223,-0.97,0.08,0.27
23.223,-0.99,0.08,0.26
23.224,-1.00,0.08,0.26
23.224,-1.00,0.09,0.26
23.224,-1.02,0.09,0.26
23.225,-1.02,0.09,0.26
23.225,-1.03,0.09,0.26
23.225,-1.04,0.09,0.25
23.225,-1.05,0.09,0.25
23.226,-1.06,0.10,0.25
23.226,-1.06,0.10,0.25
23.226,-1.07,0.10,0.25
23.227,-1.08,0.10,0.25
23.235,-1.09,0.11,0.24
23.236,-1.10,0.11,0.24
23.236,-1.10,0.11,0.24
23.240,-1.11,0.11,0.24
23.244,-1.12,0.11,0.24
23.253,-1.12,0.12,0.23
23.254,-1.13,0.12,0.23
23.256,-1.14,0.12,0.23
23.260,-1.14,0.13,0.23
23.316,-1.15,0.13,0.23
23.316,-1.16,0.13,0.22
23.317,-1.16,0.13,0.22
23.317,-1.16,0.13,0.22
23.317,-1.17,0.13,0.22
23.318,-1.17,0.14,0.22
23.318,-1.18,0.14,0.21
23.318,-1.18,0.14,0.21
23.319,-1.19,0.14,0.21
23.320,-1.19,0.14,0.21
23.320,-1.19,0.14,0.20
23.320,-1.20,0.14,0.20
23.320,-1.20,0.15,0.20
23.321,-1.20,0.15,0.20
23.321,-1.20,0.15,0.20
23.324,-1.21,0.15,0.19
23.328,-1.21,0.16,0.19
23.332,-1.21,0.16,0.19
23.341,-1.21,0.16,0.19
23.342,-1.22,0.16,0.18
23.342,-1.22,0.16,0.18
23.354,-1.22,0.16,0.18
23.355,-1.22,0.16,0.18
23.356,-1.22,0.17,0.17
23.359,-1.22,0.17,0.17
23.419,-1.22,0.17,0.17
23.420,-1.22,0.16,0.17
23.421,-1.22,0.17,0.16
23.421,-1.22,0.17,0.16
23.421,-1.22,0.17,0.16
23.422,-1.22,0.17,0.16
23.422,-1.22,0.17,0.15
23.422,-1.22,0.17,0.15
23.423,-1.21,0.17,0.15
23.423,-1.21,0.17,0.15
23.423,-1.21,0.17,0.15
23.424,-1.21,0.17,0.14
23.424,-1.20,0.17,0.14
23.424,-1.20,0.18,0.14
23.424,-1.20,0.18,0.13
23.425,-1.20,0.18,0.13
23.426,-1.19,0.18,0.13
23.433,-1.19,0.18,0.13
23.434,-1.18,0.18,0.13
23.440,-1.18,0.18,0.12
23.442,-1.18,0.18,0.12
23.446,-1.17,0.18,0.12
23.449,-1.17,0.18,0.12
23.454,-1.16,0.18,0.11
23.457,-1.16,0.18,0.11
23.461,-1.15,0.18,0.11
23.471,-1.15,0.18,0.11
23.472,-1.14,0.18,0.10
23.473,-1.13,0.18,0.10
23.477,-1.13,0.18,0.10
23.537,-1.12,0.18,0.10
23.538,-1.12,0.18,0.10
23.538,-1.11,0.18,0.09
23.538,-1.10,0.18,0.09
23.538,-1.10,0.18,0.09
23.539,-1.09,0.18,0.09
23.539,-1.08,0.18,0.08
23.539,-1.07,0.18,0.08
23.540,-1.06,0.18,0.08
23.540,-1.06,0.18,0.08
23.540,-1.04,0.18,0.07
23.541,-1.04,0.17,0.07
23.541,-1.03,0.18,0.07
23.541,-1.02,0.18,0.07
23.541,-1.01,0.17,0.06
23.542,-1.01,0.17,0.06
23.544,-1.00,0.17,0.06
23.550,-0.99,0.17,0.06
23.552,-0.97,0.17,0.06
23.556,-0.97,0.17,0.06
23.560,-0.95,0.17,0.05
23.570,-0.94,0.17,0.05
23.571,-0.94,0.17,0.05
23.572,-0.92,0.16,0.05
23.575,-0.92,0.16,0.04
23.633,-0.90,0.16,0.04
23.634,-0.89,0.16,0.04
23.635,-0.88,0.16,0.04
23.635,-0.87,0.16,0.04
23.635,-0.86,0.16,0.04
23.636,-0.84,0.16,0.03
23.636,-0.83,0.16,0.03
23.636,-0.82,0.15,0.03
23.637,-0.81,0.15,0.03
23.637,-0.79,0.15,0.02
23.637,-0.78,0.15,0.02
23.638,-0.77,0.15,0.02
23.638,-0.76,0.15,0.02
23.638,-0.75,0.15,0.02
23.638,-0.73,0.15,0.02
23.639,-0.72,0.14,0.01
23.643,-0.71,0.14,0.01
23.649,-0.69,0.14,0.01
23.651,-0.68,0.14,0.01
23.655,-0.66,0.14,0.01
23.659,-0.65,0.14,0.00
23.670,-0.63,0.14,0.00
23.671,-0.63,0.14,0.00
23.672,-0.61,0.13,-0.00
23.676,-0.60,0.14,-0.00
23.678,-0.58,0.13,-0.00
23.735,-0.57,0.13,-0.01
23.736,-0.55,0.13,-0.01
23.736,-0.54,0.13,-0.01
23.737,-0.52,0.13,-0.01
23.737,-0.51,0.13,-0.01
23.738,-0.49,0.12,-0.01
23.738,-0.48,0.12,-0.02
23.738,-0.46,0.12,-0.02
23.738,-0.45,0.12,-0.02
23.739,-0.43,0.12,-0.02
23.739,-0.42,0.12,-0.02
23.739,-0.40,0.12,-0.02
23.740,-0.39,0.11,-0.03
23.740,-0.37,0.11,-0.03
23.740,-0.36,0.11,-0.03
23.742,-0.34,0.11,-0.03
23.748,-0.33,0.10,-0.03
23.751,-0.31,0.10,-0.03
23.754,-0.30,0.10,-0.04
23.757,-0.28,0.10,-0.04
23.762,-0.27,0.10,-0.04
23.771,-0.25,0.10,-0.04
23.772,-0.23,0.10,-0.04
23.774,-0.22,0.09,-0.04
23.777,-0.20,0.09,-0.05
23.838,-0.18,0.09,-0.05
23.839,-0.17,0.09,-0.05
23.839,-0.15,0.09,-0.05
23.840,-0.13,0.09,-0.05
23.840,-0.12,0.09,-0.05
23.840,-0.10,0.08,-0.05
