time,wx,wy,wz
18.072,-1.19,-0.55,0.04
18.076,-1.19,-0.55,0.05
18.078,-1.19,-0.55,0.05
18.084,-1.18,-0.55,0.05
18.086,-1.18,-0.55,0.05
18.090,-1.18,-0.55,0.05
18.095,-1.17,-0.55,0.05
18.098,-1.17,-0.55,0.06
18.102,-1.16,-0.54,0.06
18.113,-1.16,-0.54,0.06
18.114,-1.16,-0.54,0.06
18.114,-1.15,-0.54,0.06
18.118,-1.15,-0.54,0.06
18.168,-1.14,-0.54,0.06
18.168,-1.13,-0.53,0.06
18.169,-1.13,-0.53,0.07
18.169,-1.12,-0.53,0.07
18.169,-1.12,-0.52,0.07
18.170,-1.11,-0.52,0.07
18.170,-1.11,-0.52,0.07
18.171,-1.10,-0.52,0.07
18.171,-1.09,-0.51,0.07
18.171,-1.08,-0.51,0.07
18.172,-1.08,-0.51,0.07
18.172,-1.07,-0.50,0.07
18.174,-1.07,-0.50,0.08
18.174,-1.06,-0.49,0.08
18.178,-1.05,-0.49,0.08
18.181,-1.04,-0.49,0.08
18.185,-1.03,-0.48,0.08
18.195,-1.03,-0.48,0.08
18.196,-1.02,-0.48,0.08
18.197,-1.01,-0.47,0.08
18.201,-1.00,-0.46,0.08
18.245,-0.99,-0.46,0.08
18.246,-0.98,-0.45,0.09
18.246,-0.97,-0.45,0.09
18.246,-0.96,-0.45,0.09
18.247,-0.96,-0.45,0.09
18.247,-0.94,-0.44,0.09
18.247,-0.93,-0.44,0.09
18.248,-0.92,-0.43,0.09
18.248,-0.91,-0.42,0.09
18.248,-0.90,-0.42,0.09
18.249,-0.89,-0.41,0.09
18.249,-0.88,-0.41,0.10
18.252,-0.87,-0.41,0.10
18.256,-0.86,-0.40,0.10
18.260,-0.85,-0.39,0.10
18.264,-0.84,-0.38,0.10
18.268,-0.83,-0.38,0.10
18.273,-0.81,-0.37,0.10
18.277,-0.80,-0.36,0.10
18.280,-0.79,-0.36,0.10
18.284,-0.78,-0.35,0.10
18.287,-0.76,-0.35,0.10
18.292,-0.75,-0.34,0.10
18.296,-0.74,-0.34,0.10
18.300,-0.73,-0.33,0.10
18.304,-0.71,-0.32,0.10
18.313,-0.70,-0.32,0.10
18.313,-0.69,-0.31,0.10
18.315,-0.68,-0.30,0.10
18.319,-0.66,-0.30,0.10
18.362,-0.65,-0.29,0.11
18.363,-0.64,-0.28,0.11
18.363,-0.63,-0.28,0.11
18.364,-0.61,-0.27,0.10
18.364,-0.60,-0.26,0.11
18.364,-0.58,-0.26,0.11
18.365,-0.57,-0.25,0.11
18.365,-0.56,-0.24,0.11
18.365,-0.54,-0.23,0.11
18.366,-0.53,-0.23,0.11
18.366,-0.51,-0.22,0.11
18.367,-0.50,-0.21,0.11
18.371,-0.48,-0.21,0.11
18.375,-0.47,-0.20,0.11
18.379,-0.45,-0.19,0.11
18.382,-0.44,-0.18,0.11
18.387,-0.43,-0.17,0.11
18.397,-0.41,-0.17,0.11
18.397,-0.40,-0.16,0.11
18.398,-0.38,-0.16,0.11
18.402,-0.37,-0.15,0.11
18.449,-0.35,-0.14,0.11
18.450,-0.34,-0.13,0.11
18.450,-0.32,-0.12,0.11
18.451,-0.31,-0.11,0.11
18.451,-0.29,-0.11,0.11
18.452,-0.28,-0.10,0.11
18.452,-0.26,-0.10,0.11
18.452,-0.25,-0.09,0.11
18.453,-0.23,-0.08,0.11
18.453,-0.21,-0.07,0.11
18.454,-0.20,-0.06,0.11
18.454,-0.19,-0.06,0.11
18.454,-0.17,-0.05,0.11
18.460,-0.15,-0.04,0.11
18.462,-0.14,-0.03,0.11
18.468,-0.12,-0.03,0.11
18.469,-0.10,-0.02,0.11
18.473,-0.09,-0.01,0.11
18.478,-0.07,-0.00,0.11
18.482,-0.06,0.01,0.11
18.486,-0.04,0.01,0.11
18.496,-0.03,0.02,0.11
18.497,-0.01,0.03,0.11
18.497,0.01,0.04,0.11
18.501,0.02,0.04,0.11
18.504,0.04,0.05,0.11
18.543,0.05,0.06,0.11
18.544,0.07,0.06,0.11
18.545,0.09,0.07,0.11
18.545,0.10,0.08,0.11
18.545,0.11,0.09,0.11
18.546,0.14,0.10,0.11
18.546,0.15,0.10,0.11
18.546,0.16,0.11,0.11
18.547,0.18,0.12,0.11
18.547,0.19,0.13,0.11
18.548,0.21,0.13,0.11
18.553,0.23,0.14,0.11
18.557,0.24,0.15,0.11
18.560,0.26,0.15,0.11
18.564,0.27,0.16,0.11
18.569,0.29,0.17,0.11
18.574,0.30,0.17,0.11
18.576,0.32,0.18,0.11
18.581,0.33,0.19,0.11
18.584,0.35,0.19,0.11
18.588,0.37,0.20,0.11
18.592,0.38,0.21,0.11
18.596,0.40,0.21,0.11
18.600,0.41,0.22,0.11
18.604,0.43,0.23,0.11
18.613,0.44,0.23,0.11
18.614,0.46,0.24,0.11
18.616,0.47,0.25,0.11
18.619,0.49,0.25,0.11
18.665,0.50,0.26,0.11
18.666,0.52,0.26,0.11
18.666,0.53,0.27,0.11
18.667,0.54,0.27,0.11
18.667,0.56,0.28,0.11
18.667,0.58,0.29,0.11
18.667,0.59,0.29,0.11
18.668,0.60,0.30,0.11
18.668,0.62,0.30,0.11
18.668,0.63,0.31,0.11
18.669,0.64,0.31,0.11
18.669,0.66,0.32,0.11
18.671,0.67,0.32,0.11
18.677,0.68,0.33,0.11
18.679,0.70,0.34,0.11
18.683,0.71,0.34,0.11
18.687,0.72,0.34,0.11
18.698,0.74,0.35,0.11
18.699,0.75,0.35,0.11
18.700,0.77,0.36,0.11
18.703,0.78,0.36,0.11
18.747,0.79,0.37,0.11
18.748,0.80,0.37,0.11
18.748,0.82,0.37,0.11
18.748,0.83,0.38,0.11
18.749,0.84,0.38,0.11
18.749,0.85,0.39,0.11
18.749,0.86,0.39,0.11
18.750,0.87,0.39,0.12
18.750,0.89,0.40,0.12
18.750,0.90,0.40,0.12
18.750,0.91,0.40,0.12
18.751,0.92,0.40,0.12
18.754,0.93,0.41,0.12
18.760,0.94,0.41,0.12
18.761,0.96,0.41,0.12
18.770,0.96,0.42,0.12
18.771,0.97,0.42,0.12
18.774,0.98,0.42,0.12
18.779,1.00,0.42,0.12
18.782,1.01,0.43,0.12
18.785,1.02,0.43,0.12
18.791,1.02,0.43,0.12
18.794,1.03,0.43,0.13
18.797,1.04,0.44,0.13
18.801,1.05,0.44,0.13
18.805,1.06,0.44,0.13
18.814,1.07,0.44,0.13
18.815,1.08,0.44,0.13
18.819,1.09,0.44,0.13
18.820,1.10,0.45,0.13
18.869,1.10,0.45,0.13
18.870,1.11,0.45,0.14
18.870,1.12,0.45,0.14
18.870,1.13,0.45,0.14
18.871,1.14,0.45,0.14
18.871,1.14,0.45,0.14
18.872,1.15,0.45,0.15
18.872,1.15,0.45,0.15
18.872,1.16,0.45,0.15
18.873,1.17,0.45,0.15
18.873,1.17,0.46,0.15
18.874,1.18,0.45,0.15
18.874,1.19,0.46,0.15
18.878,1.19,0.45,0.15
18.880,1.20,0.46,0.16
18.884,1.20,0.46,0.16
18.888,1.21,0.46,0.16
18.893,1.21,0.46,0.16
18.897,1.22,0.45,0.16
18.901,1.23,0.45,0.17
18.904,1.22,0.45,0.17
18.914,1.23,0.45,0.17
18.915,1.23,0.45,0.17
18.915,1.23,0.45,0.17
18.920,1.24,0.45,0.17
18.968,1.24,0.45,0.18
18.969,1.25,0.44,0.18
18.970,1.25,0.44,0.18
18.970,1.25,0.44,0.18
18.971,1.25,0.44,0.18
18.971,1.25,0.44,0.19
18.971,1.25,0.44,0.19
18.972,1.26,0.44,0.19
18.972,1.26,0.44,0.19
18.973,1.26,0.43,0.19
18.973,1.26,0.43,0.19
18.973,1.26,0.42,0.20
18.974,1.26,0.42,0.20
18.983,1.26,0.42,0.20
18.983,1.26,0.42,0.20
18.984,1.26,0.42,0.20
18.987,1.26,0.42,0.20
18.999,1.26,0.41,0.21
18.999,1.26,0.41,0.21
19.000,1.26,0.40,0.21
19.003,1.26,0.40,0.21
19.050,1.25,0.40,0.21
19.051,1.25,0.40,0.21
19.051,1.25,0.40,0.22
19.051,1.24,0.39,0.22
19.052,1.25,0.39,0.22
19.052,1.24,0.38,0.22
19.052,1.24,0.38,0.22
19.053,1.24,0.38,0.22
19.053,1.23,0.37,0.22
19.053,1.23,0.37,0.23
19.054,1.22,0.37,0.23
19.054,1.22,0.36,0.23
19.054,1.22,0.36,0.23
19.062,1.21,0.36,0.23
19.063,1.20,0.35,0.23
19.066,1.20,0.35,0.24
19.070,1.19,0.34,0.24
19.076,1.18,0.34,0.24
19.078,1.18,0.34,0.24
19.082,1.17,0.33,0.24
19.085,1.17,0.33,0.24
19.091,1.16,0.32,0.24
19.094,1.16,0.32,0.24
19.098,1.15,0.31,0.24
19.102,1.14,0.31,0.25
19.105,1.13,0.31,0.25
19.114,1.13,0.30,0.25
19.115,1.12,0.30,0.25
19.118,1.11,0.30,0.25
19.121,1.10,0.29,0.25
19.167,1.10,0.29,0.25
19.168,1.09,0.28,0.25
19.168,1.08,0.27,0.25
19.169,1.07,0.27,0.26
19.169,1.06,0.27,0.26
19.169,1.05,0.27,0.26
19.169,1.04,0.26,0.26
19.170,1.03,0.26,0.26
19.170,1.02,0.25,0.26
19.170,1.01,0.24,0.26
19.171,1.00,0.24,0.26
19.171,0.99,0.24,0.27
19.173,0.98,0.23,0.27
19.179,0.97,0.23,0.27
19.180,0.96,0.23,0.27
19.185,0.95,0.22,0.27
19.188,0.94,0.22,0.27
19.199,0.92,0.21,0.27
19.199,0.91,0.21,0.27
19.201,0.90,0.20,0.27
19.203,0.89,0.20,0.28
19.250,0.88,0.19,0.27
19.251,0.86,0.19,0.28
19.252,0.85,0.18,0.28
19.252,0.84,0.18,0.28
19.252,0.82,0.18,0.28
19.252,0.81,0.17,0.28
19.253,0.80,0.17,0.28
19.253,0.79,0.17,0.28
19.253,0.77,0.16,0.28
19.254,0.76,0.15,0.28
19.254,0.74,0.15,0.28
19.254,0.73,0.15,0.28
19.256,0.72,0.14,0.29
19.261,0.71,0.14,0.29
19.263,0.69,0.13,0.29
19.268,0.67,0.13,0.29
19.271,0.66,0.12,0.29
19.275,0.64,0.12,0.29
19.280,0.63,0.12,0.29
19.283,0.62,0.11,0.29
19.287,0.60,0.11,0.29
19.292,0.58,0.11,0.29
19.295,0.57,0.10,0.29
19.299,0.55,0.10,0.29
19.303,0.54,0.09,0.29
19.307,0.52,0.09,0.29
19.316,0.51,0.08,0.29
19.317,0.49,0.08,0.29
19.322,0.47,0.08,0.30
19.322,0.46,0.08,0.30
19.369,0.44,0.07,0.30
19.370,0.42,0.07,0.30
19.370,0.41,0.06,0.30
19.370,0.39,0.06,0.30
19.371,0.38,0.06,0.30
19.371,0.36,0.05,0.30
19.371,0.35,0.05,0.30
19.372,0.33,0.05,0.30
19.372,0.31,0.04,0.30
19.373,0.30,0.04,0.30
19.373,0.28,0.03,0.30
19.373,0.26,0.03,0.30
19.374,0.25,0.03,0.30
19.381,0.23,0.03,0.30
19.382,0.21,0.02,0.30
19.386,0.20,0.02,0.30
19.391,0.17,0.02,0.31
19.400,0.16,0.02,0.31
19.400,0.14,0.01,0.30
19.401,0.13,0.01,0.31
19.405,0.11,0.01,0.31
19.454,0.09,0.00,0.31
19.455,0.08,0.00,0.31
19.455,0.06,-0.00,0.31
19.455,0.04,-0.00,0.31
19.456,0.02,-0.01,0.31
19.456,0.00,-0.01,0.31
19.456,-0.01,-0.01,0.31
19.457,-0.03,-0.02,0.31
19.457,-0.05,-0.02,0.31
19.457,-0.06,-0.02,0.31
19.458,-0.08,-0.02,0.31
19.458,-0.10,-0.03,0.31
19.460,-0.11,-0.03,0.31
19.461,-0.13,-0.03,0.31
19.465,-0.15,-0.03,0.31
19.469,-0.16,-0.03,0.31
19.473,-0.18,-0.03,0.31
19.477,-0.20,-0.04,0.31
19.481,-0.22,-0.04,0.31
19.484,-0.23,-0.04,0.31
19.489,-0.25,-0.04,0.31
19.499,-0.26,-0.04,0.31
19.500,-0.28,-0.05,0.31
19.500,-0.30,-0.05,0.31
19.504,-0.32,-0.05,0.31
19.549,-0.33,-0.05,0.31
19.550,-0.35,-0.05,0.31
19.550,-0.37,-0.05,0.31
19.551,-0.38,-0.05,0.30
19.551,-0.40,-0.06,0.30
19.551,-0.42,-0.06,0.30
19.552,-0.43,-0.06,0.30
19.552,-0.45,-0.06,0.30
19.552,-0.46,-0.06,0.30
19.553,-0.48,-0.06,0.30
19.553,-0.49,-0.06,0.30
19.553,-0.51,-0.06,0.30
19.556,-0.53,-0.07,0.30
19.561,-0.54,-0.07,0.30
19.564,-0.55,-0.07,0.30
19.568,-0.57,-0.07,0.30
19.572,-0.59,-0.07,0.30
19.577,-0.60,-0.07,0.30
19.579,-0.62,-0.07,0.30
19.584,-0.63,-0.08,0.30
19.587,-0.65,-0.08,0.29
19.591,-0.66,-0.08,0.30
19.595,-0.68,-0.08,0.29
19.600,-0.69,-0.08,0.29
19.603,-0.71,-0.08,0.29
19.607,-0.72,-0.08,0.29
19.616,-0.74,-0.08,0.29
19.618,-0.74,-0.08,0.29
19.619,-0.76,-0.08,0.29
19.623,-0.78,-0.08,0.29
19.667,-0.79,-0.08,0.29
19.668,-0.80,-0.08,0.28
19.668,-0.81,-0.08,0.28
19.669,-0.83,-0.08,0.28
19.669,-0.84,-0.08,0.28
19.669,-0.85,-0.08,0.28
19.669,-0.87,-0.09,0.28
19.670,-0.88,-0.08,0.28
19.670,-0.89,-0.09,0.28
19.670,-0.90,-0.09,0.27
19.671,-0.92,-0.09,0.27
19.671,-0.92,-0.09,0.27
19.675,-0.94,-0.09,0.27
19.684,-0.95,-0.09,0.27
19.685,-0.96,-0.09,0.27
19.691,-0.97,-0.08,0.27
19.692,-0.98,-0.09,0.26
19.701,-0.99,-0.09,0.26
19.702,-1.00,-0.09,0.26
19.702,-1.01,-0.09,0.26
19.762,-1.02,-0.09,0.26
19.762,-1.03,-0.09,0.26
19.763,-1.04,-0.09,0.26
19.763,-1.05,-0.09,0.26
19.763,-1.06,-0.09,0.26
19.764,-1.07,-0.09,0.26
19.764,-1.08,-0.09,0.25
19.764,-1.09,-0.09,0.25
19.764,-1.09,-0.09,0.25
19.765,-1.10,-0.09,0.25
19.765,-1.11,-0.09,0.25
19.766,-1.12,-0.09,0.25
19.767,-1.13,-0.09,0.25
19.767,-1.13,-0.09,0.24
19.767,-1.14,-0.09,0.24
19.768,-1.15,-0.09,0.24
19.769,-1.16,-0.09,0.24
19.773,-1.16,-0.09,0.24
19.778,-1.17,-0.09,0.24
19.781,-1.17,-0.09,0.24
19.785,-1.18,-0.09,0.24
19.789,-1.18,-0.09,0.23
19.800,-1.19,-0.09,0.23
19.801,-1.19,-0.09,0.23
19.801,-1.20,-0.09,0.23
19.859,-1.21,-0.09,0.23
19.860,-1.21,-0.08,0.23
19.861,-1.21,-0.08,0.22
19.862,-1.22,-0.08,0.22
19.862,-1.22,-0.08,0.22
19.862,-1.23,-0.08,0.22
19.863,-1.23,-0.08,0.22
19.863,-1.23,-0.08,0.22
19.863,-1.23,-0.08,0.22
19.864,-1.24,-0.08,0.22
19.864,-1.24,-0.08,0.21
19.864,-1.24,-0.08,0.21
19.865,-1.25,-0.08,0.21
19.865,-1.25,-0.08,0.21
19.865,-1.25,-0.08,0.21
19.866,-1.25,-0.08,0.21
19.868,-1.25,-0.08,0.20
19.872,-1.25,-0.08,0.20
19.877,-1.25,-0.08,0.20
19.879,-1.25,-0.08,0.20
19.884,-1.25,-0.08,0.20
19.888,-1.25,-0.08,0.20
19.892,-1.25,-0.08,0.20
19.897,-1.25,-0.08,0.19
19.900,-1.25,-0.07,0.19
19.905,-1.25,-0.07,0.19
19.908,-1.24,-0.07,0.19
19.918,-1.25,-0.07,0.19
19.919,-1.24,-0.07,0.19
19.919,-1.24,-0.07,0.18
19.923,-1.24,-0.07,0.19
19.975,-1.24,-0.07,0.18
19.976,-1.23,-0.07,0.18
19.977,-1.23,-0.07,0.18
19.977,-1.23,-0.07,0.18
19.977,-1.22,-0.07,0.18
19.977,-1.22,-0.07,0.18
19.978,-1.22,-0.07,0.18
19.978,-1.21,-0.07,0.17
19.978,-1.21,-0.07,0.17
19.979,-1.20,-0.07,0.17
19.979,-1.20,-0.06,0.17
19.979,-1.20,-0.07,0.17
19.980,-1.19,-0.06,0.17
19.980,-1.18,-0.06,0.16
19.982,-1.19,-0.06,0.16
19.986,-1.17,-0.06,0.16
19.990,-1.16,-0.06,0.16
19.994,-1.16,-0.06,0.16
20.000,-1.16,-0.06,0.16
20.002,-1.15,-0.06,0.16
20.006,-1.14,-0.06,0.15
20.018,-1.13,-0.06,0.15
20.018,-1.13,-0.06,0.15
20.019,-1.12,-0.06,0.15
20.022,-1.11,-0.06,0.15
20.073,-1.10,-0.05,0.15
20.074,-1.09,-0.06,0.14
20.074,-1.09,-0.05,0.14
20.075,-1.08,-0.05,0.14
20.075,-1.07,-0.05,0.14
20.075,-1.06,-0.05,0.14
20.076,-1.05,-0.05,0.14
20.076,-1.04,-0.05,0.14
20.076,-1.03,-0.05,0.14
20.077,-1.02,-0.05,0.13
20.077,-1.01,-0.05,0.13
20.077,-1.00,-0.05,0.13
20.078,-0.99,-0.05,0.13
20.078,-0.98,-0.05,0.13
20.081,-0.97,-0.04,0.13
20.085,-0.96,-0.04,0.13
20.088,-0.95,-0.04,0.12
20.094,-0.94,-0.04,0.12
20.097,-0.93,-0.04,0.12
20.101,-0.91,-0.04,0.12
20.104,-0.90,-0.04,0.12
20.108,-0.89,-0.04,0.12
20.118,-0.88,-0.04,0.11
20.118,-0.87,-0.04,0.11
20.122,-0.86,-0.04,0.11
20.124,-0.84,-0.03,0.11
20.159,-0.83,-0.03,0.11
20.160,-0.82,-0.03,0.10
20.160,-0.81,-0.03,0.10
20.160,-0.80,-0.03,0.10
20.160,-0.78,-0.03,0.10
20.161,-0.77,-0.03,0.10
20.161,-0.75,-0.03,0.10
20.161,-0.74,-0.03,0.09
20.161,-0.73,-0.03,0.09
20.165,-0.71,-0.03,0.09
20.167,-0.70,-0.02,0.09
20.171,-0.69,-0.02,0.09
20.175,-0.67,-0.02,0.08
20.179,-0.66,-0.02,0.08
20.183,-0.65,-0.02,0.08
20.187,-0.63,-0.02,0.08
20.191,-0.62,-0.02,0.08
20.197,-0.60,-0.02,0.08
20.200,-0.59,-0.02,0.07
20.203,-0.57,-0.01,0.07
20.206,-0.56,-0.01,0.07
20.225,-0.54,-0.01,0.07
20.226,-0.53,-0.01,0.07
20.226,-0.51,-0.01,0.07
20.226,-0.50,-0.01,0.06
20.227,-0.48,-0.00,0.06
20.230,-0.47,-0.00,0.06
20.234,-0.45,-0.00,0.06
20.238,-0.43,-0.00,0.06
20.242,-0.42,-0.00,0.05
20.246,-0.40,-0.01,0.05
20.250,-0.39,-0.00,0.05
20.254,-0.37,-0.00,0.05
20.258,-0.36,0.00,0.05
20.262,-0.34,0.00,0.04
20.266,-0.32,0.00,0.04
20.269,-0.31,0.00,0.04
20.274,-0.29,0.00,0.04
20.278,-0.28,0.00,0.04
20.282,-0.26,0.01,0.04
20.286,-0.24,0.01,0.03
20.290,-0.23,0.01,0.03
20.302,-0.21,0.01,0.03
20.302,-0.19,0.01,0.03
20.303,-0.18,0.01,0.03
20.306,-0.16,0.01,0.03
20.356,-0.14,0.01,0.02
20.357,-0.13,0.01,0.02
20.357,-0.12,0.01,0.02
20.357,-0.10,0.02,0.02
20.358,-0.08,0.02,0.02
20.358,-0.06,0.02,0.01
20.358,-0.05,0.02,0.01
20.359,-0.03,0.02,0.01
20.359,-0.02,0.02,0.01
20.359,-0.00,0.02,0.01
20.360,0.02,0.02,0.00
20.360,0.04,0.03,0.00
20.360,0.05,0.03,0.00
20.368,0.07,0.03,-0.00
20.369,0.08,0.03,-0.00
20.369,0.11,0.03,-0.01
20.373,0.12,0.03,-0.01
20.381,0.14,0.03,-0.01
20.382,0.15,0.03,-0.01
20.385,0.17,0.03,-0.01
20.389,0.18,0.03,-0.01
20.393,0.20,0.03,-0.01
20.397,0.22,0.04,-0.02
20.401,0.23,0.04,-0.02
20.405,0.25,0.04,-0.02
20.408,0.27,0.04,-0.02
20.418,0.28,0.04,-0.02
20.418,0.30,0.04,-0.02
20.421,0.32,0.04,-0.02
20.424,0.33,0.04,-0.03
20.470,0.35,0.04,-0.03
20.471,0.36,0.04,-0.03
20.471,0.38,0.05,-0.03
20.472,0.39,0.05,-0.03
20.472,0.41,0.05,-0.04
20.472,0.43,0.05,-0.04
20.473,0.44,0.05,-0.04
20.473,0.46,0.05,-0.04
20.473,0.47,0.05,-0.04
20.474,0.49,0.05,-0.04
20.474,0.50,0.05,-0.04
20.474,0.51,0.05,-0.05
20.482,0.53,0.05,-0.05
20.483,0.54,0.05,-0.05
20.485,0.56,0.05,-0.05
20.488,0.58,0.05,-0.05
20.492,0.59,0.06,-0.05
20.497,0.60,0.06,-0.05
20.504,0.62,0.06,-0.06
20.504,0.64,0.06,-0.06
20.508,0.65,0.06,-0.06
20.518,0.66,0.06,-0.06
20.519,0.68,0.06,-0.06
20.519,0.69,0.06,-0.06
20.523,0.70,0.06,-0.06
20.576,0.72,0.06,-0.07
20.577,0.73,0.06,-0.07
20.577,0.74,0.06,-0.07
20.578,0.76,0.06,-0.07
20.578,0.77,0.06,-0.07
20.579,0.78,0.06,-0.07
20.579,0.79,0.06,-0.08
20.579,0.81,0.06,-0.08
20.580,0.82,0.06,-0.08
20.580,0.83,0.07,-0.08
20.580,0.84,0.06,-0.08
20.581,0.86,0.06,-0.08
20.581,0.87,0.06,-0.08
20.581,0.88,0.06,-0.09
20.583,0.89,0.06,-0.09
20.586,0.90,0.07,-0.09
20.591,0.92,0.07,-0.09
20.595,0.93,0.07,-0.09
20.598,0.93,0.07,-0.09
20.602,0.95,0.07,-0.09
20.607,0.96,0.07,-0.09
20.610,0.97,0.07,-0.10
20.620,0.98,0.07,-0.10
20.621,0.99,0.07,-0.10
20.623,1.00,0.07,-0.10
20.626,1.01,0.07,-0.10
20.673,1.02,0.07,-0.10
20.674,1.03,0.07,-0.10
20.675,1.04,0.07,-0.10
20.675,1.05,0.07,-0.10
20.675,1.05,0.07,-0.11
20.675,1.06,0.07,-0.11
20.676,1.07,0.07,-0.11
20.677,1.08,0.07,-0.11
20.677,1.09,0.07,-0.11
20.677,1.10,0.07,-0.11
20.679,1.10,0.07,-0.11
20.680,1.11,0.07,-0.12
20.681,1.12,0.07,-0.12
20.691,1.13,0.07,-0.12
20.692,1.13,0.07,-0.12
20.692,1.14,0.07,-0.12
20.694,1.15,0.07,-0.12
20.706,1.15,0.07,-0.12
20.707,1.15,0.07,-0.12
20.707,1.17,0.07,-0.13
20.709,1.17,0.07,-0.13
20.719,1.17,0.07,-0.13
20.720,1.18,0.07,-0.13
20.720,1.19,0.07,-0.13
20.725,1.19,0.07,-0.13
20.774,1.20,0.07,-0.13
20.775,1.20,0.07,-0.13
20.775,1.20,0.07,-0.13
20.775,1.21,0.07,-0.13
20.776,1.21,0.07,-0.13
20.776,1.21,0.07,-0.14
20.777,1.22,0.06,-0.14
20.777,1.22,0.06,-0.14
20.778,1.22,0.06,-0.14
20.778,1.23,0.06,-0.14
20.778,1.23,0.06,-0.14
20.779,1.23,0.06,-0.14
20.779,1.23,0.06,-0.14
20.785,1.24,0.06,-0.14
20.786,1.24,0.06,-0.14
20.788,1.24,0.06,-0.15
20.792,1.24,0.06,-0.15
20.797,1.24,0.06,-0.15
20.800,1.24,0.06,-0.15
20.804,1.24,0.06,-0.15
20.808,1.24,0.06,-0.15
20.819,1.24,0.06,-0.15
20.820,1.24,0.06,-0.15
20.821,1.24,0.06,-0.15
20.823,1.24,0.06,-0.15
20.827,1.24,0.05,-0.15
20.873,1.23,0.05,-0.15
20.873,1.24,0.05,-0.15
20.874,1.23,0.05,-0.15
20.874,1.23,0.05,-0.16
20.875,1.23,0.06,-0.16
20.875,1.23,0.05,-0.16
20.876,1.22,0.05,-0.16
20.876,1.22,0.05,-0.16
20.877,1.22,0.05,-0.16
20.877,1.21,0.05,-0.16
20.878,1.21,0.05,-0.16
20.878,1.21,0.05,-0.16
20.884,1.20,0.05,-0.16
20.885,1.20,0.05,-0.16
20.886,1.19,0.05,-0.16
20.891,1.19,0.05,-0.16
20.897,1.18,0.05,-0.16
20.898,1.18,0.05,-0.17
20.904,1.17,0.05,-0.17
20.906,1.17,0.05,-0.17
20.910,1.16,0.05,-0.17
20.916,1.16,0.05,-0.17
20.918,1.15,0.04,-0.17
20.923,1.14,0.04,-0.17
20.926,1.14,0.04,-0.17
20.958,1.13,0.04,-0.17
20.959,1.12,0.04,-0.17
20.959,1.11,0.04,-0.17
20.959,1.11,0.04,-0.17
20.959,1.10,0.04,-0.17
20.959,1.09,0.04,-0.17
20.960,1.08,0.04,-0.17
20.960,1.08,0.04,-0.17
20.963,1.07,0.04,-0.17
20.966,1.06,0.04,-0.17
20.969,1.05,0.04,-0.17
20.974,1.04,0.04,-0.17
20.977,1.03,0.04,-0.18
20.981,1.02,0.04,-0.18
20.986,1.01,0.04,-0.18
20.990,1.01,0.04,-0.18
20.994,0.99,0.04,-0.18
20.998,0.99,0.04,-0.18
21.002,0.97,0.03,-0.18
21.005,0.96,0.04,-0.18
21.009,0.95,0.03,-0.18
21.020,0.94,0.03,-0.18
21.021,0.93,0.03,-0.18
21.022,0.92,0.03,-0.18
21.024,0.91,0.03,-0.18
21.074,0.89,0.03,-0.18
21.075,0.88,0.03,-0.18
21.075,0.87,0.03,-0.18
21.075,0.86,0.03,-0.18
21.075,0.85,0.03,-0.18
21.076,0.84,0.03,-0.18
21.076,0.82,0.03,-0.18
21.076,0.81,0.02,-0.18
21.077,0.80,0.03,-0.18
21.077,0.79,0.02,-0.18
21.077,0.77,0.02,-0.18
21.078,0.76,0.02,-0.18
21.078,0.75,0.02,-0.18
21.085,0.74,0.02,-0.18
21.085,0.72,0.02,-0.18
21.088,0.71,0.02,-0.18
21.093,0.69,0.02,-0.18
21.097,0.68,0.02,-0.18
21.102,0.66,0.02,-0.18
21.104,0.65,0.02,-0.18
21.108,0.64,0.02,-0.18
21.121,0.62,0.01,-0.18
21.122,0.61,0.01,-0.18
21.122,0.59,0.01,-0.18
21.124,0.57,0.01,-0.18
21.128,0.56,0.01,-0.18
21.177,0.55,0.01,-0.18
21.178,0.53,0.01,-0.18
21.179,0.52,0.00,-0.18
21.179,0.51,0.00,-0.18
21.180,0.49,0.01,-0.18
21.180,0.47,0.01,-0.18
21.180,0.46,0.00,-0.18
21.180,0.44,0.00,-0.18
21.181,0.43,0.00,-0.18
21.181,0.41,-0.00,-0.18
21.183,0.40,-0.00,-0.18
21.183,0.38,-0.00,-0.18
21.183,0.37,-0.00,-0.18
21.184,0.35,-0.00,-0.18
21.187,0.33,-0.00,-0.18
21.192,0.32,-0.01,-0.18
21.195,0.30,-0.01,-0.18
21.200,0.28,-0.01,-0.18
21.203,0.27,-0.01,-0.18
21.207,0.25,-0.01,-0.18
21.210,0.24,-0.01,-0.18
21.220,0.22,-0.01,-0.18
21.220,0.20,-0.01,-0.18
21.222,0.19,-0.02,-0.18
21.226,0.17,-0.02,-0.18
21.275,0.15,-0.02,-0.18
21.276,0.13,-0.02,-0.18
21.277,0.12,-0.02,-0.18
21.278,0.10,-0.02,-0.18
21.280,0.09,-0.02,-0.18
21.280,0.07,-0.03,-0.18
21.281,0.05,-0.03,-0.18
21.282,0.04,-0.03,-0.18
21.282,0.02,-0.03,-0.18
21.282,0.01,-0.03,-0.18
21.283,-0.01,-0.03,-0.18
21.283,-0.03,-0.03,-0.18
21.283,-0.04,-0.04,-0.18
21.284,-0.06,-0.04,-0.18
21.286,-0.08,-0.04,-0.18
21.290,-0.09,-0.04,-0.18
