time,ax,ay,az,aT
5.3420,0.5750,-0.5737,1.5758,1.773
5.3510,0.7084,-0.4469,1.3987,1.630
5.3610,0.7684,-0.3348,0.9192,1.244
5.3710,0.8382,-0.3487,0.4051,0.994
5.3840,0.9654,-0.5759,-0.1593,1.135
5.3900,1.0230,-0.6611,-0.5018,1.317
5.4020,1.2085,-0.8759,-0.8201,1.703
5.4110,1.2374,-0.9697,-0.9297,1.826
5.4310,1.2614,-0.8707,-1.0783,1.874
5.4330,1.2780,-0.8650,-1.1132,1.903
5.4420,1.1948,-0.6717,-1.0898,1.751
5.4620,1.0520,-0.7281,-1.0856,1.678
5.4650,1.0431,-0.6919,-1.2146,1.744
5.4710,1.0371,-0.7869,-1.4973,1.984
5.4840,0.9199,-0.8032,-1.7227,2.112
5.4900,0.7860,-0.7028,-2.0442,2.300
5.5000,0.7894,-0.6399,-2.3465,2.557
5.5100,0.6989,-0.6146,-2.6872,2.844
5.5280,0.6677,-0.6301,-2.9311,3.072
5.5460,0.5599,-0.5308,-2.9069,3.008
5.5490,0.4713,-0.4329,-2.9205,2.990
5.5510,0.3417,-0.3510,-2.9735,3.014
5.5590,0.1719,-0.2474,-2.8167,2.833
5.5700,0.1525,-0.1973,-2.5656,2.578
5.5810,0.1122,-0.2215,-2.2770,2.290
5.5890,0.1650,-0.1854,-1.9511,1.967
5.6010,0.2149,-0.2029,-1.4734,1.503
5.6090,0.1878,-0.2168,-1.2649,1.297
5.6280,0.2180,-0.2255,-1.1729,1.214
5.6300,0.1920,-0.1561,-0.9663,0.997
5.6410,0.2209,-0.0100,-0.7215,0.755
5.6560,0.1530,0.1529,-0.4187,0.471
5.6590,0.1022,0.3156,-0.2118,0.394
5.6690,0.1295,0.3057,-0.1195,0.353
5.6830,0.1916,0.3221,0.0471,0.378
5.6880,0.2261,0.2493,0.0648,0.343
5.6980,0.3181,0.2207,-0.0531,0.391
5.7080,0.2824,0.3020,-0.3416,0.536
5.7210,0.3114,0.3597,-0.5707,0.743
5.7390,0.2493,0.4500,-0.8554,0.998
5.7400,0.2490,0.5936,-1.0044,1.193
5.7480,0.2092,0.6406,-1.1149,1.303
5.7580,0.2273,0.6109,-1.1487,1.321
5.7680,0.2604,0.6420,-0.8964,1.133
5.7780,0.2705,0.5829,-0.4929,0.810
5.7870,0.1628,0.5658,-0.2630,0.645
5.7980,0.0939,0.4563,-0.1681,0.495
5.8070,-0.0669,0.3658,-0.1686,0.408
5.8310,-0.1453,0.3138,-0.0729,0.353
5.8350,-0.2798,0.2433,-0.0538,0.375
5.8380,-0.3768,0.2732,0.1364,0.485
5.8480,-0.4050,0.2482,0.5933,0.760
5.8570,-0.2878,0.2091,1.8333,1.867
5.8670,-0.2246,0.0975,3.0707,3.080
5.8780,-0.1434,-0.0057,4.1316,4.134
5.8890,-0.3027,-0.1063,4.5332,4.545
5.9020,0.0015,-0.6343,4.4025,4.448
5.9100,0.1602,-1.1788,3.6466,3.836
5.9170,0.3200,-1.3805,2.3934,2.781
5.9600,0.1632,-1.2238,0.7465,1.443
5.9620,0.1276,-0.9739,-0.7395,1.229
5.9630,0.0978,-0.8652,-1.8399,2.036
5.9660,0.1337,-0.8626,-2.4959,2.644
5.9680,0.1421,-1.0494,-2.8655,3.055
5.9810,0.0455,-1.1970,-2.6038,2.866
5.9850,0.0069,-1.3536,-2.0977,2.497
5.9960,0.0079,-1.4058,-1.4617,2.028
6.0060,-0.0045,-1.4876,-0.8486,1.713
6.0150,-0.0236,-1.5268,-0.3906,1.576
6.0490,-0.1177,-1.5812,-0.0484,1.586
6.0510,-0.1355,-1.6338,0.1208,1.644
6.0550,-0.1888,-1.6082,0.3666,1.660
6.0560,-0.1492,-1.5257,0.6314,1.658
6.0650,-0.0922,-1.5367,1.0870,1.885
6.0770,-0.1721,-1.5080,1.3697,2.044
6.0840,-0.1716,-1.5342,1.2881,2.011
6.0940,-0.1675,-1.5394,1.1298,1.917
6.1070,-0.0772,-1.4503,0.6280,1.582
6.1140,0.0433,-1.4043,0.0134,1.405
6.1240,0.0209,-1.2688,-0.4836,1.358
6.1340,0.0810,-1.0628,-0.9592,1.434
6.1710,0.0848,-0.9370,-1.2039,1.528
6.1740,0.1456,-0.8700,-1.3333,1.599
6.1750,0.1247,-0.8578,-1.5595,1.784
6.1770,0.1397,-0.8238,-1.6144,1.818
6.1830,0.2082,-0.7874,-1.6702,1.858
6.1930,0.0490,-0.6736,-1.6878,1.818
6.2040,0.1180,-0.6144,-1.7637,1.871
6.2130,0.0358,-0.5329,-1.8977,1.971
6.2470,0.1053,-0.5460,-1.9555,2.033
6.2480,0.1173,-0.4058,-1.9751,2.020
6.2520,0.1449,-0.3040,-1.9567,1.985
6.2530,0.1711,-0.2762,-1.9582,1.985
6.2630,0.0809,-0.2675,-1.9408,1.961
6.2730,0.0292,-0.2205,-1.9808,1.993
6.2820,-0.0608,-0.1007,-1.9432,1.947
6.2920,-0.0181,0.0738,-1.8284,1.830
6.3040,0.0407,0.1506,-1.7325,1.740
6.3120,0.0406,0.1512,-1.6178,1.625
6.3210,0.0963,0.1514,-1.5414,1.552
6.3310,0.0360,0.1695,-1.4265,1.437
6.3590,-0.0064,0.2805,-1.3110,1.341
6.3600,-0.0319,0.3498,-1.1565,1.209
6.3620,-0.0200,0.3806,-1.0212,1.090
6.3720,-0.0673,0.3927,-0.8670,0.954
6.3810,-0.0763,0.4635,-0.6365,0.791
6.3910,-0.0506,0.4407,-0.3496,0.565
6.4010,0.0108,0.3816,-0.0634,0.387
6.4100,-0.0261,0.3810,0.2797,0.473
6.4200,0.0327,0.3993,0.4697,0.617
6.4320,0.1657,0.4357,0.5257,0.703
6.4450,0.1870,0.4135,0.4674,0.652
6.4570,0.0783,0.5620,0.2759,0.631
6.4610,0.0319,0.5203,0.0654,0.525
6.4720,-0.0703,0.5372,-0.0112,0.542
6.4800,0.1685,0.3078,0.2176,0.413
6.4900,0.3592,0.1221,0.6931,0.790
6.5010,0.4678,-0.0013,1.5116,1.582
6.5100,0.5023,-0.0934,2.3638,2.418
6.5200,0.4718,-0.1953,2.8110,2.857
6.5300,0.4156,-0.4394,2.7573,2.823
6.5430,0.5995,-0.7809,2.4563,2.646
6.5550,0.6254,-1.0343,1.6413,2.038
6.5600,0.6554,-1.0189,0.6218,1.362
6.5690,0.6092,-0.8281,-0.3542,1.087
6.5820,0.6088,-0.6647,-1.0403,1.376
6.5890,0.6459,-0.5624,-1.3041,1.560
6.6000,0.6949,-0.5915,-1.0136,1.364
6.6090,0.7894,-0.6943,-0.6289,1.225
6.6190,0.8898,-0.7721,-0.0741,1.180
6.6410,0.9038,-0.8083,0.2878,1.246
6.6430,0.9162,-0.6908,0.4005,1.215
6.6540,0.8156,-0.6314,0.4752,1.136
6.6580,0.7418,-0.5718,0.4545,1.041
6.6690,0.6937,-0.6256,0.2807,0.975
6.6810,0.6138,-0.6014,0.0111,0.859
6.6880,0.6137,-0.7484,-0.5459,1.111
6.6990,0.5216,-0.6659,-0.9686,1.286
6.7080,0.4341,-0.5679,-1.4858,1.649
6.7180,0.4244,-0.4371,-1.7909,1.892
6.7490,0.3460,-0.4484,-2.0744,2.150
6.7510,0.1976,-0.4142,-2.2838,2.329
6.7530,0.1314,-0.3444,-2.5113,2.538
6.7580,0.0623,-0.3282,-2.4909,2.513
6.7830,0.0303,-0.3465,-2.4525,2.477
6.7850,-0.0424,-0.3043,-2.3000,2.320
6.7870,-0.0785,-0.1842,-2.0138,2.024
6.7980,-0.2522,-0.1390,-1.8049,1.828
6.8070,-0.2205,-0.1485,-1.6162,1.638
6.8180,-0.2664,-0.0811,-1.2744,1.304
6.8370,-0.2753,-0.0314,-1.0671,1.102
6.8390,-0.2449,0.0755,-0.8021,0.842
6.8620,-0.2714,0.2228,-0.6909,0.775
6.8640,-0.2373,0.1966,-0.6941,0.759
6.8670,-0.1838,0.2669,-0.6974,0.769
6.8790,-0.1842,0.3507,-0.6992,0.804
6.8860,-0.1066,0.4679,-0.7954,0.929
6.8970,-0.0458,0.5226,-0.8903,1.033
6.9070,0.0180,0.5354,-0.9268,1.070
6.9170,0.0448,0.5274,-1.0010,1.132
6.9430,0.0934,0.6335,-0.9599,1.154
6.9450,0.1214,0.7205,-0.9381,1.189
6.9470,0.2063,0.7510,-0.8974,1.188
6.9560,0.2149,0.7436,-0.8375,1.140
6.9660,0.2819,0.6793,-0.7395,1.043
6.9760,0.2525,0.7487,-0.5456,0.960
6.9860,0.3181,0.7796,-0.3708,0.920
6.9960,0.2489,0.8109,-0.3494,0.917
7.0060,0.2194,0.7857,-0.2516,0.854
7.0150,0.2854,0.8926,-0.2490,0.970
7.0430,0.2029,0.9776,-0.3794,1.068
7.0450,0.0434,1.0043,-0.5480,1.145
7.0470,-0.0177,0.9918,-0.7352,1.235
7.0560,0.0331,1.0564,-0.2141,1.078
7.0700,0.1683,0.9732,0.9369,1.361
7.0760,0.2257,0.8037,2.3138,2.460
7.0850,0.2003,0.5924,3.3402,3.398
7.0950,0.1839,0.1853,3.8071,3.816
7.1090,0.1976,0.0173,4.0610,4.066
7.1140,0.3951,-0.2914,4.3368,4.365
7.1270,0.2993,-0.4789,3.7356,3.778
7.1350,0.0043,-0.6812,2.4308,2.524
7.1440,-0.2976,-0.9900,0.5938,1.192
7.1750,-0.5109,-1.2469,-0.9541,1.651
7.1770,-0.4355,-1.4215,-2.0951,2.569
7.1780,-0.4548,-1.4912,-2.9076,3.299
7.1840,-0.5498,-1.5703,-3.2767,3.675
7.1990,-0.6781,-1.5287,-3.2647,3.668
7.2040,-0.7604,-1.5004,-2.9867,3.428
7.2140,-0.8013,-1.5930,-2.4832,3.057
7.2320,-0.8155,-1.7730,-1.9446,2.755
7.2340,-0.8236,-1.7790,-1.5989,2.530
7.2550,-0.8230,-1.7354,-1.0639,2.196
7.2560,-0.8118,-1.5986,-0.4906,1.859
7.2620,-0.7682,-1.4231,0.0055,1.617
7.2730,-0.6525,-1.3775,0.4044,1.577
7.2820,-0.6927,-1.4037,0.7254,1.725
7.2920,-0.6522,-1.4252,1.0071,1.863
7.3080,-0.6914,-1.3466,1.1919,1.927
7.3130,-0.5961,-1.2734,1.0538,1.757
7.3240,-0.3854,-1.1595,0.8195,1.471
7.3320,-0.3751,-1.1058,0.4524,1.252
7.3530,-0.3404,-0.8643,-0.0665,0.931
7.3550,-0.2042,-0.6652,-0.3350,0.772
7.3620,-0.0443,-0.5056,-0.5453,0.745
7.3760,-0.0014,-0.4020,-0.7561,0.856
7.3810,-0.0159,-0.3711,-0.8911,0.965
7.3920,0.0613,-0.2820,-1.0649,1.103
7.4060,0.1194,-0.2487,-1.1241,1.157
7.4110,0.1939,-0.1592,-1.2215,1.247
7.4220,0.2498,0.0453,-1.2422,1.268
7.4320,0.3616,0.1526,-1.3392,1.396
7.4510,0.4935,0.2218,-1.6277,1.715
7.4680,0.4931,0.1878,-1.8978,1.970
7.4700,0.4340,0.2214,-2.1842,2.238
7.4860,0.5088,0.3028,-2.3560,2.429
7.4870,0.5211,0.5333,-2.3358,2.452
7.4900,0.5444,0.6451,-2.2006,2.357
7.5040,0.5595,0.7159,-1.8931,2.100
7.5110,0.6632,0.7847,-1.6243,1.922
7.5210,0.5923,0.8538,-1.3557,1.708
7.5300,0.5391,0.8473,-1.2215,1.581
7.5570,0.4661,0.7668,-1.1454,1.455
7.5580,0.4333,0.8006,-0.9158,1.291
7.5660,0.4187,0.7756,-0.6476,1.094
7.5720,0.3659,0.6347,-0.5132,0.894
7.5820,0.2549,0.5131,-0.3214,0.657
7.5900,0.1457,0.4499,-0.1488,0.496
7.6020,0.1045,0.4442,0.0039,0.456
7.6110,0.1161,0.4402,0.1575,0.482
7.6200,0.0243,0.4366,0.2528,0.505
7.6310,-0.0465,0.4347,0.2906,0.525
7.6610,-0.0225,0.4156,0.5384,0.681
7.6620,0.0565,0.2846,1.0344,1.074
7.6640,0.2586,0.1787,1.7771,1.805
7.6700,0.3199,0.0976,2.4607,2.483
7.6800,0.3595,-0.1469,2.5867,2.616
7.6890,0.4467,-0.4601,2.3285,2.415
7.7010,0.4455,-0.6148,1.6868,1.850
7.7090,0.5256,-0.5296,0.9134,1.179
7.7180,0.5742,-0.4568,0.0476,0.735
7.7290,0.6498,-0.4416,-0.6603,1.026
7.7640,0.6984,-0.2862,-1.1304,1.359
7.7650,0.7162,-0.1661,-1.3380,1.527
7.7680,0.7726,-0.0985,-1.1975,1.428
7.7690,0.9530,-0.0212,-0.7150,1.192
7.7800,1.1307,-0.0346,-0.0817,1.134
7.7880,1.0157,-0.1292,0.3576,1.085
7.8010,0.9065,-0.3367,0.7765,1.240
7.8070,0.8770,-0.5398,1.0032,1.438
7.8180,0.7354,-0.6644,0.8466,1.303
7.8400,0.6093,-0.6920,0.4606,1.031
7.8420,0.4920,-0.5330,0.0186,0.726
7.8550,0.4987,-0.5279,-0.3845,0.822
7.8570,0.4148,-0.3748,-0.8053,0.980
7.8670,0.3877,-0.3219,-1.0911,1.202
7.8800,0.2863,-0.3489,-1.3760,1.448
7.8870,0.3755,-0.3952,-1.6225,1.712
7.8970,0.3711,-0.4611,-1.8880,1.979
7.9080,0.3403,-0.3958,-2.1905,2.252
7.9160,0.2540,-0.3800,-2.3999,2.443
7.9420,0.1970,-0.2327,-2.5124,2.531
7.9430,0.1027,-0.1421,-2.5675,2.573
7.9570,0.0620,-0.0313,-2.5272,2.528
7.9590,0.1131,-0.0142,-2.5068,2.509
7.9670,0.1576,0.0049,-2.2000,2.206
7.9760,0.2162,0.1214,-1.9704,1.986
7.9860,0.1957,0.1996,-1.6836,1.707
7.9960,0.1724,0.3192,-1.4168,1.463
8.0060,0.1295,0.3821,-1.2268,1.291
8.0160,0.2007,0.4075,-0.9796,1.080
8.0270,0.1947,0.5866,-0.7900,1.003
8.0350,0.2295,0.5490,-0.6180,0.858
8.0490,0.3421,0.5306,-0.5800,0.857
8.0550,0.3438,0.5286,-0.6943,0.938
8.0670,0.2731,0.6559,-0.8073,1.075
8.0760,0.3371,0.8370,-0.9194,1.288
8.0840,0.2697,0.9189,-0.9922,1.379
8.0950,0.2617,0.8848,-0.9880,1.352
8.1040,0.3097,0.9661,-0.8115,1.299
8.1140,0.3180,0.8960,-0.6547,1.154
8.1260,0.3038,0.7897,-0.4603,0.963
8.1340,0.2699,0.6834,-0.2659,0.781
8.1440,0.1977,0.5569,-0.0712,0.595
8.1540,0.1839,0.4656,0.0668,0.505
8.1660,0.1124,0.3746,0.2431,0.461
8.1820,-0.1091,0.3590,0.3050,0.484
8.1830,-0.3290,0.2499,0.2707,0.494
8.1940,-0.5441,0.0455,-0.0506,0.548
8.2030,-0.6782,-0.0227,-0.2381,0.719
8.2140,-0.6223,-0.1248,0.0905,0.641
8.2250,-0.4860,-0.2150,1.2767,1.383
8.2330,-0.3545,-0.1926,2.7443,2.774
8.2430,-0.5855,-0.2672,3.8998,3.953
8.2530,-0.6787,-0.3997,4.5522,4.620
8.2730,-0.5002,-0.7801,4.4583,4.554
8.2750,-0.3902,-1.2408,3.3320,3.577
8.2820,-0.4758,-1.3448,1.3519,1.965
8.2990,-0.6945,-1.0176,-0.3707,1.287
8.3020,-0.6785,-0.6533,-1.7999,2.031
8.3130,-0.6692,-0.4916,-2.8040,2.924
8.3230,-0.6735,-0.5181,-3.1007,3.215
8.3320,-0.7282,-0.6565,-2.7090,2.881
8.3510,-0.6343,-0.8798,-1.9386,2.221
8.3550,-0.5142,-1.0021,-1.1894,1.638
8.3730,-0.6012,-0.9440,-0.6541,1.296
8.3740,-0.6385,-0.8263,-0.3305,1.095
8.3810,-0.5564,-0.7473,-0.0831,0.935
8.3920,-0.4718,-0.8407,0.0879,0.968
8.4020,-0.4219,-0.9505,0.1244,1.047
8.4110,-0.4095,-0.9243,0.1606,1.024
8.4240,-0.3956,-0.9370,0.1778,1.032
8.4320,-0.3046,-0.9524,0.0617,1.002
8.4550,-0.3812,-0.8938,-0.0535,0.973
8.4580,-0.3586,-0.8590,-0.2823,0.973
8.4620,-0.2525,-0.8970,-0.4923,1.054
8.4870,-0.1869,-0.7986,-0.8371,1.172
8.4890,-0.1519,-0.7596,-1.1234,1.365
8.4910,-0.1129,-0.7592,-1.4093,1.605
8.5030,-0.0562,-0.6068,-1.5992,1.711
8.5110,-0.0948,-0.5137,-1.7120,1.790
8.5220,-0.1173,-0.4199,-1.7677,1.821
8.5310,-0.0639,-0.4369,-1.8436,1.896
8.5530,-0.0694,-0.4513,-1.8244,1.881
8.5550,-0.1125,-0.4029,-1.8638,1.910
8.5610,-0.1181,-0.3332,-1.9038,1.936
8.5900,-0.0652,-0.2620,-2.0398,2.058
8.5920,-0.0897,-0.1943,-2.2324,2.243
8.5930,0.0023,-0.0713,-2.3286,2.330
8.6060,-0.0022,-0.0269,-2.5393,2.539
8.6100,-0.0448,0.0948,-2.7310,2.733
8.6200,0.0433,0.1947,-2.8457,2.853
8.6300,0.1304,0.2552,-2.8454,2.860
8.6480,0.2316,0.2740,-2.6724,2.696
8.6510,0.2316,0.4252,-2.3080,2.358
8.6760,0.2628,0.5764,-1.9252,2.027
8.6780,0.2854,0.6940,-1.4677,1.648
8.6800,0.2662,0.5867,-0.9541,1.151
8.6900,0.2231,0.4855,-0.3848,0.658
8.7020,0.2558,0.5949,0.1846,0.673
8.7090,0.2282,0.7085,0.8677,1.143
8.7190,0.1078,0.7084,1.2254,1.420
8.7300,-0.0116,0.6592,1.5048,1.643
8.7460,0.0471,0.4594,1.6118,1.677
8.7510,0.1096,0.3385,1.4890,1.531
8.7830,0.1783,0.4389,1.2536,1.340
8.7850,0.2134,0.3838,1.0957,1.180
8.7860,0.1177,0.4755,1.0352,1.145
8.7880,0.0419,0.5871,1.3960,1.515
8.8010,0.2428,0.5104,1.7937,1.881
8.8080,0.4106,0.3099,2.2267,2.285
8.8180,0.4438,0.1487,2.3149,2.362
8.8280,0.4749,0.0116,2.1531,2.205
8.8380,0.5507,-0.1681,1.8587,1.946
8.8680,0.5190,-0.1226,1.4700,1.564
8.8720,0.5535,-0.1056,0.8346,1.007
8.8740,0.5767,-0.0941,0.3731,0.693
8.8780,0.6788,-0.0889,0.0278,0.685
8.9000,0.7434,-0.1479,-0.3162,0.821
8.9020,0.8019,-0.2697,-0.4681,0.967
8.9070,0.8965,-0.2057,-0.5617,1.078
8.9170,0.8887,-0.1666,-0.4823,1.025
8.9270,0.9873,-0.0959,-0.4021,1.070
8.9370,1.0051,-0.0827,-0.2646,1.043
8.9570,0.9048,-0.0526,-0.1651,0.921
8.9580,0.8261,-0.0561,-0.1811,0.848
8.9670,0.7499,-0.1521,-0.4082,0.867
8.9770,0.6026,-0.3365,-0.5789,0.901
8.9900,0.4580,-0.3831,-0.7694,0.974
8.9990,0.3165,-0.4075,-1.0943,1.210
9.0060,0.2712,-0.3376,-1.3806,1.447
9.0160,0.2092,-0.2690,-1.5517,1.589
9.0260,0.1115,-0.2427,-1.8941,1.913
9.0360,0.0164,-0.2178,-2.0829,2.094
9.0670,-0.0962,-0.2885,-2.2333,2.254
9.0700,-0.2085,-0.2581,-2.3082,2.332
9.0720,-0.2636,-0.3194,-2.2690,2.306
9.0770,-0.3959,-0.3191,-2.1541,2.213
9.0900,-0.3781,-0.2954,-2.0976,2.152
9.0980,-0.3609,-0.2138,-1.8114,1.859
9.1050,-0.4037,-0.1094,-1.7368,1.786
9.1160,-0.4093,-0.0037,-1.4901,1.545
9.1280,-0.3206,0.0078,-1.2629,1.303
9.1350,-0.3633,0.2064,-1.2454,1.314
9.1450,-0.2897,0.2500,-1.0550,1.122
9.1550,-0.2713,0.3296,-1.0365,1.121
9.1850,-0.2517,0.3909,-0.9989,1.102
9.1860,-0.2685,0.3936,-1.0185,1.124
9.1870,-0.2278,0.4711,-0.9611,1.094
9.2000,-0.2416,0.5245,-0.9984,1.153
9.2040,-0.1756,0.5159,-0.8813,1.036
9.2180,-0.1651,0.6368,-0.9356,1.144
9.2250,-0.1506,0.7346,-0.9697,1.226
9.2330,-0.0975,0.8699,-0.8503,1.220
9.2430,-0.0044,0.8151,-0.8077,1.148
9.2530,-0.0634,0.7455,-0.7276,1.044
9.2780,-0.1745,0.6601,-0.6670,0.954
9.2790,-0.1711,0.5765,-0.7599,0.969
9.2920,-0.2014,0.4171,-0.6228,0.776
9.2930,-0.2132,0.3520,-0.4471,0.608
9.3020,-0.3194,0.3987,-0.3662,0.629
9.3130,-0.5603,0.3876,-0.5917,0.902
9.3240,-0.8141,0.4140,-0.8931,1.277
9.3320,-0.8748,0.4801,-0.9839,1.401
9.3420,-0.6543,0.3965,-0.4437,0.884
9.3520,-0.3217,0.2273,1.1843,1.248
9.3760,0.0164,0.0171,3.3040,3.304
9.3780,-0.2489,0.0279,4.5780,4.585
9.3870,-0.1389,-0.3009,5.2133,5.224
9.3920,-0.1065,-0.7732,5.0237,5.084
9.4030,-0.0412,-1.1044,3.6889,3.851
9.4120,-0.0532,-1.2423,1.6933,2.101
9.4240,-0.1185,-0.9647,-0.1573,0.985
9.4320,-0.1041,-0.5198,-1.7715,1.849
9.4430,-0.1946,-0.1639,-2.7114,2.723
9.4520,-0.2424,-0.1593,-2.9457,2.960
9.4900,-0.1246,-0.3612,-2.5105,2.539
9.4920,-0.1114,-0.6577,-1.6221,1.754
9.4940,-0.0650,-0.8833,-0.7769,1.178
9.4950,-0.2038,-1.0575,-0.1081,1.082
9.5060,-0.2900,-0.9401,0.2530,1.016
9.5140,-0.3695,-0.9338,0.4223,1.089
9.5260,-0.3691,-0.8875,0.5915,1.129
9.5310,-0.4013,-0.7638,0.6652,1.089
9.5410,-0.4318,-0.6981,0.5094,0.966
9.5520,-0.4016,-0.7503,0.2012,0.875
9.5620,-0.3711,-0.6342,-0.0869,0.740
9.5950,-0.3744,-0.5812,-0.5267,0.869
9.5970,-0.3181,-0.4587,-0.9456,1.098
9.5980,-0.2590,-0.2243,-1.2679,1.313
9.6010,-0.1223,-0.0884,-1.4554,1.463
9.6110,-0.1185,-0.0280,-1.7771,1.781
9.6230,-0.0936,-0.0634,-1.9262,1.930
9.6300,0.0258,-0.0009,-2.0185,2.019
9.6460,0.0676,0.0994,-2.1106,2.114
9.6700,0.0286,0.2730,-2.0299,2.048
9.6710,0.0660,0.3403,-2.0470,2.076
9.6730,0.1009,0.3080,-1.9675,1.994
9.6790,0.1920,0.2937,-1.9070,1.939
9.6900,0.2442,0.2796,-1.8465,1.883
9.7020,0.2402,0.2840,-1.9008,1.937
9.7090,0.2388,0.2709,-1.9935,2.026
9.7200,0.2783,0.2958,-2.1434,2.182
9.7290,0.2807,0.2634,-2.2358,2.269
9.7390,0.2835,0.3047,-2.3465,2.383
9.7590,0.2650,0.3427,-2.2459,2.287
9.7610,0.2614,0.2612,-2.0486,2.082
9.7840,0.2714,0.2566,-1.7559,1.795
9.7860,0.3118,0.1364,-1.4061,1.447
9.7880,0.3278,0.1905,-0.8846,0.962
9.8020,0.3921,0.2629,-0.3634,0.596
9.8080,0.4146,0.2830,0.1947,0.538
9.8190,0.4303,0.1562,0.7127,0.847
9.8280,0.3903,0.0537,1.1338,1.200
9.8390,0.3496,0.0122,1.1327,1.186
9.8730,0.2024,0.0121,0.7483,0.775
9.8760,0.0977,0.1292,0.6508,0.671
9.8800,0.1676,0.1723,1.3764,1.397
9.8810,0.2989,0.2228,2.5785,2.605
9.8880,0.2462,-0.0369,3.4508,3.460
9.9000,0.0713,-0.3163,3.7248,3.739
9.9070,0.2136,-0.8733,3.7291,3.836
9.9200,0.2528,-1.2196,3.1977,3.432
9.9270,0.2320,-1.3482,2.2676,2.648
9.9370,0.3496,-1.1484,0.9396,1.524
9.9580,0.2559,-0.8519,-0.1733,0.906
9.9590,0.3461,-0.6640,-1.0339,1.277
9.9790,0.5470,-0.5994,-1.5861,1.782
9.9810,0.6269,-0.6388,-1.6767,1.901
9.9860,0.8063,-0.6796,-1.3841,1.740
9.9970,0.9315,-0.4919,-0.7849,1.314
10.0060,0.9471,-0.2774,-0.1687,1.001
10.0160,0.8981,-0.1752,0.1596,0.929
10.0260,0.6978,-0.1600,0.2368,0.754
10.0360,0.6373,-0.1219,0.0643,0.652
10.0560,0.5119,-0.1399,-0.2042,0.569
10.0570,0.4514,-0.0633,-0.4533,0.643
10.0930,0.2986,0.0494,-0.7592,0.817
10.0950,0.1847,0.1201,-0.9684,0.993
10.0960,0.0888,0.1103,-1.1001,1.109
10.0970,-0.0067,0.0039,-1.2889,1.289
10.1060,-0.0612,-0.0440,-1.4206,1.423
10.1160,-0.1717,-0.0531,-1.8205,1.829
10.1260,-0.2801,-0.0775,-1.7808,1.804
10.1350,-0.3486,-0.0788,-1.6846,1.722
10.1660,-0.4360,-0.1896,-1.6665,1.733
10.1680,-0.5427,-0.2585,-1.5342,1.648
10.1710,-0.5737,-0.2311,-1.5554,1.674
10.1760,-0.6057,-0.2038,-1.5956,1.719
10.2110,-0.5620,-0.0461,-1.5009,1.603
10.2140,-0.5757,0.0886,-1.5393,1.646
10.2150,-0.4371,0.1831,-1.5389,1.610
10.2160,-0.4129,0.2569,-1.5956,1.668
10.2250,-0.3509,0.2542,-1.5374,1.597
10.2350,-0.2514,0.2326,-1.5750,1.612
10.2460,-0.2469,0.3809,-1.4971,1.564
10.2540,-0.2035,0.4872,-1.4949,1.585
10.2640,-0.1975,0.5139,-1.5493,1.644
10.2750,-0.1327,0.6135,-1.4878,1.615
10.2940,-0.1808,0.6360,-1.4836,1.624
10.2960,-0.1515,0.8303,-1.3260,1.572
10.3040,-0.1227,0.7229,-1.2079,1.413
10.3300,-0.1498,0.6578,-1.0333,1.234
10.3320,-0.1959,0.5962,-0.8212,1.034
10.3340,-0.2024,0.6130,-0.6479,0.915
10.3460,-0.1713,0.5351,-0.3983,0.689
10.3530,-0.2139,0.5152,-0.2253,0.602
10.3630,-0.1974,0.4563,-0.2053,0.538
10.3750,-0.1842,0.3216,-0.2233,0.433
10.3980,-0.1542,0.2619,-0.2989,0.426
10.4000,-0.4109,0.3521,-0.6986,0.884
10.4030,-0.6045,0.3630,-1.1739,1.369
10.4380,-0.6762,0.3553,-1.3806,1.578
10.4400,-0.4667,0.3337,-1.1484,1.284
10.4410,-0.2500,0.1891,-0.3066,0.438
10.4420,-0.1512,0.0971,1.1815,1.195
10.4520,0.0007,-0.1274,2.8164,2.819
10.4620,0.0430,-0.4518,3.6236,3.652
10.4870,-0.2803,-0.6073,3.6804,3.741
10.4900,-0.2128,-0.8281,2.9356,3.058
10.4920,0.0190,-0.9263,1.5432,1.800
10.5020,-0.0111,-0.7131,0.0255,0.714
10.5180,-0.1292,-0.3205,-1.3500,1.394
10.5260,-0.1822,-0.0014,-2.1084,2.116
10.5310,-0.4071,0.0841,-2.4442,2.479
10.5410,-0.5127,-0.0128,-2.1698,2.230
10.5510,-0.4254,-0.3472,-1.4010,1.505
10.5660,-0.3370,-0.5372,-0.6357,0.898
10.5950,-0.2202,-0.6452,0.0130,0.682
10.5960,-0.3175,-0.5017,0.2779,0.656
10.5970,-0.3014,-0.2996,0.4467,0.617
10.6010,-0.2993,-0.2144,0.6546,0.751
10.6110,-0.2021,-0.1324,0.9015,0.933
10.6210,-0.0665,-0.0912,1.2065,1.212
10.6300,-0.1227,-0.1654,1.1669,1.185
10.6410,-0.2114,-0.2215,0.7064,0.770
10.6510,-0.1785,-0.0721,0.1325,0.234
10.6880,-0.0621,-0.0436,-0.3632,0.371
10.6890,-0.0199,0.1133,-0.8574,0.865
10.6910,0.0254,0.2087,-1.1782,1.197
10.7010,0.0341,0.2243,-1.2874,1.307
10.7040,0.0972,0.1850,-1.3015,1.318
10.7190,0.0986,0.0901,-1.3162,1.323
10.7200,0.0967,0.0378,-1.1979,1.202
